id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
2178,MedGemma,both_correct,1,1,D,D,D,"Amniocentesis is used to:
A) Detect chromosomal abnormalities such as trisomy 21
B) For chromosomal investigations, which are a routine part of prenatal care
C) Detect biochemical changes in the course of inherited metabolic disorders
D) All of the above","يستخدم بزل السلي Amniocentesisل:
A) كشف الشذوذات الصبغية مثل متلازمة تثلث الصبغي 21
B) من أجل الاستقصاءات الصبغية والتي تعد عملا روتينيا من ممارسة رعاية الأمومة أثناء الحمل
C) الكشف عن تغيرات كيميائية حيوية عن مسار أمراض أخطاء الإستقلاب الوراثية
D) كل ما سبق صحيح",
2179,MedGemma,both_wrong,0,0,B,A,A,"The asterisk after the gene symbol indicates:
A) the presence of an allele for the gene
B) the coding of genes
C) the location of genes
D) the presence of a normal allele for this gene","تشير النجمة بعد رمز الجين إلي :
A) وجود أليل ما للجين
B) لترميز الجينات
C) لتحديد موقع الجينات
D) وجود أليل طبيعي لهذه الجين",
2180,MedGemma,both_correct,1,1,D,D,D,"The formation and type of genotypes during gamete formation depend on:
A) The parent's genotype being diploid (homozygous) only
B) The parent's genotype being diploid (heterozygous) only
C) The parent's genotype being diploid (heterozygous) only
D) The parent's genotype being diploid (homozygous), whether diploid or diploid","يعتمد تشكيل الأنماط الجينية ونوعها خلال تشكل الأعراس علي:
A) شكل النمط الجيني لدي الوالد ثنائي متماثل الألائل مقرونآ فقط
B) شكل النمط الجيني لدي الوالد ثنائي متخالف الألائل مقرونآ فقط
C) شكل النمط الجيني لدي الوالد ثنائي متخالف الألائل مفروقأ فقط
D) شكل النمط الجيني لدي الوالد ثنائي متماثل الألائل مفروقآ كان أم مقرونآ",
2181,MedGemma,both_wrong,0,0,A,C,B,"The chromosomal deficiency syndrome is:
A) William

B) Down

C) Edward

D) Klinefelter","متلازمة نقص في الصبغي هي
A) ويليام.
B) داون .
C) إدوارد .
D) كلاينفلتر.",
2182,MedGemma,both_correct,1,1,C,C,C,"Several organs with related functions
A) Tissue
B) Organ
C) Organ system
D) Assembly of several tissues","عدة أعضاء مترابطة الوظيفة
A) Tissue
B) Organ
C) Organ system
D) اجتماع عدة نسج",
2183,MedGemma,both_wrong,0,0,D,C,A,"RNA editing:
A) By changing the nucleotide base structure
B) By adding uracil only
C) As in the messenger RNA of the apo_B gene
D) A+C","تحرير الرنا :
A) يتم عبر تغيير بنى الأسس النوكليوتيدية
B) يتم عبر إضافة اليوراسيل فقط
C) كالرنا المرسال لجين apo_B
D) A+C",
2184,MedGemma,both_correct,1,1,A,A,A,"Electron carriers and enzymes located in cell membranes:
A) Electron transport chain
B) Long-term energy stores
C) Ready-to-use floating forms
D) None of the above","نواقل الالكترونات والانزيمات المتوضعة في الأغشية الخلوية:
A) سلسلة نقل الالكترون
B) مخازن الطاقة طويلة الأجل
C) الأشكال الطافية الجاهزة للاستخدام
D) لا شيء مما سبق",
2185,MedGemma,access_gap,1,0,C,C,D,"All of the following are true about the symbols in the genetic tree except:
A) The square represents male.

B) The circle represents female.

C) The triangle represents induced abortion.

D) The rhombus means the individual is of indeterminate sex.","كل ما يلي صحيح عن رموز الشجرة الوراثية ما عدا:
A) المربع يرمز للذكر.
B) الدائرة ترمز للأنثى.
C) المثلث يرمز للإجهاض المحرض.
D) المعين يعني أن الفرد غير محدد الجنس.",
2186,MedGemma,both_correct,1,1,A,A,A,"The energy carrier involved in photosynthesis is:
A) NADPH / NADP+
B) NADH / NAD+
C) O- / O
D) Fe+2 / Fe+3","ناقل الطاقة الذي يشارك بعملية التركيب الضوئي:
A) NADPH / NADP+
B) NADH / NAD+
C) O- / O
D) Fe+2 / Fe+3",
2187,MedGemma,both_wrong,0,0,D,C,C,"Preserving vegetables by adding a large amount of salt, as in pickling, is an application of:

A) Ion channels.

B) Active transport.

C) Simple diffusion.

D) Lysation.","يعتبر حفظ الخضراوات بإضافة كمية كبيرة من الملح بطريقة المخللات من تطبيقات
A) القنوات الشاردية.
B) النقل الفعال .
C) الانتشار البسيط.
D) التحال.",
2188,MedGemma,arabic_only,0,1,C,A,C,"The tracer:

A) The first individual to contract the disease.

B) Every infected individual in the pedigree.

C) The individual who brought attention to the disease.

D) The carrier individual.","المستلفت:
A) أول فرد أُصيب بالمرض.
B) كل فرد مصاب في شجرة النسب.
C) الفرد الذي جلب الانتباه للمرض.
D) الفرد الحامل للمرض.",
2189,MedGemma,both_correct,1,1,B,B,B,"The absorption of light at one wavelength by certain materials and its subsequent emission at a longer wavelength is known as: A) Emission
B) Fluorescence
C) Emission
D) Ionization","امتصاص بعض المواد الضوء بطول موجة ومن ثم إصداره بطول موجة أطول يعرف ب
A) الاشعاع
B) التألق
C) الثانية
D) التماهي",
2190,MedGemma,both_correct,1,1,B,B,B,"Incorrect biological term:
A) Bacterial cell.

B) Viral cell.

C) Plant cell.

D) Animal cell.","مصطلح بيولوجي خاطئ :
A) خلية جرثومية .
B) خلية فيروسية .
C) خلية نباتية .
D) خلية حيوانية .",
2191,MedGemma,both_wrong,0,0,B,C,A,"The primer (mRNA) in eukaryotes:

A) Is shorter than the mature RNA.

B) Contains introns and exons.

C) Contains only exons.

D) Does not undergo splicing.","المرسال البدئي mRNA Primer عند حقيقيات النوى:
A) اقصر من المنتسخ الناضج Mature RNA.
B) يحوي انترونات واكسونات.
C) يحوي اكسونات فقط.
D) ال يخضع لعملية التضفير. splicing",
2192,MedGemma,both_wrong,0,0,A,C,C,"The thickest components of the cytoskeleton are:
A) Microtubules
B) Microfilaments
C) Intermediate filaments
D) Macrotubules","اتخن مكونات الهيكل الخلوي:
A) Micro tubules
B) Micro filaments
C) Intermediate filaments
D) Macro tubules",
2193,MedGemma,both_correct,1,1,B,B,B,"When two individuals differing in two traits are crossed, the result is:
A) Monohybrid cross
B) Dihybrid cross
C) Monohybrid cross
D) A and C","عند مزاوجة فردين يختلفان بصفتين يكون:
A) هجونة أحادية
B) تصالب ثنائي الجين
C) تصالب أحادي الجين
D) AوC",
2194,MedGemma,access_gap,1,0,C,C,A,"Transfer RNA (tRNA) is characterized by all of the following:
A) It carries the translation codon
B) The amino acid is attached to the 5' end
C) It contains unconventional nucleotides such as insine
D) It contains conventional nucleotides such as pseudotemine","يتميز الرنا الناقل بكل ما يلي
A) يحمل رامز الترجمة
B) يرتبط الحمض الأميني بالنهاية '5
C) نوكليوتيدات غير اعتيادية مثل االينوزين
D) نوكليوتيدات اعتيادية مثل البسودوتيمين",
2195,MedGemma,arabic_only,0,1,A,C,A,"Intracellular gene therapy includes:
A) Direct injection of genetically modified virus particles into the organism.

B) Direct injection of bacteria into the organism.

C) Removal of the patient's cells, infection with the genetically modified virus, and then reintroduction.

D) Removal of the patient's cells, infection with bacteria, and then reintroduction.","تتضمن المعالجة الجينية داخل العضوية:
A) حقن مباشر لجسيمات الفيروس المعدلة وراثياً ضمن الكائن الحي.
B) حقن مباشر لجراثيم ضمن الكائن الحي.
C) إخراج خاليا المريض وإعداءها بالفيروس المعدل جينياً ثم إعادتها إلى المريض.
D) إخراج خاليا المريض وإعداءها بالجراثيم ثم إعادتها إلى المريض.",
2196,MedGemma,both_wrong,0,0,C,B,B,"The oncogene is activated in chronic myeloid leukemia (CML) as a result of:
A) a point mutation
B) a chromosomal rearrangement
C) gene amplification
D) none of the above","تنشط الجين الورمية في حالة ابيضاض الدم النقوي الحاج CML نتيجة :
A) طفرة نقطية
B) إعادة ترتيب صبغي
C) تضخيم جيني
D) ليس أياً مما سبق",
2197,MedGemma,both_wrong,0,0,C,B,B,"The cell's endoplasmic reticulum (ER) consists of (incorrectly)

A) Endoplasmic reticulum (ER)

B) Lysosomes

C) Ribosomes

D) Golgi apparatus","تتألف الجملة الغشائية الداخلية للخلية من (الخاطئة)
A) الشبكة السيتوبلاسمية الداخلية ER .
B) الجسيمات الحالة .
C) الجسيمات الريبية .
D) جهاز غولجي .",
2198,MedGemma,both_correct,1,1,A,A,A,"The type and order of amino acids in a protein is called:
A) Primary structure
B) Secondary structure
C) Tertiary structure
D) Quaternary structure","نوع وترتيب الأحماض الأمينية البروتين يدعى
A) البنية الأولية
B) البنية الثانوية
C) البنية الثالثية
D) البنية الرابعية",
2199,MedGemma,both_correct,1,1,B,B,B,"For the nitrogenous bases in the DNA molecule:

A) A/T = C/G.

B) A + G = C + T.

C) A = 2T.

D) A = G.","يلاحظ بالنسبة للأسس االزوتية في جزيء الدنا بأن:
A) A/T = C/G.
B) A+G =C+T.
C) A=2T.
D) A=G.",
2200,MedGemma,arabic_only,0,1,B,A,B,"When the WNT signaling pathway is disrupted, it can lead to:
A) Stomach cancer
B) Bowel cancer
C) Liver cancer
D) Brain cancer","عند حدوث خلل في تنظيم السبيل الإشاري WNT ينتج
A) سرطان معدة
B) سرطان أمعاء
C) سرطان كبد
D) سرطان دماغ",
2201,MedGemma,both_correct,1,1,A,A,A,"Which of the following are characteristics of macroscopic signaling molecules except:
A) They are hydrophobic
B) Their size prevents them from crossing the membrane
C) They have receptors on the target cell membrane
D) They include proteins","من ميزات الجزيئات الإشارية الضخمة عدا:
A) كارهة للماء
B) لا يسمح لها حجمها بعبور الغشاء
C) لها مستقبلها على غشاء الخلية الهدف
D) منها البروتينات",
2202,MedGemma,both_wrong,0,0,B,A,A,"Humans belong to the phylum:

A) Chordata

B) Mammalia

C) Primates

D) Animalia","ينتمي الإنسان الى شعبة :
A) الحبليات .
B) الثدييات .
C) الرئيسات .
D) الحيوان .",
2203,MedGemma,both_correct,1,1,A,A,A,"The fibers extending towards the interior of the nucleus meet to form:
A) the nuclear basket
B) the tentacles
C) both
D) none of the above","تلتقي الألياف الممتدة باتجاه داخل النواة معا لتشكل
A) السلة النووية
B) اللوامس
C) كليهما
D) لا شيء مما سبق",
2204,MedGemma,both_wrong,0,0,D,B,C,"All of the following are true about retarded energy EXCEPT:
A) It is synthesized in stages in fragments
B) Its length is approximately 1000-2000 nm in eukaryotes
C) Each fragment requires its own specific substrate for synthesis
D) The enzyme ligand links these fragments","كل ما يلي صحيح عن الطاق المتلكئ ماعدا:
A) يصنع علي مراحل بشكل شدف
B) طوله نحو 1000_2000 عند حقيقيات النوي
C) كل شدفة تحتاج إلي شرع خاص بها ليتم اصطناعها
D) يربط إنزيم الليغار بين هذه الشدف",
2205,MedGemma,both_wrong,0,0,D,C,C,"Which of the following is correct regarding Okazaki fragments?

A) Cytosine pairs with guanine.

B) Atresia pairs with thymine.

C) Guanine pairs with cytosine.

D) Cytosine pairs with thymine.","ما هي المعلومة الصحيحة حول شدف Okazaki ؟
A) تقابل السيتوزين مع الغوانين.
B) تقابل الأذينين مع الثيمين.
C) تقابل الغوانين مع السيتوزين.
D) تقابل السيتوزين مع الثيمين.",
2206,MedGemma,both_wrong,0,0,B,D,D,"The science that studies the interaction and interaction between molecules such as DNA, RNA, and proteins:

A) Microbiology

B) Neurobiology

C) Cell Biology

D) Molecular Biology","العلم الذي يهتم بالتأثير والتأثر بين الجزيئات كالDNA والRNA والبروتينات:
A) علم الأحياء الدقيقة .
B) البيولوجيا العصبية .
C) بيولوجيا الخلية .
D) البيولوجيا الجزيئية .",
2207,MedGemma,arabic_only,0,1,A,C,A,"The function of the nexin protein is:
A) To link peripheral triads in the structure of cilia and flagella.

B) To link A, B, and C subtubules in a single triad of the structure of flagella and cilia.

C) To link peripheral diads in the structure of cilia and flagella.

D) To link A and B subtubules in a single diad of the structure of flagella and cilia.","وظيفة بروتين النكسين:
A) ربط الثلاثيات المحيطية في بنية الأهداب والسياط.
B) ربط الأنيبيات A,B,C فى الثلاثية الواحدة من بنية السياط والأهداب.
C) ربط الثنائيات المحيطية في بنية الأهداب والسياط .
D) ربط الأنيبين A,B في الثنائية الواحدة في بنية السياط والاهداب .",
2208,MedGemma,arabic_only,0,1,D,A,D,"Common characteristics of oxidants and oxidative (false) molecules:

A) Both use oxygen.

B) Both obtain their proteins via transmembrane transport.

C) Both reproduce by fission.

D) Both produce ATP.","من الخصائص المشتركة بين المقتدرات والجسيمات المؤكسدة (الخاطئة)
A) كلاهما يستخدم الاكسجين .
B) كلاهما يحصل على بروتيناته بطريقة النقل العابر للغشاء .
C) كلاهما يتكاثر بالانشطار .
D) كلاهما ينتج ATP .",
2209,MedGemma,both_correct,1,1,B,B,B,"In cholera, the following occurs in the intestines:
A) G protein is not activated
B) Alpha monomers remain in their active form in G protein
C) Alpha monomers are prevented from activating G protein
D) ATP is prevented from forming in G protein","يحدث في داء الكوليرا في خلال الأمعاء:
A) عدم تفعيل بروتين G
B) تبقى الوحيدة ألألفا بشكلها الفعال في بروتين G
C) تمنع الوحيدة أليفا من التفعيل في بروتين G
D) تمنع جزيئة ATP كن التشكل في بروتين G",
2210,MedGemma,both_wrong,0,0,D,B,B,"The initiating factor EF-Tu:
A) Hydrolyzes the GTP brought up by EF-Tu to form the peptide bond
B) Facilitates the entry of ribosomal aminoacyl-tRNA to bind to the A site
C) Possesses enzymatic activity in peptide transfer
D) A+B","يقوم عامل البدء EF-Tu بـ :
A) حلمهة GTP الذي جاء به EF-Tu لتشكيل الرابطة الببتيدية
B) يساعد على دخول Aminoacyl-tRNA الريباسة للارتباط بالموقع A
C) يمتلك فعالية إنزيمية ناقلة للببتيد
D) A+B",
2211,MedGemma,both_correct,1,1,B,B,B,"Protein G transitions from the activated to the inactive state via an enzymatic process involving:

A) Phosphatase

B) GTPase

C) Kinase

D) Phospholipase C","ينتقل البروتين G من الحالة المفعلة إلى الحالة غير المفعلة بوساطة فعالية أنزيمية من نوع
A) الفوسفاتاز Phosphatase .
B) GTPase .
C) الكيناز .
D) الفوسفوليباز C .",
2212,MedGemma,access_gap,1,0,C,C,D,"The cellular response to a signaling protein depends on:
A) the cellular lipid content
B) the cellular cytoplasmic content
C) the cellular content of other regulatory proteins
D) all of the above","تعتمد استجابة الخلايا للبروتين الإشاري على
A) محتوى الخلايا من الشحوم
B) محتوى الخلايا من السيتوبلاسما
C) محتوى الخلايا من بروتينات منظمة أخرى
D) كل ما سبق",
2213,MedGemma,both_correct,1,1,C,C,C,"The translocation between chromosomes 7 and 19 results in the expression ]t(7:19)(q22,q13)[: A) A zygote with a complete chromosomal formula and no translocation
B) Partial trisomy 7 and partial monosomy 19
C) Partial trisomy 19 and partial monosomy 7
D) All of the above are correct","ينتج عن إزفاء ما بين الصبغيين 7 و 19 حيث الصيغة المعبرة ]t(7:19)(q22,q13)[
A) زيجوت تحمل صيغة صبغية كاملة خالية من الإزفاء
B) تثلث صبغي 7 جزئي وأحاد صبغي 19 جزئي
C) تثلث صبغي 19 جزئي وأحاد صبغي 7 جزئي
D) كل ما سبق صحيح",
2214,MedGemma,both_correct,1,1,B,B,B,"Adaptation is one of the consequences of evolution resulting from:

A) Reproduction.

B) Natural Selection.

C) Growth.

D) Global Warming.","التكيف هو إحدى عواقب التطور نتيجة :
A) التكاثر .
B) الاصطفاء الطبيعي .
C) النمو .
D) الاحتباس الحراري .",
2215,MedGemma,both_wrong,0,0,D,A,A,"Increased activity of the 6D2CYP enzyme leads to:

A) Increased morphine metabolism.

B) Increased morphine activity.

C) Decreased codeine activity.

D) Increased codeine activity.","تؤدي زيادة فعالية إنزيم 6D2CYP إلى :
A) زيادة استقلاب المورفين.
B) زيادة فعالية المورفين.
C) انخفاض فعالية الكودئين.
D) زيادة فعالية الكودئين.",
2216,MedGemma,both_wrong,0,0,C,D,B,"CpG islands are abundant in:
A) Exons.

B) Neutrons.

C) Inducers.

D) Transcriptional region.","تكثر جزر CpG في:
A) الاكسونات.
B) النترونات.
C) المحضضات.
D) المنطقة الانتساخية.",
2217,MedGemma,both_correct,1,1,C,C,C,"Which of the following is NOT a polysaccharide?

A) Glycogen.

B) Cellulose.

C) Raffinose.

D) Starch.","ليست من عديدات السكاكر :
A) الغليكوجين .
B) السللوز.
C) الرافينوز.
D) النشاء .",
2218,MedGemma,both_wrong,0,0,D,C,A,"d-glyceraldehyde is a sugar that is:
A) triglyceride
B) pentaglyceride
C) heptagonal
D) hexagonal","يعتبر d-glyceraldehyde من السكاكر
A) الثلاثية
B) الخماسية
C) السباعية
D) السداسية",
2219,MedGemma,both_wrong,0,0,C,A,A,"The cleavage spindle consists of:
A) Tubulin protein.

B) Actin molecules.

C) Cylins.

D) Kinases.","يتكون مغزل الإنقسام :
A) بروتين التوبيولين.
B) جزيئات الأكتين.
C) السكلينات.
D) الكينازات.",
2220,MedGemma,both_correct,1,1,B,B,B,"The nitrogenous base complementary to thymine in RNA:
A) Adenine
B) Uracil
C) Cytosine
D) Guanine","الأساس الأزوتي المتمم للتايمين في الرنا
A) الأدنينن
B) اليوراسيل
C) السيتوزين
D) الغوانين",
2221,MedGemma,access_gap,1,0,D,D,C,"The severity of mitochondrial disease is related to:

A) The type of mutated gene in the nucleus.

B) The number of mutated nuclear genes.

C) The number of genes in the mitochondria.

D) The distribution of mutated mitochondria among tissues.","ترتبط وخامة المرض المتعلق باعتلالات المتقدرات ب :
A) نوع الجين الطافرة في النواة.
B) عدد الجينات النووية الطافرة.
C) عدد الجينات في المتقدرات.
D) توزع المتقدرات الطافرة بين الأنسجة.",
2222,MedGemma,both_wrong,0,0,B,D,D,"The transcription of protein-coding genes begins with the binding of the RNA polymerase enzyme to:

A) the enhancer.

B) the proximal release.

C) the silencers.

D) the +1 nucleotide.","يبدأ انتساخ الجينات المرمزة للبروتينات بارتباط انزيم الرنا بوليميراز الى
A) المعزز.
B) المطلق القريب .
C) المسكتات .
D) النكليوتيد رقم + 1 .",
2223,MedGemma,both_correct,1,1,C,C,C,"All of the following are true about messenger RNA EXCEPT:

A) It is complementary and opposite in polarity to the DNA strand.

B) It is synthesized in the 5' to 3' direction.

C) It is identical to the DNA strand.

D) In eukaryotes, it undergoes three modifications to reach its molecule form.","كل ما يلي صحيح عن الرنا المرسال عدا:
A) متمم ومعاكس القطبية لطاق الدنا المرصاف.
B) يتم اصطناعه بالاتجاه 5 الى 3 .
C) مطابق لطاق الدنا المرصاف.
D) يخضع في حقيقيات النوى لثالث تعديلات حتى يصبح بشكله الناضح.",
2224,MedGemma,both_correct,1,1,B,B,B,"It plays a key role in the formation of the hydrophobic bilayer.
A) It forms a non-selective barrier.
B) It provides a crucial anchoring site for membrane proteins.
C) It has no role in cell signal transduction.
D) Membrane proteins are among its functions.","لها دور أساسي بتكوين الطبقة الثنائية الكارهة للماء
A) تشكل حاجز غير انتقائي
B) تؤمن قاعدة ارتكاز أساسية للبروتينات الغشائية
C) لا دور لها بتنبيغ الإشارة الخلوية
D) البروتينات الغشائية من وظائفها",
2225,MedGemma,arabic_only,0,1,C,A,C,"All of the following are true about messenger RNA EXCEPT:
A) It is complementary and opposite in polarity to the DNA strand.

B) It is synthesized in the 5' to 3' direction.

C) It is complementary to the DNA strand.

D) In eukaryotes, it undergoes three modifications to reach its mature form.","كل ما يلي صحيح عن الرنا المرسال عدا:
A) متمم ومعاكس القطبية لطاق الدنا المرصاف.
B) يتم اصطناعه بالاتجاه 5 الى 3.
C) متمم لطاق الدنا المرصاف .
D) يخضع في حقيقيات النوى لثالث تعديلات حتى يصبح بشكله الناضح.",
2226,MedGemma,both_wrong,0,0,B,C,A,"The gene responsible for blood grouping in humans is located at:
A) clone 15
B) clone 9
C) clone 23
D) clone 21","تقع الجين المسؤولة عن الزمر الدموية عند البشر على:
A) الصيغي 15
B) الصيغي 9
C) الصيغي 23
D) الصيغي 21",
2227,MedGemma,both_correct,1,1,D,D,D,"The largest secretory vesicles in the Golgi apparatus:
A) Enter the cis face
B) Enter the trase face
C) Exit the cis face
D) Exit the trase face","الحويصلات الافرازية الأكبر في جهاز غولجي
A) تدخل الى Cis face
B) تدخل الى trase face
C) تخرج من Cis face
D) تخرج من trase face",
2228,MedGemma,both_wrong,0,0,B,A,A,"A mutation has a dominant effect when:
A) it increases the amount of a gene's product where all or most of that product is required by the cell
B) it decreases the amount of a gene's product where all or most of that product is required by the cell
C) it results in the synthesis of a new product with a harmful effect
D) all of the above are true","تمتلك الطفرة تأثيراً سائداً عندما:
A) تغير كمية المنتج لجين زيادةً حيث كامل أو معظم ذاك المنتج مطلوبة للخلية
B) تغير كمية المنتج لجين نقصاناً حيث كامل أو معظم ذاك المنتج مطلوب للخلية
C) تؤدي إلى اصطناع منتج جديد يمتلك تأثيراً ضاراً
D) كل ما سبق صحيح",
2229,MedGemma,both_correct,1,1,B,B,B,"The interactions of the DNA strand depend on:

A) Ribonucleotides.

B) DNA nucleotides that do not contain a hydroxyl group at the 3' position.

C) DNA nucleotides that do not contain a hydroxyl group at the 5' position.

D) DNA nucleotides that do not contain a hydroxyl group at the 1' position.","تعتمد تفاعلات سلسلة الدنا :
A) نكليوتيدات ريبية.
B) نكليوتيدات دنا ال تحتوي هيدروكسيل على الموقع 3‘.
C) نكليوتيدات دنا لا تحتوي هيدروكسيل في الموقع 5 ‘.
D) نكليوتيدات دنا لا تحتوي هيدروكسيل في الموقع 1 ’.",
2230,MedGemma,both_correct,1,1,D,D,D,"The primary role in splicing molecule recognition of splicing sites is played by:
A) rRNAs.

B) rRNAs.

C) snRNAs.

D) snRNPs.","يعود الدور الرئيسي في تعرف جسيم التضفير مواقع التضفير الى :
A) rRNAs.
B) rRNAs.
C) snRNA.
D) snRNPs.",
2231,MedGemma,both_wrong,0,0,C,A,B,"The role of allolactose in the lactose receptor:
A) Activator
B) Repressor
C) Co-Repressor
D) Induction","دور ألاللولاكتوز في مشغل اللاكتوز:
A) Activator
B) Repressor
C) Co-Repressor
D) Induce",
2232,MedGemma,both_correct,1,1,A,A,A,"CML results from a gene:
A) ABL/BCR
B) RYR1
C) RB1
D) MYC","ينتج ال CML عن جين:
A) ABL/BCR
B) RYR 1
C) RB1.
D) MYC",
2233,MedGemma,both_correct,1,1,A,A,A,"Autophagy is characterized by:

A) the appearance of cytoplasmic vacuoles and autolysosomes.

B) cell shrinkage.

C) the appearance of apoptotic bodies.

D) assistance from macrophages.","يتميز الالتهام الذاتي
A) ظهور فجوات سيتوبلاسمية وجسيمات حالة ذاتية .
B) تنكمش الخلايا .
C) ظهور أجسام الاستموات .
D) تقوم البالعات الكبيرة بمساعدتها .",
2234,MedGemma,both_wrong,0,0,D,B,B,"Chronic myeloid leukemia (CML) results from a reciprocal translocation between chromosomes:
A) 9 and 17
B) 9 and 22
C) 13 and 22
D) 9 and 11","تظهر حالة ابيضاض الدم النقوي المزمن CML نتيجة إزفاء مبتادل بين الصبغيين:
A) 9 و 17
B) 9 و 22
C) 13 و 22
D) 9 و 11",
2235,MedGemma,both_correct,1,1,D,D,D,"It participates in the synthesis of lysosomal enzymes except for:

A) RER
B) Ribosomes
C) Golgi apparatus
D) Peroxisomes","يشارك في تصنيع انزيمات الجسيمات الحالة ما عدا
A) RER
B) الريبوزومات
C) جهاز غولجي
D) البيروكسيزومات",
2236,MedGemma,both_wrong,0,0,D,A,A,"Genes located on different chromosomes link together and will segregate independently:
A) Retrocross
B) True takeover
C) Monohybrid hybridization
D) Pseudo-takeover","الجينات الموجودة علي صبغيات مختلفة يربط بعضها مع بعض وسوف تتفارز بشكل مستقل:
A) التزاوج المتصالب الرجعي
B) الاستيلاء الحقيقي
C) التهجين أحادي الخلة
D) الاستيلاء غير الحقيقي",
2237,MedGemma,both_correct,1,1,D,D,D,"The term homozygous dominant for an organism refers to:
A) a heterozygous recessive zygote.

B) a heterozygous dominant zygote.

C) a homozygous recessive zygote.

D) a homozygous dominant zygote.","يعبر المصطلح homozygous dominant للكائن عن:
A) زيجوت متغاير ألالائل متنحي.
B) زيجوت متغاير ألالائل سائد.
C) زيجوت متماثل ألالائل متنحي.
D) زيجوت متماثل ألالائل سائد.",
2238,MedGemma,both_correct,1,1,B,B,B,"Phosphatidylinositol is added to it by kinase enzymes.

A) The binding of phosphatidylinositol to the phosphate group blocks binding sites for cytoplasmic proteins.
B) All of the following are functions of the phospholipase enzyme except:

C) The breakdown of phosphatidylinositol in the inner membrane layer.
D) The induction of calcium into the endoplasmic reticulum.","يضاف إليه جذر فوسفات بوساطة انزيمات الكينازات
A) يغلق ارتباط الفوسفاتيديل اينوزيتول بجذر الفوسفات مواقع ارتباط لبروتينات العصارة الخلوية
B) كل ما يلي من وظائف انزيم الفوسفوليباز عدا
C) تفكيك الفوسفاتيديل إينوزيتول في الوريقة الداخلية للغشاء
D) تحريض دخول الكالسيوم للشبكة السيتوبلاسمية الداخلية",
2239,MedGemma,both_wrong,0,0,C,D,D,"The timing, rate, and number of cell divisions depend on all of the following except:
A) Cylin and kinase
B) Growth factors, their receptors, and hormones
C) Meiotic length
D) Centrosome length","يعتمد توقيت ومعدل وعدد الانقسامات الخلوية على كل ما يلي ماعدا :+
A) السكلين والكيناز
B) عوامل النمو ومستقبلاتها والهرمونات
C) طول القسيمات الطرفية
D) طول القسيمات المركزية",
2240,MedGemma,both_wrong,0,0,C,D,D,"DNA synthesis in vertebrate cells occurs based on:
A) Adetin
B) Guanine
C) Cytosine
D) Thymine","يحدث تمثيل الدنا في خلايا الفقاريات على أساس
A) الأديتين
B) الغوانين
C) السيتوزين
D) التايمين",
2241,MedGemma,both_wrong,0,0,A,B,D,"When plants that always produce wrinkled seeds are crossed with plants that always produce round seeds, the ratio of wrinkled to round seeds in the plants of the second type is:
A) 3:01:00
B) 1:03:00
C) 1:02:01
D) 1:01:00","عند تزاوج نباتات تعطي دوما بذور مجعدة مع نباتات تعطي دوما بذور مدورة تكون نسبة البذور المجعدة الى البذور المدورة في نباتات الحيل الثاني :
A) 3:01:00
B) 1:03:00
C) 1:02:01
D) 1:01:00",
2242,MedGemma,both_wrong,0,0,C,B,B,"In electrophoresis of a heterozygous gene, the normal variant contains no recognition site, while the mutation introduces a new recognition site. Using a specific cleavage enzyme, we observe:

A) One band.

B) Two bands.

C) Three bands.

D) Four bands.","نشاهد في الرحلان الكهربائي لدى متخالف ألالائل لجين ال يحتوي النمط الطبيعي فيه أي موقع تعرف بينما تسبب الطفرة إضافة موقع تعرف جديد، وباستخدام أنزيم شطر نوعي:
A) عصابة واحدة.
B) عصابتين.
C) عصابات ثالث.
D) أربع عصابات.",
2243,MedGemma,both_wrong,0,0,C,B,B,"If a substitution mutation leads to the cancellation of a monomer recognition site in a gene amplification product, how many electrophoretic bands will the heterozygous individual have after cleaving the amplification product with the same excitatory enzyme?

A) One band.

B) Two bands.

C) Three bands.

D) Four bands.","اذا ادت طفرة استبدال الى الغاء موقع تعرف وحيد الزنيم اقتطاع في احد نواتج تضخيم جين ما فكم يبلغ عدد عصابات الرحلان الكهربائي لدى متخالف اللواقح بعد قطع منتج التضخيم بأنزيم الاقتطاع نفسه:
A) عصابة واحدة.
B) عصابتين.
C) ثالث عصابات.
D) اربع عصابات.",
2244,MedGemma,both_wrong,0,0,D,A,A,"All of the following are common enzymes responsible for metabolizing over 90% of common drugs, except:

A) CYP2A1

B) CYP2C9

C) CYP2D6

D) CYP3A19","جميع ما يلي هو من الأنزيمات الشائعة المسؤولة عن استقلاب ما يزيد عن %90 من الأدوية الشائعة ما عدا :
A) A21CYP.
B) C YP2C9.
C) CYP2D6.
D) 3A19.",
2245,MedGemma,arabic_only,0,1,D,B,D,"Which of the following genes is important in treatment decisions for breast cancer patients?
A) Personalized medicine

B) Precision medicine
C) Regenerative medicine
D) Personalized genomic medicine","أي من الجينات التالية لها أهمية في اتخاذ القرار العلاجي لدى مريضات سرطان الثدي:
A) Personalized medicine.
B) Percision medicine
C) Regenerative medicine
D) Personalized genomic medicine",
