id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
2325,ALLaM 7B,arabic_only,0,1,C,D,C,"كثيرا ما تتضمن الحفازات المتجانسة تغيرا في رقم أكسدتها وبذلك يشترط لعمل الحفازات:
A) أن تكون كمونات المساري التي تتضمن الحفاز أعلى من كمونات المساري التي تتضمن المتفاعلين
B) أن تكون كمونات المساري التي تتضمن الحفاز قيمة جبرية بغض النظر عن كمونات مساري المتفاعلين
C) أن تقع كمونات المساري التي تتضمن الحفاز بين كمونات المساري التي تتضمن المتفاعلين
D) ان تكون كمونات المساري التي تتضمن الحفاز أخفض من كمونات المساري التي تتضمن المتفاعلين","Homogeneous catalysts often involve a change in their oxidation number, and therefore, for catalysts to function, the following conditions must be met:
A) The electrode potentials containing the catalyst must be higher than the electrode potentials containing the reactants.
B) The electrode potentials containing the catalyst must be an algebraic value, regardless of the electrode potentials of the reactants.
C) The electrode potentials containing the catalyst must be between the electrode potentials containing the reactants.
D) The electrode potentials containing the catalyst must be lower than the electrode potentials containing the reactants.",
2326,ALLaM 7B,both_correct,1,1,D,D,D,"يوصف جريان المائع بأنه مستقر إذا كانت سرعته في أي نقطة منه مع الزمن :
A) معدومة .
B) متزايدة .
C) متناقصة .
D) ثابتة .","A fluid flow is described as steady if its velocity at any point within it, with respect to time, is:
A) zero.

B) increasing.

C) decreasing.

D) constant.",
2327,ALLaM 7B,both_correct,1,1,A,A,A,"هي عرض الخط الطبقي الذي يقارب .......... البزر هليوم بدون متعدد الأنماط عند ما يكون وحيد النمط.
A) 10cm-20cm
B) 100cm-200cm
C) 100cm-20cm
D) 50cm-20cm","It is the width of the stratified line that approximates the width of the helium seed without polymorphism when it is monomorphic.

A) 10cm-20cm
B) 100cm-200cm
C) 100cm-20cm
D) 50cm-20cm",
2328,ALLaM 7B,access_gap,1,0,C,C,A,"من أحد أنواع التصاوغ الفراغي
A) التصاوغ الموضعي
B) تصاوغ الزمرة الوظيفية
C) التصاوغ الضوئي
D) التصاوغي سلسلي","One type of stereoisomerism is:
A) Positional isomerism
B) Functional group isomerism
C) Photoisomerism
D) Chain isomerism",
2329,ALLaM 7B,both_correct,1,1,D,D,D,"من الوسائل التي تقلل من الإشعاع المنتثر عن الجسم البشري:
A) الحظار والمخاربط .
B) الشبكة المضادة للانتثار.
C) مضخم السطوع.
D) A,B .","Methods that reduce radiation emitted from the human body include:

A) Screens and conduits.

B) Anti-scatter netting.

C) Brightness amplifier.

D) A, B.",
2330,ALLaM 7B,both_correct,1,1,A,A,A,"المادة التي تتخذ شكل أسفل الوعاء الذي يحتويها لها حجم خاص بها تكون:
A) سائلة
B) غازية
C) صلبة
D) كل ما سبق صحيح","A substance that takes the shape of the bottom of its container and has a specific volume is:
A) Liquid
B) Gas
C) Solid
D) All of the above",
2331,ALLaM 7B,both_wrong,0,0,C,A,A,"يعد الميلانين واقيا ممتازا من الضوء لانه :
A) يمتص الاشعاع وبيدد الطاقة على شكل حراري غير مؤذ
B) يمتص الاشعاع الطاقة على شكل حراري غير مؤذ
C) لا يتمص أي اشعاع
D) كل ما سبق خاطئ","Melanin is an excellent light shield because:
A) It absorbs radiation and dissipates energy as harmless heat
B) It absorbs radiation as harmless heat
C) It does not absorb any radiation
D) All of the above are false",
2332,ALLaM 7B,both_wrong,0,0,D,B,A,"علل لا يمكن للأفراد أن يدركو الأشعة البنفسجية مباشرة :
A) لأن عدسة عين الإنسان توقف معظم الإشعاع في مجال (٤٠٠ - ۳۰۰(
B) لأن قرينة عين الإنسان توقف معظم الإشعاع في مجال (٤٠٠ - ۳۰۰(
C) لأن قرينة عين الإنسان توقف معظم الأطوال الموجية الأقصر من ٣٠٠
D) A,C","Explain why individuals cannot directly perceive ultraviolet radiation:
A) Because the lens of the human eye blocks most of the radiation in the range of 300-400 nm
B) Because the cornea of the human eye blocks most of the radiation in the range of 300-400 nm
C) Because the cornea of the human eye blocks most wavelengths shorter than 300 nm
D) A, C",
2333,ALLaM 7B,both_wrong,0,0,B,C,C,"كل ما يلي صحيح عن الحركات الاهتزازية ما عدا :
A) مثل حركة كتلة معلقة بنابض
B) ذات مكونات تتحرك بأطوار مختلفة وإزاحات مختلفة
C) ذات مكونات تتحرك بطور زاوي واحد
D) A,C","All of the following are true about oscillatory motions except:
A) Such as the motion of a mass suspended by a spring
B) With components moving in different phases and displacements
C) With components moving in a single angular phase
D) A, C",
2334,ALLaM 7B,access_gap,1,0,A,A,B,"النسبة المئوية الكتلية للكربون في حمض الايتانوبك CH3COOH علما أن:O:16 , H:1.0 , C:12
A) 0.4
B) 0.2
C) 0.3
D) 0.25","The mass percentage of carbon in ethanobic acid (CH3COOH) given that: O: 16, H: 1.0, C: 12

A) 0.4
B) 0.2
C) 0.3
D) 0.25",
2335,ALLaM 7B,both_correct,1,1,B,B,B,"عندما تنتقل الموجة الصوتية من وسط ممانعته كبيرة إلى وسط ممانعته أصغر فإن الموجة الصوتية ……… من الناظم:
A) تبتعد
B) تقترب
C) A أو B
D) كل ما سبق خاطئ","When a sound wave travels from a medium of high impedance to a medium of low impedance, the sound wave ……… of the normal:
A) moves away
B) approaches
C) A or B
D) All of the above are incorrect",
2336,ALLaM 7B,access_gap,1,0,C,C,A,"عندما يكون عمر الحالة المثارة طويلا تدعى القوى :
A) مستقرة
B) غير مستقرة
C) شبه مستقرة
D) B,C","When the lifetime of the excited state is long, the forces are called:
A) Stable
B) Unstable
C) Semistable
D) B,C",
2337,ALLaM 7B,both_correct,1,1,D,D,D,"من مواصفات أشعة التيراهرتز :
A) إشعاع غير مؤين.
B) يخترق الغيوم والضباب لمسافات محدودة.
C) لا يخترق الماء السائل والمعادن.
D) كافة الإجابات صحيحة.","Terahertz radiation is characterized by:

A) Non-ionizing radiation.

B) Penetrating clouds and fog for limited distances.

C) Not penetrating liquid water or metals.

D) All answers are correct.",
2338,ALLaM 7B,both_correct,1,1,B,B,B,"الذي يعطى لأشعة غاما مصدرا آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة غاما الأصلية بحيث يمكن عندها من أشعة واحدة هو :
A) التحول الخارجي
B) التحول الداخلي
C) الفلورة
D) بإصدار البوزترنات","The source of gamma rays that provides another source of potentially useful X-rays, with energies close to those of the original gamma rays, is: A) External transformation
B) Internal transformation
C) Fluorescence
D) Positron emission",
2339,ALLaM 7B,both_correct,1,1,C,C,C,"تعتبر العظام ومستحضرات التباين العائمة كلها كاليود والباريوم من الكثافة:
A) المائية .
B) الدهنية.
C) الكلسية.
D) الهوائية.","Bone and all floating contrast agents, such as iodine and barium, are classified as having:
A) aqueous density.

B) fatty density.

C) calcic density.

D) aerobic density.",
2340,ALLaM 7B,both_correct,1,1,D,D,D,"ماهي طبيعة الاشعة السينية :
A) اشعة مهبطية
B) شكل من اشكال الضوء المرئي
C) جسيمات مشحونة
D) اشعاعات كهر طيسية","What is the nature of X-rays?

A) Cathode rays

B) A form of visible light

C) Charged particles

D) Electromagnetic radiation",
2341,ALLaM 7B,both_correct,1,1,A,A,A,"يمكن اعتبار طريقة التصوير التالية هي الأقل ضرراً على الجسم:
A) التصوير الحراري.
B) التصوير الشعاعي.
C) التصوير الطبقي المحوري.
D) التصوير باستخدام المواد المشعة.","The following imaging methods can be considered the least harmful to the body:
A) Thermal imaging.

B) Radiography.

C) Computed tomography (CT) scan.

D) Radiographic imaging.",
2342,ALLaM 7B,both_correct,1,1,A,A,A,"إن أصل الضغط من وجهه نظر مجهرية ناتجه عن:
A) تصادمات بأنواعها المختلفة
B) تصادمات بنوع معين
C) اهتزازات جزئيه
D) كل ما سبق صحيح","From a microscopic perspective, the origin of pressure is due to:
A) Collisions of various types
B) Collisions of a specific type
C) Partial vibrations
D) All of the above",
2343,ALLaM 7B,both_correct,1,1,B,B,B,"ظاهرة التفاعل الإنشطارى :
A) يمكن أن تنشطر النواة وتكون غير مستقرة
B) النواة الثقيلة يمكن أن تنشطر إلى نواتين وتعطى جملة أكثر إستقراراً
C) النواة الثقيلة لا يمكن أن تنشطر
D) النواة الثقيلة غير مستقرة","The phenomenon of fission reactions:
A) The nucleus can split and become unstable.
B) A heavy nucleus can split into two nuclei and produce a more stable system.
C) A heavy nucleus cannot split.
D) A heavy nucleus is unstable.",
2344,ALLaM 7B,both_correct,1,1,B,B,B,"مجموع الكتل الذرية النسبية في مركب أيوني هي:
A) الكتلة الجزيئية النسبية
B) الكتلة الصيغية النسبية
C) الكتلة الأيونية النسبية
D) الكتلة الذرية النسبية","The sum of the relative atomic masses in an ionic compound is:
A) Relative molecular mass
B) Relative formula mass
C) Relative ionic mass
D) Relative atomic mass",
2345,ALLaM 7B,both_correct,1,1,A,A,A,"يقع مجال التيراهرتز بين :
A) الأشعة تحت الحمراء والأمواج المكروية .
B) الأشعة السينية وفوق البنفسجية .
C) أشعة غاما والأشعة السينية .
D) الأمواج المكروية والراديوية .","The terahertz spectrum lies between:

A) Infrared and microwave radiation.

B) X-rays and ultraviolet radiation.

C) Gamma rays and X-rays.

D) Microwaves and radio waves.",
2346,ALLaM 7B,both_wrong,0,0,C,D,A,"يتم النقل بالإشعاع في:
A) الهواء
B) الخلاء
C) A,B
D) كل ما سبق خاطئ","Radioactive transmission occurs in: A) Air
B) Vacuum
C) A, B
D) All of the above are incorrect",
2347,ALLaM 7B,both_wrong,0,0,B,A,A,"اختبر الماء في الدرجة كمادة مرجعية للوزن النوعي لان كثافة الماء في هذه الدرجة تكون في:
A) قيمتها الواسطة
B) قيمتها العظمى
C) قيمتها الصغرى
D) قيمتها المتغيرة","Water at this temperature is tested as a reference material for specific gravity because the density of water at this temperature is:
A) its medial value
B) its maximum value
C) its minimum value
D) its variable value",
2348,ALLaM 7B,access_gap,1,0,D,D,C,"بعد أن حققت الأشعة السينية رؤية داخل الجسم من دون بضعه لكنها أسفرت عن خطر الإصابة بإحادث:
A) التهابات الجلد الاشعاعية
B) انصباب الجنب
C) السرطانات
D) A,C (","While X-rays have achieved a view inside the body without invasive procedures, they have resulted in the risk of developing:
A) Radiation skin infections
B) Pleural effusion
C) Cancers
D) A,C",
2349,ALLaM 7B,both_wrong,0,0,D,B,B,"يحدث حسر البصر او قصر البصر عندما : الامتحان الحل طلابي
A) ترى الاجسام البعيدة بوضوح
B) تكون شكل كرة العين او لدى وجود افراط في انحناء القرنية
C) عندما تشكل العين خيالا للجسم القريب اما الشبكية
D) عندما تكون القوة الكاسر للعدسة صغيرة جدا","Nearsightedness (myopia) occurs when: (Exam answer: Student)
A) Distant objects are not seen clearly.
B) The eyeball has a certain shape or there is excessive curvature of the cornea.
C) The eye focuses an image of a near object onto the retina.
D) The refractive power of the lens is too small.",
2350,ALLaM 7B,both_correct,1,1,D,D,D,"يتكون صمام الأشعة السينية من:
A) المهبط
B) المصعد
C) المرشح
D) المسدد","An X-ray valve consists of: A) Cathode
B) Elevator
C) Filter
D) Plug",
2351,ALLaM 7B,both_wrong,0,0,C,D,B,"توافر أمواج التيراهرتز ما عدا :
A) رؤية العظام
B) رؤية بشرية فائقة
C) رؤية الجسم تعددت الثبات
D) تركيب الاوية","Terahertz waves are available except for:
A) Bone vision
B) Superhuman vision
C) Multiplexed body vision
D) Orthodontic structure",
2352,ALLaM 7B,both_wrong,0,0,C,A,A,"يمكن لقوة مطبقة مماسية على مانع أن تجعله :
A) بهتر في موقعه
B) يجري بسهولة
C) فينضغط حجميا
D) كل ما سبق صحيح","A tangential force applied to a conductor can cause it to:
A) be displaced in its position
B) flow easily
C) be compressed in volume
D) all of the above are true",
2353,ALLaM 7B,both_correct,1,1,B,B,B,"تعنى معادلة الاستمرارية لمائع هو قابل لانضغاط
A) A1/v1= A2/v2
B) A1v1= A2v2
C) A1/A2 = v2/v1
D) كل ما ذكر خاطئ","The continuity equation for a compressible fluid means:

A) A1/v1 = A2/v2
B) A1v1 = A2v2
C) A1/A2 = v2/v1
D) All of the above are incorrect",
2354,ALLaM 7B,both_correct,1,1,D,D,D,"يمكن تعقب الجزيئات الموسومة في أثناء :
A) حركتها في العضوية
B) عندما تخضع لتفاعلات كيميائية
C) A,C
D) كل ما سبق صحيح","Labeled molecules can be tracked during:
A) their movement within an organism
B) when they undergo chemical reactions
C) A, C
D) all of the above",
2355,ALLaM 7B,both_wrong,0,0,B,A,A,"مجال الـ UVA طوله الموجي بين :
A) 315-400nm
B) 280-315nm
C) 100-280nm
D) كل ماسبق خاطئ","The UVA spectrum has a wavelength between:
A) 315-400 nm
B) 280-315 nm
C) 100-280 nm
D) All of the above are incorrect",
2356,ALLaM 7B,both_correct,1,1,B,B,B,"أي من المركبات الآتية الأكثر حموضة ؟:
A) الماء
B) الفينول
C) الإناتول
D) المتانول","Which of the following compounds is the most acidic?
A) Water
B) Phenol
C) Enantol
D) Methanol",
2357,ALLaM 7B,both_wrong,0,0,D,B,A,"الزاوية الحرجة للياقوت الذي يحيط به الهواء هي (علما أن 1.77=n1 و 1= n2 (:
A) °q = 34.4
B) sin q c = 0.565
C) sinc = 1/1.77
D) كل ما سبق صحيح","The critical angle for a sapphire surrounded by air is (knowing that n₁ = 1.77 and n₂ = 1):
A) °q = 34.4
B) sin q c = 0.565
C) sinc = 1/1.77
D) All of the above are correct",
2358,ALLaM 7B,both_wrong,0,0,C,B,B,"يمثل الاضطراب الحالة
A) المتقدمة للجريان المستقر
B) الحدية للجريان المستقر
C) الحدية للجريان غير المستقر
D) المتقدمة للجريان غير المستقر","The disturbance represents the state of:
A) Advanced steady-state flow
B) Borderline steady-state flow
C) Borderline unsteady-state flow
D) Advanced unsteady-state flow",
2359,ALLaM 7B,arabic_only,0,1,C,D,C,"تدل دراسة تغير تابع إشعاع الجسم الأسود على أن الطاقة التي يصدرها الجسم الأسود لا تتعلق الا بـ:
A) طبيعة سلحه
B) اصداريته
C) درجة حرارته المطلقة
D) كل ما سبق صحيح","The study of the blackbody radiation function indicates that the energy emitted by a blackbody depends only on:
A) its nature
B) its emissivity
C) its absolute temperature
D) all of the above",
2360,ALLaM 7B,both_correct,1,1,B,B,B,"العدسة التي تكون ثخانتها صغيرة مقارنة بنصفي قطري إنحنائها :
A) عدسىة جسمية
B) عدسة رقيقة
C) عدسة إسقاط
D) عدسة كهر ضغطية","A lens whose thickness is small compared to its radii of curvature is:
A) an objective lens
B) a thin lens
C) a projecting lens
D) a piezoelectric lens",
2361,ALLaM 7B,both_correct,1,1,A,A,A,"قوة اللزوجة بالنسبة لاتجاه جريان المائع :
A) تعاكسه .
B) توافقه .
C) عمودية عليه .
D) الكل خطأ .","The force of viscosity with respect to the direction of fluid flow:

A) Opposite it.

B) Conforms to it.

C) Perpendicular to it.

D) All are incorrect.",
2362,ALLaM 7B,both_correct,1,1,C,C,C,"يمكن تفكيك رابطة في خلايا النسج طاقتها بـ :
A) فوتون تواتر راديوي.
B) فوتون تواتر راديوي + فوتون تيراهرتز.
C) فوتون أشعة سينينة.
D) فوتون تيراهرتز.","A bond in tissue cells can be broken by:
A) A radio frequency photon.

B) A radio frequency photon + a terahertz photon.

C) An X-ray photon.

D) A terahertz photon.",
2363,ALLaM 7B,both_wrong,0,0,D,A,A,"يشير المسقط وفق خط الاشعة السينية:
A) شدة الحزمة عند المنبع المطروح منها شدة الحزمة النافذة.
B) الامتصاص الكلي وفق خط الحزمة .
C) الاستثار الكلى .
D) A,B .","The projection along the X-ray line indicates:

A) Source beam intensity minus the transmitted beam intensity.

B) Total absorption along the beam line.

C) Total excitation.

D) A, B.",
2364,ALLaM 7B,both_wrong,0,0,C,D,D,"لا تعتبر الخاصة التالية من الخواص المميزة لمفهوم الموجة:
A) طول الموجة .
B) التردد التواتر.
C) الزمن الدوري .
D) الكثافة.","The following properties are not characteristic of the concept of a wave:
A) Wavelength.

B) Frequency.

C) Period.

D) Intensity.",
2365,ALLaM 7B,access_gap,1,0,D,D,B,"تؤدي الحركة الجماعية للشحنات إلى :
A) الامتصاص الشديد للإشعاع المكروي
B) تبدلات في أماكن النسج و حصول حالات حروق
C) انفصالات أخرى للشحنات متسارعة تؤدي إلى توليد إشعاع كهرطيسي جديد
D) A,C","The collective movement of charges leads to:
A) Intense absorption of microwave radiation
B) Tissue changes and burns
C) Further accelerated charge separations leading to the generation of new electromagnetic radiation
D) A,C",
2366,ALLaM 7B,both_wrong,0,0,D,A,A,"تدعى الظاهرة القوية للانتثار الخلفي التي تحدث عندما يتعدد الاشعاع المترابط في انتثاره في وسط عشوائي :
A) انتثاره خلفي مترابط
B) انتثار امامي مترابط
C) انتثار خلفي ضعيف
D) A,C","The strong backscattering phenomenon that occurs when multiple coherent beams scatter in a random medium is called:
A) Coherent backscattering
B) Coherent forwardscattering
C) Weak backscattering
D) A,C",
2367,ALLaM 7B,arabic_only,0,1,B,A,B,"يجب على ضغط الهواء داخل القاعة في حالة الثوران أن يكون ......... من ضغط الماء خارجها حيث تتوازن قوة الضغط نحو الخارج مع قوة التوتر السطحي نحو الداخل:
A) اصغر
B) اکبر
C) احيانا
D) A,C","The air pressure inside the chamber during a volcanic eruption must be __________ of the water pressure outside, where the outward pressure is balanced by the inward surface tension:
A) Smaller
B) Greater
C) Sometimes
D) A, C",
2368,ALLaM 7B,both_wrong,0,0,C,D,D,"ان تعارف عوامل المرونة هي تعاريف من وجهه نظر الميكانيك:
A) حركيه
B) ديناميكية
C) توازنيه
D) كل ما سبق صحيح","The definitions of elasticity factors from a mechanical perspective are:
A) Kinetic
B) Dynamical
C) Equilibrium
D) All of the above are correct",
2369,ALLaM 7B,both_wrong,0,0,B,D,D,"وفقا للعلاقة يزداد تخامد فإن معامل التخامد u :
A) العدد الذري للوسط
B) كثافة الوسط
C) طاقة الاشعاع الوارد
D) كل ما سبق صحيح","According to the relationship, as the damping increases, the damping coefficient u is:
A) Atomic number of the medium
B) Density of the medium
C) Energy of the incident radiation
D) All of the above are true",
2370,ALLaM 7B,both_wrong,0,0,C,B,B,"مجال الـ UVC طوله الموجي بين :
A) 315-400nm
B) 280-315nm
C) 100-280nm
D) كل ماسبق خاطئ","The UVC spectrum has a wavelength between:
A) 315-400 nm
B) 280-315 nm
C) 100-280 nm
D) All of the above are incorrect",
2371,ALLaM 7B,both_wrong,0,0,C,A,B,"تتناسب قرينة الانكسار وسط مادي معين ..........مع .........الأمواج في ذلك الوسط
A) طرديا - مربع السرعة
B) عكسيا - مربع السرعة
C) عكسيا - سرعة
D) طرديا - سرعة","The refractive index of a given medium is proportional to the wave velocity in that medium.
A) Directly - squared
B) Inversely - squared
C) Inversely - velocity
D) Directly - velocity",
2372,ALLaM 7B,both_wrong,0,0,B,A,C,"سرعة الأمواج الطولانية في قضيب صلب ووتر:
A) :
B) :
C) :
D) :","Speed of longitudinal waves in a rigid, water-filled rod:
A) :
B) :
C) :
D) :",
2373,ALLaM 7B,arabic_only,0,1,C,A,C,"في اثناء قياس الضغط بالمانومتر يمكن سماع الجريان.............. قبيل التصنيف بسماعة صدر:
A) الصفائحي
B) الرقائقي
C) المضطرب
D) الانسيابي","During pressure measurement with a manometer, the flow can be heard before classification with a stethoscope:
A) Laminar
B) Laminar
C) Turbulent
D) Flowing",
2374,ALLaM 7B,both_wrong,0,0,B,A,A,"تتميز الأصبغة السلة بعتبة لبزرة
A) منخفضة جدا
B) مرتفعة جدا
C) متوسط
D) A,C","Basal dyes are characterized by a spore threshold of:
A) Very low
B) Very high
C) Medium
D) A,C",
2375,ALLaM 7B,both_correct,1,1,B,B,B,"يولد المسح في ال BOLD منحنيات استجابة همودينيكية اكثر من دون إضافة معلومات تزيد كثيرا ما على يعطيه TR اعلى في حالة :
A) TRاقل من ثانية او ثانيتين
B) TRاكبر من ثانية
C) TRاقل من ثلاث ثوان
D) كل ما سبق صحيح","Scanning in BOLD generates more hemodynamic response curves without adding much more information than it gives. A higher TR is obtained when:
A) TR is less than 1 or 2 seconds
B) TR is greater than 1 second
C) TR is less than 3 seconds
D) All of the above are true",
2376,ALLaM 7B,both_correct,1,1,A,A,A,"يتشكل انتفاخ حيث تضعف جدر الأبهر في حالة
A) أم دم الأبهر
B) الخثرات
C) التصلب الشرياني
D) كل ما سبق صحيح","A bulge forms where the walls of the aorta weaken in the case of:
A) Aortic aneurysm
B) Thrombosis
C) Arteriosclerosis
D) All of the above",
2377,ALLaM 7B,both_wrong,0,0,A,C,C,"هناك علاقة وثيقة بينظاهرتي الانعكاس والانكسار يمكن التعبير عنها بقوانين ... التي تعتمد على ....:
A) اينشتاين – اطوال الموجات
B) نيوتن – ثخانة الموجات
C) فرنل –قرائن الانكسار
D) A,C","There is a close relationship between the phenomena of reflection and refraction, which can be expressed by the laws of... which depend on...:
A) Einstein – Wavelengths
B) Newton – Wave Thickness
C) Fresnel – Refractive Indices
D) A,C",
2378,ALLaM 7B,both_correct,1,1,B,B,B,"كانت طريقة للعلاج الفيزيائي تستعمل فيها تيارات كهربائية عالية التردد لإحداث
A) تسخين كامل للأنسجة الحية
B) تسخين موضعي في الانسجة الحية
C) A,B
D) كل ماسبق خاطئ","It was a method of physical therapy that used high-frequency electrical currents to induce:
A) Whole-tissue heating
B) Localized heating of living tissue
C) A, B
D) All of the above are incorrect",
2379,ALLaM 7B,both_correct,1,1,A,A,A,"– التواتر والطول الموجي هي من مميزات :
A) الموجة
B) الجسيم
C) الموجة والجسيم
D) ليس أيا مما سبق","Frequency and wavelength are characteristics of:
A) a wave
B) a particle
C) a wave and a particle
D) none of the above",
2380,ALLaM 7B,both_wrong,0,0,B,A,D,"يطلق على ـــــــ الـــــ NMR
A) انزياح السبين
B) صدى السبين
C) صورة السبين
D) كل ما ذكر صحيح","NMR is called:
A) Spin shift
B) Spin echo
C) Spin image
D) All of the above",
2381,ALLaM 7B,both_correct,1,1,C,C,C,"عند مرور حزمة من الالكترونات وحزمة البروتونات بجوار صفيحة مشحونة سلبا فإن حزمة الإلكترونات تنحرف مبتعدة عن الصفيحة وحزمة البروتونات تنحرف مقتربة من الصفيحة:
A) شدة انحراف حزمة الإلكترونات مشابهة لشدة انحراف البروتونات
B) شدة انحراف حزمة البروتونات أكبر بقليل من شدة انحراف البروتونات
C) شدة انحراف حزمة الإلكترونات أكبر بكثير من شدة انحراف البروتونات
D) تتعلق شدة الانحراف بعدد البروتونات وعدد الإلكترونات في كل حزمة","When a beam of electrons and a beam of protons pass near a negatively charged plate, the electron beam is deflected away from the plate, and the proton beam is deflected towards the plate:

A) The magnitude of the electron beam's deflection is similar to the magnitude of the proton beam's deflection.

B) The magnitude of the proton beam's deflection is slightly greater than the magnitude of the proton beam's deflection.

C) The magnitude of the electron beam's deflection is much greater than the magnitude of the proton beam's deflection.

D) The magnitude of the deflection depends on the number of protons and the number of electrons in each beam.",
2382,ALLaM 7B,both_wrong,0,0,D,C,A,"الطاقة التى تحملها الموجة في وحدة الزمن
A) شدة الموجة الصوتية
B) شدة الموجة الضوئية
C) استطاعة الموجة الصوتية
D) استطاعة الموجة الضوئية","Energy carried by a wave per unit time
A) Sound wave intensity
B) Light wave intensity
C) Sound wave power
D) Light wave power",
2383,ALLaM 7B,both_wrong,0,0,D,B,A,"علل لا يمكن للأفراد أن يدركو الأشعة البنفسجية مباشرة :
A) لأن عدسة عين الإنسان توقف معظم الإشعاع في مجال (٤٠٠ - ۳۰۰(
B) لأن قرينة عين الإنسان توقف معظم الإشعاع في مجال (٤٠٠ - ۳۰۰(
C) لأن قرينة عين الإنسان توقف معظم الأطوال الموجية الأقصر من ٣٠٠
D) A,C","Explain why individuals cannot directly perceive ultraviolet radiation:
A) Because the lens of the human eye blocks most of the radiation in the range of 300-400 nm
B) Because the cornea of the human eye blocks most of the radiation in the range of 300-400 nm
C) Because the cornea of the human eye blocks most wavelengths shorter than 300 nm
D) A, C",
2384,ALLaM 7B,both_wrong,0,0,D,A,A,"تم دراسة خصائص مغناطيسية نواة الهيدروجين لأنها
A) أكثر تواجدا في جسم الإنسان
B) سهولة الحصول عليها
C) لأنها الأكثر استخداما
D) كل ما سبق صحيح","The magnetic properties of hydrogen nuclei have been studied because:
A) they are most abundant in the human body
B) they are easily obtainable
C) they are the most commonly used
D) all of the above are true",
2385,ALLaM 7B,arabic_only,0,1,C,A,C,"تسمح قابلية ....... بالمطابقة بالمطابقة من اجل كل ابعاد الجسم عن العين مع الاستمرار بتشكيل خيال على بعد ثابت من العدسة يتحدد بالفاصل بين العدسة والشبكية :
A) تعديل البعد بين العدسة والشبكية
B) تعديل شكل القزحية
C) تعديل شكل العدسة
D) كل ما سبق صحيح","The ability of ....... to accommodate all object distances from the eye while maintaining a constant image distance from the lens, determined by the distance between the lens and the retina, is:
A) Adjusting the distance between the lens and the retina
B) Adjusting the shape of the iris
C) Adjusting the shape of the lens
D) All of the above are correct",
2386,ALLaM 7B,both_correct,1,1,C,C,C,"يؤثر الضغط على توازن التفاعلات التي تكون متفاعلاتها ومنتجاتها:
A) مواد صلبة
B) سوائل
C) غازات
D) كل ما سبق","Pressure affects the equilibrium of reactions whose reactants and products are:
A) Solids
B) Liquids
C) Gases
D) All of the above",
2387,ALLaM 7B,arabic_only,0,1,A,B,A,"إن التواتر في حالة الأمواج الصوتية هو :
A) عدد الإنضغاطات الاي تمر في نقطة معينة في الثانية
B) عدد التخلخلات التي تمر في نقطة معينة في الثانية
C) F=c/λ
D) C,B","The frequency of sound waves is:
A) The number of compressions passing through a given point per second
B) The number of rarefactions passing through a given point per second
C) F = c/λ
D) C,B",
2388,ALLaM 7B,both_correct,1,1,D,D,D,"نتيجة الحصول على صور مشوشة بالتصوير المقطعي دعا ذلك إلى :
A) الاستعانة بالحاسوب.
B) معالجة الصور بمرشحات حاسوبية.
C) تقليل كمية الأشعة الساقطة .
D) A,B .","The blurry images obtained during tomography necessitated:

A) Computer assistance.

B) Image processing with computer filters.

C) Reducing the amount of incident radiation.

D) A, B.",
2389,ALLaM 7B,arabic_only,0,1,B,A,B,"تصدر أجسامنا الطاقة حتى في درجات الحرارة العادية على شكل:
A) أجسام حرارية
B) إشعاع كهرطيسي
C) نقاط صفراء
D) ألوان متعددة","Our bodies emit energy even at normal temperatures in the form of:
A) Heat bodies
B) Electromagnetic radiation
C) Yellow dots
D) Various colors",
2390,ALLaM 7B,both_correct,1,1,A,A,A,"كل مايلي صحيح عن أمواج التيراهرتز ماعدا
A) بعد الغلاف الجوي ماصا شديدا التيراهرتز في كل مجالة
B) تستخدم أمواج التيراهرتزفي الكشف من النخور السينية غير المرئية
C) تستخدم أمواج التيراهرتز في تشخيص الإصابة بالسرطان في مرحلة مبكرة
D) تستخدم أمواج التيراهرتز في تحديد موقع الإصابة بالسرطان في مرحلة مبكرة","All of the following are true about terahertz waves EXCEPT:

A) The atmosphere strongly absorbs terahertz waves in every field.
B) Terahertz waves are used to detect invisible terahertz caries.
C) Terahertz waves are used to diagnose cancer at an early stage.
D) Terahertz waves are used to locate cancer at an early stage.",
2391,ALLaM 7B,access_gap,1,0,D,D,B,"كل العبارات التالية صحيحة ماعدا :
A) لكل عشرة ملايين جزيء من الهواء هناك ما لايزيد على ثلاثة جزيئات O3
B) تأثيرات O3 الوسيطية التي لا تستهلكه تجعل وجوده مهما جدا
C) ثقب الأوزون هو إنخفاض تركيز الأوزون فيه
D) ثقب الأوزون هو إنخفاض جزينات تركيز الأوزون فيه","All of the following statements are true except:
A) For every ten million molecules of air, there are no more than three O3 molecules.
B) The intermediate effects of O3, which do not consume it, make its presence very important.
C) The ozone hole is a decrease in the concentration of ozone in the air.
D) The ozone hole is a decrease in the concentration of ozone molecules in the air.",
