id,input,prediction,ground_truth,judge_label
,ما هو التفاعل الذي تخضع له الألكانات مع الهالوجينات في ضوء الشمس؟,ANSWER: substitution,A,Correct
,ما هو الشيء الذي تهتز حوله الذرتان في الجزيء ثنائي الذرة؟,ANSWER:,B,Incorrect
,ما هي البنية لأكسيد المغنزيوم؟,ANSWER: MgO,B,Incorrect
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,ANSWER: scattering,D,Incorrect
,ما هي وحدة قياس الجرعة المكافئة للإشعاع؟,ANSWER: سيفر,B,Correct
,ما هي طريقة التصوير التي يمكن اعتبارها الأقل ضرراً على الجسم؟,ANSWER: ultrasound,A,Correct
,ما هي أعمار النصف للنظائر المشعة المستخدمة في تقنية الـ PET؟,ANSWER: 2 minutes,B,Incorrect
,ما هي المماكبات (الإيزوميرات)؟,ANSWER: compounds,D,Incorrect
,ما هو القانون الذي تمثل معادلة برنولي المطبقة على جريان المائع أحد أشكال انحفاظه؟,ANSWER: انحفاظ,A,Incorrect
,ماذا يستخدم قانون ستوكس لقياسه؟,ANSWER: flow,A,Incorrect
,ما هو العلم الذي يقوم بحساب البعد بين الذرات عند معرفة الطول الموجي للأشعة السينية وقياس الزاوية؟,ANSWER: علم crystallography,B,Incorrect
,ما هي الأوساط التي تنتشر فيها الأمواج العرضانية؟,ANSWER: mediums,B,Incorrect
,ما هي الخصائص التي تتمتع بها حزمة الفوتونات من أشعة X عالية الطاقة والتي تجعلها تستخدم في الطب النووي عند المعالجة عن بعد؟,ANSWER: penetration,A,Correct
,ما هو القانون الذي ينص على أن تشوه مادة يتناسب طرديا مع القوى التي تحدث التشوه؟,ANSWER: قانون هوك,B,Correct
,علام نعتمد لتفسير لثنائية الإصدار في طيف بخار الصوديوم؟,ANSWER: double peak,A,Incorrect
,ما هي المعادلة التي تعبر عن انخفاض الطاقة في الموائع؟,ANSWER: قانون برنولي,A,Incorrect
,متى يحدث تفاعل اشعاع الليزر مع النسج؟,ANSWER: during exposure,A,Correct
,ما هي البنية التي تأخذها الشبكات الأيونية لكلوريد الصوديوم وأكسيد المغنزيوم؟,ANSWER: network,B,Incorrect
,ما هو العمل الذي يقوم به المائع على المائع الذي يتقدمه في وحدة الجريان؟,ANSWER: pressure,B,Incorrect
,ما هي الكمية الوسطية للأوزون في الغلاف الجوي؟,ANSWER: 300 Dobson,C,Incorrect
,ما هو النكليد الإشعاعي المماكب الذي يشيع استخدامه في التشخيص الطبي؟,ANSWER: تسيوم,A,Incorrect
,كيف يتغير نصف القطر الذري عبر الدور الثالث من اليسار إلى اليمين؟,ANSWER: decreases,A,Correct
,إذا كان الإشعاع وحيد الطول الموجي فمن أي نوع من الفوتونات يكون مؤلفاً؟,ANSWER: فوتون,A,Incorrect
,ما هي الأمواج الميكانيكية التي تنشأ عن الوحدات المحركة في الألياف ولا تدركها الأذن؟,ANSWER: اهتزازات,C,Incorrect
,ما هو مصدر العنصر المشع الذي يعطى للمريض عند استخدام تقنية التصوير SPECT؟,ANSWER: إيزوتوب,B,Incorrect
,ما نوع الصورة التي نحصل عليها في التصوير الومضاني للجزء المصور من جسم المريض؟,ANSWER: image,A,Incorrect
,إذا تضيق قطر الشريان إلى ثلث قيمته الأصلية عند مريض مصاب بمرض وعائي وقلبي وبقي هبوط الضغط فيه على حاله، إلى كم ينخفض معدل جريان الدم؟,ANSWER: to one-ninth,B,Incorrect
,ما هي السكريات التي لا تحتاج أثناء امتصاصها من الأمعاء الدقيقة لوجود الصوديوم؟,ANSWER: سكريات,B,Incorrect
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,ANSWER: إنتروبسيتين,A,Correct
,ما هو العامل الهرموني الذي يحرض إفراز عصارة بنكرياسية غنية بالإنزيمات الهاضمة؟,ANSWER: سيكوكينين,A,Correct
,ما هو الإنزيم الذي يفكك سكر اللبن (اللاكتوز) إلى غلوكوز وغالاكتوز؟,ANSWER: لاكتاز,D,Correct
,ما هو مستودع الصفراء خارج أوقات الهضم والذي يعمل على تكثيفها؟,ANSWER: المرارة,D,Correct
,ما هي الشوارد التي يكون تركيزها أقل في اللعاب منه في البلازما؟,ANSWER: potassium,B,Incorrect
,ما هو الهرمون الذي يحفز إفراز عصارة بنكرياسية غنية بالأنزيمات الهاضمة؟,ANSWER: سيكوكينين,B,Correct
,ما هو السكر الذي لا يحتاج للصوديوم من أجل عملية امتصاصه؟,ANSWER: سكر,C,Incorrect
,ما هو الناقل العصبي الذي يتحرر من العصبونات بعد العقدة في القسم الودي؟,ANSWER: نورإبينفرين,D,Correct
,ما الذي يحدد نمط استجابة العضو المعصب بواسطة الجهاز العصبي المستقل (استثارة أو تثبيط)؟,ANSWER: نوع receptor,D,Correct
,ما هو الناقل الكيميائي الذي تحرره جميع العصبونات قبل العقدة؟,ANSWER: acetylcholine,A,Correct
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,ANSWER: نورإبينفرين,A,Incorrect
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,ANSWER: automaticity,A,Correct
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: prevention of atrial contraction,A,Incorrect
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,ANSWER: تبطؤ,B,Incorrect
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSWER: potential,A,Incorrect
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSWER: plateau,B,Incorrect
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,ANSWER: retroperitoneal,B,Correct
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,ANSWER: ورم glioblastoma,C,Incorrect
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,ANSWER: 40 غري,C,Incorrect
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,ANSWER: 4 hours,E,Correct
,ما الذي يحول مولد الببسين إلى ببسين؟,ANSWER: pH,A,Correct
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,ANSWER: نخر in the right optic nerve,A,Incorrect
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,ANSWER: three months,C,Correct
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,ANSWER: صداع,C,Incorrect
,أين يحدث التكيس للجيارديا اللمبلية؟,ANSWER: duodenum,D,Incorrect
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,ANSWER:,C,Incorrect
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,ANSWER: 2-3 weeks,B,Incorrect
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,ANSWER: release,A,Incorrect
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,ANSWER: in the liver,C,Incorrect
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,ANSWER: داء الكلب,D,Incorrect
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,ANSWER: الخمج,D,Incorrect
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,ANSWER: lymph nodes,B,Incorrect
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,ANSWER: داء,B,Incorrect
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,ANSWER: amphotericin B,C,Correct
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,ANSWER: in the lungs,D,Incorrect
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,ANSWER: Brucella,B,Incorrect
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,ANSWER: colon,B,Incorrect
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,ANSWER: العصب facial,C,Incorrect
,ما هو تعريف الحول المتقارب؟,ANSWER: انحراف,D,Incorrect
,ما هي أسباب حدوث فيض الدمع Epiphora؟,ANSWER: انسداد ductus nasolacrimal,D,Incorrect
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,ANSWER: near the optic canal,B,Incorrect
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,ANSWER: 1/6,E,Incorrect
,ما هو أكثر تنكسات القرنية شيوعاً؟,ANSWER: astigmatism,B,Incorrect
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,ANSWER: شلل,B,Incorrect
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,ANSWER: داء ويلسون,C,Correct
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,ANSWER: استئصال,D,Incorrect
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,ANSWER: loss of sensation,A,Incorrect
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,ANSWER: انقطاع of the posterior cerebral artery,C,Incorrect
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,ANSWER: قرحة,D,Incorrect
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,ANSWER: using a pinhole,A,Incorrect
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ANSWER: ضعف,B,Incorrect
,متى ينعدم يوروبيلينوجين البول؟,ANSWER: when there is no hemolysis,C,Incorrect
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,ANSWER: غاما GT,A,Correct
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,ANSWER: زيادة,B,Incorrect
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,ANSWER: بروتين,B,Incorrect
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,ANSWER: fatigue,B,Incorrect
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,ANSWER: قصور kidney,B,Incorrect
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: متلازمة Gilbert,B,Incorrect
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: داء ويلسون,C,Correct
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,ANSWER: hyperglycemia,B,Incorrect
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,ANSWER: prediabetes,B,Incorrect
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,ANSWER: EDTA,C,Incorrect
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,ANSWER: كولشيسين,B,Correct
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,ANSWER: type IV,B,Incorrect
,ما هي آلية تأثير المركب دابيريدامول؟,ANSWER: تثبيط aggregation,A,Incorrect
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",ANSWER: 20 mg,C,Incorrect
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,ANSWER: 120,B,Incorrect
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,ANSWER: cells,B,Incorrect
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,ANSWER: solubility,B,Incorrect
,ما هو المبدأ الأساسي للتشتت؟,ANSWER: تقليل concentration,B,Incorrect
,ما هو العامل الذي يسرع العامل السابع تشكله؟,ANSWER: Vitamin K,B,Incorrect
,ما هو السائل الموجود داخل الخلايا؟,ANSWER: سائل,C,Incorrect
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,ANSWER: ability to distinguish,B,Incorrect
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,ANSWER: absence of neurotrophic factors,C,Incorrect
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,ANSWER: phase,B,Incorrect
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,ANSWER: pH,A,Incorrect
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,ANSWER: تجلط,B,Incorrect
,متى يزداد الانحلال في التلاسيميا؟,ANSWER: during hemolysis,A,Incorrect
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,ANSWER: فيتامين K,D,Correct
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,ANSWER: Electrophysiology,B,Incorrect
,أين توجد المستقبلات النيكوتينية؟,ANSWER: in the brain,D,Incorrect
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,ANSWER: gradient,B,Incorrect
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,ANSWER: تثبيط,C,Incorrect
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,ANSWER: transmission of electrical impulses,A,Correct
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,ANSWER: Secretin,A,Incorrect
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,ANSWER:,A,Incorrect
,ما هو سبب الصوت الأول للقلب؟,ANSWER: closure of the mitral and tricuspid valves,C,Correct
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,ANSWER: cells of the sinoatrial node,A,Correct
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,ANSWER: Factor V,C,Incorrect
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,ANSWER: muscle intercostal,D,Incorrect
,ما الذي يزداد في الأسناخ الرئوية؟,ANSWER: oxygen,B,Incorrect
,ما يعرف بالموجهة الجسدية؟,ANSWER: متلازمة,C,Incorrect
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,ANSWER: ganglion cervicale,C,Incorrect
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,ANSWER: hypothalamus,D,Correct
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,ANSWER: نورإبينفرين,C,Correct
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,ANSWER: دعم and protection,B,Correct
,ما هو الذي يروي النسيج الضام للرئة؟,ANSWER: الشرايين,C,Incorrect
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,ANSWER: قنوات sodium,D,Incorrect
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,ANSWER: نظام endocrin,C,Incorrect
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,ANSWER: neurotransmitters,A,Correct
,ماذا ينقل الترانسفيرين؟,ANSWER: الحديد,B,Correct
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,ANSWER: pain,A,Incorrect
,أين توجد المستقبلات المسكارينية؟,ANSWER: in the parasympathetic ganglia,C,Incorrect
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,ANSWER: O,D,Incorrect
,ما هو ناظم القلب؟,ANSWER: مزيل الراحة,C,Incorrect
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,ANSWER: prostaglandins,A,Incorrect
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,ANSWER: diameter,A,Correct
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,ANSWER: nucleus gracilis,C,Incorrect
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,ANSWER: coefficient of diffusion,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: through ryanodine receptors,A,Correct
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,ANSWER: section,A,Incorrect
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,ANSWER: نقل molecules,B,Incorrect
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,ANSWER: pH,A,Incorrect
,ما هي أقصى مدة لحفظ الدم؟,ANSWER: 42,C,Incorrect
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,ANSWER: نخر,B,Incorrect
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,ANSWER: احتباس fluids,D,Incorrect
,ما هو الهرمون المطلق للموجهة القشرية؟,ANSWER: ACTH,B,Incorrect
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,ANSWER: Potassium,B,Correct
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,ANSWER: B,A,Incorrect
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,ANSWER: متلازمة Down,A,Incorrect
,ما هو حجم الضربة (Stroke Volume)؟,ANSWER: حجم of blood ejected,A,Correct
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,ANSWER: capacity,C,Incorrect
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,ANSWER: autoregulation,B,Incorrect
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,ANSWER: جسيمs,B,Incorrect
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,ANSWER: تنظيم contraction,C,Incorrect
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,ANSWER: astrocytes,C,Correct
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,ANSWER: feedback,B,Incorrect
,ما هي المستقبلة الأسرع تلاؤماً؟,ANSWER: مستقبلs,D,Incorrect
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,ANSWER: due to glial scar,C,Correct
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,ANSWER: 500,C,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: prevention of atrial fibrillation,A,Incorrect
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,ANSWER: water and electrolytes,C,Incorrect
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,ANSWER: هيموغلوبين,C,Incorrect
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,ANSWER:,B,Incorrect
,ما هو الغشاء الكبيبي نفوذ له؟,ANSWER:,B,Incorrect
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,ANSWER: potential,B,Incorrect
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,ANSWER: physiology,B,Incorrect
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,ANSWER: Methylation,C,Correct
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,ANSWER: بروتين,A,Incorrect
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,ANSWER: إفراز,B,Incorrect
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,ANSWER: lack of troponin,B,Incorrect
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,ANSWER: هرمون,A,Incorrect
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,ANSWER: القشرة parietal,A,Incorrect
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,ANSWER: Glycolysis,C,Incorrect
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,ANSWER: Factor VII,D,Correct
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,ANSWER: coefficient of solubility,B,Incorrect
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,ANSWER: 100 mmHg,C,Incorrect
,أين يحدث الامتصاص بشكل أساسي؟,ANSWER:,B,Incorrect
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,ANSWER: الكورتيزول,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: through ryanodine receptors,A,Correct
,ماذا يسبب التنبيه اللاودي على القلب؟,ANSWER: تachycardia,B,Incorrect
,ما هو المسؤول عن زوال الاستقطاب؟,ANSWER: channels,A,Incorrect
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,ANSWER: 4.5-8,D,Correct
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,ANSWER: انقباض,C,Incorrect
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,ANSWER: تدفق,B,Incorrect
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,ANSWER: ليباز,D,Correct
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,ANSWER: فقر blood,C,Incorrect
,ما هي وظيفة الصمامات القلبية؟,ANSWER: تنظيم flow,A,Correct
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,ANSWER: bulb,D,Incorrect
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,ANSWER: عضلات smooth,C,Incorrect
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,ANSWER: عصب,D,Incorrect
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,ANSWER: الأسناخ,B,Incorrect
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,ANSWER: CRISPR,C,Incorrect
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,ANSWER: potassium,C,Correct
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,ANSWER: عظمة,A,Incorrect
,ماذا يحدث في طور الانقباض الأذيني؟,ANSWER: انقباض,A,Incorrect
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,ANSWER: capacity,C,Incorrect
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,ANSWER: Secretin,B,Incorrect
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,ANSWER: انقطاع,B,Incorrect
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,ANSWER: رينين,A,Correct
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,ANSWER: thrombolysis,A,Correct
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,ANSWER: expansion,C,Incorrect
,ما هو معدل التهوية السنخية؟,ANSWER: 400,B,Incorrect
,متى يتوقف التقلص العضلي؟,ANSWER: when the muscle is stretched,D,Incorrect
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,ANSWER: عصبونات in the posterior horn,B,Incorrect
,ما هو القشراني المعدني الرئيسي؟,ANSWER: هيموغلوبين,B,Incorrect
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,ANSWER: cartilage,D,Incorrect
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,ANSWER: بروثرومبين,B,Incorrect
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,ANSWER: hyperventilation,A,Correct
,ما الذي يحول الببسين إلى مولد ببسين؟,ANSWER: pepsinogen,B,Incorrect
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,ANSWER: functions,A,Incorrect
,من أين يتم إفراز الإريثروبويتين؟,ANSWER: الكلى,A,Correct
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,ANSWER: Fab,A,Correct
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,ANSWER: عيب in the mitral valve,B,Incorrect
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,ANSWER:,C,Incorrect
,ما هو المسؤول عن إعادة الاستقطاب؟,ANSWER: بومبي,D,Incorrect
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,ANSWER: amino acids,D,Incorrect
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,ANSWER: through the release of neurotransmitters,B,Incorrect
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,ANSWER: speed of light,B,Incorrect
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,ANSWER: الألياف myelinated,A,Correct
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,ANSWER: 100 milliseconds,D,Incorrect
,ماذا ينقص في حال نقص المتناول من الماء؟,ANSWER: نقص,D,Incorrect
,ما هو الجزء الذي يملك فعالية ATPase؟,ANSWER: head,A,Correct
,أين يوجد مركز العطش؟,ANSWER: hypothalamus,B,Correct
,أين يحدث الامتصاص بشكل رئيسي؟,ANSWER:,B,Incorrect
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,ANSWER: acetylcholine,B,Correct
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,ANSWER: S1,B,Incorrect
,ما الذي يُنقص الإفراز المعدي؟,ANSWER: achlorhydria,B,Incorrect
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,ANSWER: calcium,C,Incorrect
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,ANSWER: functions,C,Incorrect
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,ANSWER: نقص in the blood,C,Incorrect
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,ANSWER: reverberation,A,Correct
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,ANSWER: IP3,B,Correct
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,ANSWER: inhibition of norepinephrine,B,Incorrect
,ما هو نمط المستقبلات الموجودة في العضو؟,ANSWER: مستقبلs,D,Incorrect
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,ANSWER: فرط,D,Incorrect
