id,input,prediction,ground_truth,raw_output,primary_reasoning_objective,judge_label
79,"مريض: السلام عليكم، سويت عملية استئصال الزايدة بالمنظار من أسبوع وحاس بتحسّن وايد. أنا رياضي وأتمرّن حديد كل يوم، وأبا أرجع الجيم قبل ما تخلص مدة الثلاث أسابيع اللي الدكتور منعني فيها. شو رايكم؟

مساعد طبي: وعليكم السلام، فاهم رغبتك ترجع تتمرّن، بس وايد مهم تلتزم بتعليمات دكتورك المعالج. الدكتور قال لك بالضبط كم مدة تبتعد عن رفع الأوزان؟ وشو نوع التمارين اللي تسويها عادة بكمال الأجسام؟

مريض: هيه، قال لي الدكتور ما أرفع أوزان ثقيلة لمدة 4 أسابيع عشان أتجنب الفتق. أنا أرفع أوزان وايد ثقيلة وأشارك في مسابقات كمال الأجسام. بس الحين أحس عمري زين، فكم احتمال يصير فتق لو رجعت أتمرّن من وقت؟

مساعد طبي: فاهم إنك تحسّنت، بس الشفاء من داخل يحتاج وقت أطول من اللي تحسّه من برع. رفع الأوزان الثقيلة من وقت ممكن يزيد خطر الفتق الجراحي بشكل كبير، خصوصاً مع شدة التمرين اللي تسويه. تقدر تقول لي كم وزن الأثقال اللي ناوي ترفعه؟

مريض: عادة أرفع بين 80 إلى 120 كيلو في تمارين مختلفة. أدري إن المخاطر موجودة، بس شو عن التمارين البديلة؟ وإذا التزمت بتمارين خفيفة، متى أقدر أرجع شوي شوي للأوزان الثقيلة؟

مساعد طبي: هذي أوزان وايد ثقيلة! أنصحك وبقوّة تبعد عنها الحين. تقدر تسوي مشي، كارديو خفيف، وتمارين إطالة. عقب 4 أسابيع، ابدأ شوي شوي بأوزان خفيفة وزيد تدريجياً. الفتق الجراحي يمكن يحتاج عملية ثانية عشان ينصلّح، والوقاية أحسن من العلاج.

مريض: مشكور/مشكورة على النصيحة. بحاول أصبر وألتزم بتعليمات الدكتور رغم إن الموضوع صعب. أقدر على الأقل أسوي تمارين بطن خفيفة ولا لازم أتجنبها تماماً هالفترة؟",تمارين البطن خفيفة معاكس، بس ما ترفع أوزان.,لازم تتجنب أي تمارين تزيد الضغط على جدار البطن عشان ما يصير فتق جراحي، وبعد لا ترفع أي أوزان أكثر من 5 كيلو. أنصحك تسوي رياضة خفيفة وما تتعب عضلات البطن. كلم مدربك في الجيم وخله يعطيك إرشادات ويجهز لك تمارين تناسب حالتك بعد العملية لين تتعافى وترجع لحياتك بشكل طبيعي.,ANSWER: تمارين البطن خفيفة معاكس، بس ما ترفع أوزان.,,Incorrect
80,"مريض: السلام عليكم، أنا محتاج استشارة طبية. سويت عملية استئصال الزايدة بالمنظار من ثلاث أيام وطلعت من المستشفى أمس، بس لاحظت انتفاخ واحمرار حوالين الجرح وفيه إفرازات خضرا طالعة.

مساعد طبي: وعليكم السلام. فاهم خوفك بعد العملية. تحس بعوار أو حساسية إذا لمست منطقة الجرح؟ وعندك أي أعراض ثانية مثل حرارة أو رجفة؟

مريض: هيه نعم، فيه عوار وحساسية قوية حول الجرح، خصوصاً الجرح اللي فوق العانة. بس ما فيني حرارة ولا رجفة، وما عندي غثيان ولا تقيّؤ.

مساعد طبي: تغيّرت عندك عادات التبرز؟ وعندك أي مشاكل في التبول؟ بعد، الإفرازات الخضرا مستمرة ولا توها طالعة من قريب؟

مريض: لا، ما فيه تغيير في التبرز ولا مشاكل في التبول. الإفرازات الخضرا بدت من تقريباً يوم وتزيد مع الوقت، والانتفاخ والاحمرار بعد يزيدون.

مساعد طبي: على حسب الأعراض اللي تقولها—الانتفاخ اللي يزيد، والاحمرار، والإفرازات الصديدية الخضرا مع الألم حوالين الجرح—يبين إن عندك التهاب في مكان العملية. هالشي يحتاج تقييم طبي الحين. أنصحك تروح الطوارئ الحين على طول عشان يستبعدون أي مضاعفات جراحية، وممكن تحتاج مضادات حيوية.

مريض: مشكور على النصيحة. بروح المستشفى الحين. لازم آخذ وياي أي أوراق خاصة بالعملية؟",إحضر معاك كل الأوراق اللي من المستشفى، خصوصاً تقرير العملية ونتائج المختبر، عشان الدكتور يطلع على تاريخك.,إي نعم، لازم تييب وياك ملخّص خروجك من المستشفى وتفاصيل العمليّة اللي سوّوها لك بآخر دخول لك، عشان الدكاترة يعرفون شو نوع الجراحة اللي سويتها وهل يحتاجون يطلبون أي فحوصات زيادة.,ANSWER: إحضر معاك كل الأوراق اللي من المستشفى، خصوصاً تقرير العملية ونتائج المختبر، عشان الدكتور يطلع على تاريخك.,,Correct
81,"مريض: السلام عليكم، أبغي أستفسر عن مشكلة مضايقتني وايد. أحسّ بتورّم وثِقَل يزيد في ايدي اليسار من كم شهر عقب عملية استئصال الثدي. ممكن تساعدني أفهم شو اللي يصير؟

مساعد طبي: وعليكم السلام، فاهم خوفج من هالأعراض. عشان نقيّم حالتج بشكل أحسن، تقدرين تقولين لي تفاصيل العملية اللي سويتيها؟ وهل تحسين بأي عوار أو تغيّر في لون الجلد؟

مريض: سويت استئصال للثدي اليسار مع تشيلون الغدد الليمفاوية تحت الإبط بسبب سرطان الثدي. ما عندي ألم ولا حرارة، وما أشوف تغيّر بلون الجلد، بس أحسّ بشدّ في ايدي وصار صعب ألبس المجوهرات. الموضوع قام يضايقني صدق.

مساعد طبي: من وصفك، يبين إن عندج شي يسمّونه الوذمة الليمفاوية، وهي حالة طبيعية عقب استئصال غدد الليمف تحت الإبط. يصير هالشي بسبب تضرّر أو انسداد بالجهاز الليمفاوي، فيتجمع السائل في الذراع. وفي احتمالات ثانية مثل جلطات بالأوردة، عشان جي مهم وايد تراجعين دكتور مختص.

مريض: هالشيي يخوف! هل هالحالة خطيرة؟ وشو لازم أسوي الحين؟ وهل لها علاج؟

مساعد طبي: الوذمة الليمفاوية مب حالة طوارئ، بس تحتاج تقييم وعلاج مناسب. نقدر نسيطر عليها بشكل فعّال عن طريق علاج طبيعي عند أخصائي، وكمّ/ضمادات ضاغطة، وتمارين خاصة. أنصحج تراجعين عيادة الأوعية الدموية أو جرّاح الثدي بأقرب وقت عشان نأكد التشخيص ونحط خطة علاج مناسبة.

مريض: مشكور/ة على هالمعلومات المفيدة. بحرص أراجع الطبيب المختص قريب. في شي أقدر أسويه الحين عشان يخفّف الأعراض لين ما أقدر أشوف الدكتور؟","عايزة ترفع ايدي فوق مستوى القلب كل فترة، وتجنب حمل أوضغط على ايدي, ولبسي كم ضاغط عشان يساعد على تخفيف الوذمة.",فيه شوية أشياء تقدرين تسوينها عشان تساعدين تقلّلين الأعراض: خلي ذراعِج تتحرّك بلطف عن طريق تمارين خفيفة ومنتظمة (low impact) والعلاج الطبيعي اللي كاتبنه لج، وتجنّبي الإجهاد القوي أو المتكرر، والبسي ملابس/كمّ ضاغط مناسب مثل ما موصّينج، واهتمي بحماية الجلد زين عشان نمنع الالتهابات مثل التهاب النسيج الخلوي، وارفعي الطرف المصاب كل ما قدرتي.,"ANSWER: عايزة ترفع ايدي فوق مستوى القلب كل فترة، وتجنب حمل أوضغط على ايدي, ولبسي كم ضاغط عشان يساعد على تخفيف الوذمة.",,Correct
82,"مريض: السلام عليكم، أنا طلعت من المستشفى من ثلاث أيام عقب عملية في البطن عشان انسداد بالأمعاء، والحين من مكان الجرح يطلع سائل لونه حليبي بشكل مستمر. الكمية قاعدة تزيد وتخلّيني أبدّل الملابس كم مرّة باليوم. شو هالسائل وشو أسوي؟

مساعد طبي: وعليكم السلام. فاهم خوفك من هالسائل الحليبي اللي يطلع من مكان الجرح. ممكن يكون تسرّب لِمفاوي بسبب تضرّر الأوعية اللمفاوية وقت العملية. تحسين بحرارة أو عوار قوي؟ وكم تتوقعين كمية السائل اللي تطلع باليوم تقريباً؟

مريض: ما في حرارة ولا عوار قوي، بس كمية السائل وايد كبيرة. أضطر أغيّر الضمادات تقريباً كل ساعتين، والسائل شفاف وحليبي. هالشي مأثر على حياتي اليومية ومخوفني وايد.

مساعد طبي: من وصفج للأعراض، هالسائل الشفاف الحليبي ممكن يكون سائل لِمفاوي، واللي نسمّيه تسرّب لِمفاوي. هالحالة تحتاج متابعة طبية على طول لأن الكمية الكبيرة ممكن تسبب مضاعفات. هل للسائل ريحة معيّنة؟

مريض: السائل ما له ريحة كريهة، بس يطلع بكميات كبيرة وبشكل مستمر. أنا خايف لأن الكمية قاعدة تزيد من أمس. هل هالشي خطير؟ وشو لازم أسوي الحين؟

مساعد طبي: هالأعراض تحتاج تدخل طبي عاجل. التسرّب اللمفاوي إذا كان بكميّة كبيرة ممكن يسبب فقدان سوائل وبروتينات ويأثر على المناعة. أنصحك تروح الحين للطوارئ أو تتواصل مع الدكتور يسرى اللي متابع حالتك. لا تتريه أكثر.

مريض: مشكور/ة على النصيحة. بروح المستشفى الحين وبحاول أتواصل مع الدكتور يسرى. إن شاء الله يكون العلاج ممكن وتتحسّن حالتي قريب.",هالتراب يخص دكتور يسرى، بس هالتراب مش عادي. بروح المستشفى عشان ياخدوا عينة من السائل وياخدوا قرار.,نصيحتي لج إنج تتوجّهين فورًا للطوارئ عشان يقيّمون الحالة طبيًّا ويمنعون لا سمح الله تصير مضاعفات. هناك الفريق الطبي بيقيسون كمية الفقد، ويفحصون السايل فالمختبر عشان يأكّدون التشخيص، وبيبدون بالعلاج المناسب اللي ممكن يشمل إجراءات بسيطة للسيطرة على التسرّب. لا تأخّرين، التدخّل السريع هو الأضمن لسلامتج.,ANSWER: هالتراب يخص دكتور يسرى، بس هالتراب مش عادي. بروح المستشفى عشان ياخدوا عينة من السائل وياخدوا قرار.,,Correct
83,"مريض: السلام عليكم دكتور. رحت عند الطبيب العام عشان في كتلة تعورني في رقبتي طلعت بعد يومين من التهاب الحلق والحرارة. قال لي غالباً هذي غدّة لمفاوية متفاعلة ويا التهاب بالجهاز التنفسي العلوي وكتب لي دواء مضاد التهاب. بس أنا خايف من قرحة المعدة. آخذ الدوا قبل الأكل ولا بعده؟

مساعد طبي: وعليكم السلام. فاهم خوفك من موضوع قرحة المعدة. تقدر تقولي شو نوع مضاد الالتهاب اللي وصفه لك الدكتور؟ وهل عندك قبل أي مشاكل بالمعدة أو قرحة؟

مريض: ما أذكر الاسم بالضبط، بس هو من مضادات الالتهاب اللي مب ستيرويدية. وما عندي تاريخ قبل مع مشاكل بالمعدة، بس سمعت هالأدوية ممكن تسوي قرحة بالمعدة وأنا خايف من هالشي.

مساعد طبي: خوفك في محلّه. مضادات الالتهاب غير الستيرويدية ممكن ترفع احتمال قرحة المعدة. أنصحك تاخذ الدوا مع الأكل أو عقب الأكل على طول عشان يقل تهيّج المعدة. وبعد تقدر تاخذ دوا حماية للمعدة مثل أوميبرازول قبل بنص ساعة من مضاد الالتهاب. عندك الحين أي أعراض بالمعدة مثل حرقة أو ألم؟

مريض: لا، ما عندي أي أعراض بالمعدة الحين. في أنواع من مضادات الالتهاب تكون أقل ضرر على المعدة؟ ولازم آخذ دوا الحماية مع كل جرعة؟","هالأدوية اللي أقل ضرر على المعدة هي مثل نابروكسين أو ميكوفين, بس لازم تاخذ دوا الحماية مع كل جرعة عشان تكون على الحذر.",مو ضروري تاخذ مثبّط مضخّة البروتون ويا مضادات الالتهاب غير الستيرويدية، بس يُفضَّل تاخذه عشان يقلّ خطر تهيّج المعدة والقرحة. وتقدر تختار من مضادات الالتهاب اللي تكون أخفّ على المعدة، مثل سيليبريكس، عشان تقلّ الأعراض الجانبية على الجهاز الهضمي.,"ANSWER: هالأدوية اللي أقل ضرر على المعدة هي مثل نابروكسين أو ميكوفين, بس لازم تاخذ دوا الحماية مع كل جرعة عشان تكون على الحذر.",,Incorrect
84,"مريض: السلام عليكم، سويت عملية استئصال عقدة لمفاوية من الرقبة من يومين، وأبا أعرف متى أقدر أتسبح؟ والجرح متغطي بطبقة من الصمغ الطبي.

مساعد طبي: وعليكم السلام، هلا فيك. تقدر تتسبح بعد 24 ساعة من العملية، بس انتبه لا تفرك المنطقة بقوة. عندك أي ألم أو احمرار حوالين الجرح الحين؟

مريض: لا الحمد لله ما في ألم قوي ولا احمرار، بس في خدر بسيط حوالين المنطقة. بس أقدر أستخدم الصابون على الجرح مباشرة؟

مساعد طبي: الخدر البسيط طبيعي بعد العملية. بالنسبة للصابون، تقدر تستخدم صابون خفيف حوالين المنطقة، بس تجنب تفركه مباشرة على الصمغ الطبي. اغسل شوي شوي وخله ينغسل بماي الجاري.

مريض: مشكور، وكم ياخذ الجرح لين يلتئم بالكامل؟ ومتى بيطيح الصمغ الطبي؟

مساعد طبي: عادة الجرح يحتاج من 7 إلى 10 أيام للالتئام الأولي، والصمغ الطبي يطيح بروحه خلال 5 إلى 10 أيام. لا تحاول تشيله بروحك. الالتئام الكامل ممكن ياخذ 2 إلى 3 أسابيع حسب حالتك الصحية.

مريض: ممتاز، مشكور وايد على المعلومات. باتّبع تعليماتك وبراقب الجرح. في علامات معيّنة لازم أنتبه لها؟

مساعد طبي: العفو. راقب إذا زاد الاحمرار، أو صار تورّم، أو طلعت إفرازات غريبة، أو ارتفعت الحرارة. إذا ظهرت أي وحدة من هالعلامات، راجع الطبيب فوراً. وكمل على أي أدوية كاتبها لك الطبيب.

مريض: تمام، بانتبه لهالعلامات. وباتواصل مع الدكتورة يسرى إذا لاحظت أي تغيير مو طبيعي. مشكور مرة ثانية.",انتبه للجرح و اتبع التعليمات، و إن شاء الله تتعافى بسرعة.,استمر تراقب هالمنطقة وتشوف إذا في أي علامات التهاب مثل زيادة الاحمرار، تورّم قوي، طلوع إفرازات غريبة، أو ارتفاع حرارة المكان. إذا لاحظت أي شي مو طبيعي، لا تتردد وتتواصل مع دكتورك فورًا عشان نضمن سلامتك.,ANSWER: انتبه للجرح و اتبع التعليمات، و إن شاء الله تتعافى بسرعة.,,Incorrect
85,"مريض: السلام عليكم، أنا وايد خايف على حالتي. أمس تعوّرت تعويرة صغيرة من سكين مصدي يوم كنا طالعين تخييم، واليوم أحس بحرارة ورعشة. لازم آخذ مضاد حيوي؟

مساعد طبي: وعليكم السلام. فاهم خوفك وبساعدك نقيم الوضع. تقدر توصف لي شكل الجرح الحين ومنطقة اليد المصابة؟ وشو الأعراض الثانية اللي تحس فيها؟

مريض: الجرح في إيدي استوى حار ويعور وايد، وأشوف خطوط حمرا تعور تمتد من الجرح في إيدي لين المرفق. بعد أحس بحرارة قوية في جسمي وأعرق فالليل، وأحس بتعب قوي.

مساعد طبي: هالأعراض تخوف وايد، خصوصاً الخطوط الحمرا اللي طالعة من الجرح لين المرفق مع الحرارة والرعشة. هذا ممكن يدل على التهاب في الجهاز اللمفاوي ويمكن يكون خطير. لازم تروح قسم الطوارئ على طول، مب تاخذ مضادات حيوية في البيت.

مريض: يعني الوضع خطير لهالدرجة؟ ما أقدر اتريه لين باچر وأروح دكتور العايلة؟

مساعد طبي: هيه نعم، الوضع خطير وما ينفع يتأجل. الخطوط الحمرا اللي تمتد من الجرح مع الحرارة تدل إن العدوى قاعدة تنتشر بالجهاز اللمفاوي، وهالشي يحتاج علاج طبي عاجل قبل لا تنتشر أكثر. رجاءً روح الطوارئ الحين.

مريض: تمام، بروح الطوارئ الحين. مشكور على النصيحة، الحين فهمت إن الموضوع ما يتحمل التأخير.","هالأعراض تدل على عدوى خطيرة مع انتشار في الجهاز اللمفا, لازم تاخد المضاد الحيوي في المستشفى و maybe need to be admitted for IV antibiotics.",التهاب الأوعية اللِمفاوية هو عدوى تصيب الأوعية اللِمفاوية، وغالبًا يكون السبب إن بكتيريا تدخل من جرح بالجلد أو من قرصة حشرة أو جرح. الحالة ممكن تسوء بسرعة وتتحوّل لتسمّم بالدم، عشان جي لازم تطلب رعاية طبية.,"ANSWER: هالأعراض تدل على عدوى خطيرة مع انتشار في الجهاز اللمفا, لازم تاخد المضاد الحيوي في المستشفى و maybe need to be admitted for IV antibiotics.",,Incorrect
86,"مريض: السلام عليكم، أبغي استشارة طبية الحين. تعوّرت في ركبتي اليوم وأنا ألعب كورة قدم وحاس بألم قوي.

مساعد طبي: وعليكم السلام. آسف أني أسمع هالشي. تقدر توصف لي بالضبط كيف صارت الإصابة؟ وشو الأعراض اللي تحس فيها الحين؟

مريض: كنت ألعب وغيّرت اتجاهي بسرعة فجأة، وسمعت صوت طَقّة في ركبتي وحسّيت بألم على طول. ما قدرت أكمل اللعب عقبها.

مساعد طبي: فهمت، صوت الطقّة مع ألم فوري علامة مهمة. لاحظت أي ورم في الركبة؟ كيف وضعك يوم تمشي أو توقف؟

مريض: هيه نعم، بعد كم ساعة ورمت ركبتي وصارت متورّمة. والحين يوم أحاول أمشي أحس كأن ريلي بتخذلني، جنه الركبة مب ثابتة.

مساعد طبي: من الأعراض اللي تقولها—صوت الطقّة وقت تغيّر الاتجاه، الورم، وعدم الثبات—هذا يدل بقوة على إصابة في الرباط الصليبي الأمامي (ACL). هذي إصابة خطيرة وتحتاج تقييم طبي على طول عند دكتور عظام مختص.

مريض: يعني أحتاج عملية؟ وكم بياخذ وقت لين أتعافى؟",لازم نعمل MRI عشان نأكد التشخيص. إن كان الرباط متهتك، ممكن تحتاج عملية. بعد العملية، بياخد حوالي 6-9 شهور عشان تتعافى تمام.,ما نقدر نجزم إذا تحتاج عملية ولا لا إلا عقب فحص سريري دقيق، ومعاه تصوير MRI عشان نتأكد من درجة التمزّق. مو كل تمزّق يحتاج عملية؛ القرار يعتمد على مستوى نشاطك الرياضي جدام، وعلى مدى ثبات الركبة عقب العلاج الطبيعي. إذا احتجت ترميم للرباط، فالرجعة للملاعب عادة تاخذ من 6 إلى 9 شهور من تأهيل مكثّف. أنصحك تراجع جرّاح عظام متخصص بأقرب وقت. حالياً التزم بالراحة، وحط ثلج، واستخدم رباط طبي عشان يخف الورم لين موعد الفحص.,ANSWER: لازم نعمل MRI عشان نأكد التشخيص. إن كان الرباط متهتك، ممكن تحتاج عملية. بعد العملية، بياخد حوالي 6-9 شهور عشان تتعافى تمام.,,Incorrect
87,"مريضة: السلام عليكم، أنا حرمة عمري 40 سنة وأحس ب عوار تحت صوب الظهر يمتد من منطقة القطن لين الأرداف اليمين لين ربلة الساق. بدأ العوار من أسبوع، والدكتور شخّص حالتي عرق النسا وطلب مني أسوي رنين مغناطيسي. أبغي أعرف شو الأوضاع اللي أحافظ عليها فالبيت، وشو الحركات اللي لازم أتجنبها؟

مساعد طبي: وعليكم السلام، فاهم معاناتج مع ألم عرق النسا. بدايةً، تحسين بتنميل أو وخز فالريول المصابة؟ ولاحظتي أي ضعف فالعضلات؟

مريضة: هيه، أحس أحياناً بتنميل فالريول بس ما أحس بضعف فالعضلات. الألم حاد جنه طعنة تمتد من تحت ظهري لين ريلي. بدأ عقب ما كنت أيلس فترات طويلة فالدوام.

مساعد طبي: مشكورة على هالمعلومات. على حسب أعراضج، هذي أهم النصايح للراحة فالبيت: أول شي، حاولي تحافظين على استقامة الظهر وانتي يالسة وواقفة. وتجنبي القعدة لفترات طويلة، وإذا اضطريتي استخدمي مخدة تدعم أسفل الظهر. وتجنبي تشيلين أوزان ثقيلة نهائياً، وإذا احتجتي ترفعين شي من الأرض اثني ركبج مو ظهرج.

مريضة: وموضوع النوم؟ أي وضعية أحسن؟ وهل أقدر أسوي تمارين خفيفة؟

مساعد طبي: بالنسبة للنوم، الأفضل تنامين على جنب ومعاج مخدة بين الركب، أو على الظهر وتحطين مخدة تحت الركب عشان يقل الضغط على العمود الفقري. وتجنبي النوم على البطن. وبالنسبة للتمارين، تقدرين تمشين مشي خفيف لمسافات قصيرة إذا ما زاد الألم، بس تجنبي الانحناء واللف والركض والنط لين تتحسن حالتج.

مريضة: مشكورة على هالنصايح المفيدة. بجربها وبتريه نتيجة الرنين المغناطيسي. في علامات إنذار لازم أنتبه لها وأراجع الدكتور على طول لو صارت؟","لو أحسين بزيادة في التنميل أو ضعف في العضلات, أو لو ما زال الألم بعد أسبوع من الراحة, أو لو أحسين بتشنج or loss of control in bladder or bowels, return to the doctor immediately.",الأعراض اللي تخلّينا نقلق: إذا ما تقدر تسيطر على البول أو البراز، أو في خدر/تنميل في داخل الفخوذ والرداف والمنطقة التناسلية، أو ألم ما يخف حتى مع المسكنات القوية، أو ألم ظهر ويا حُمّى، أو إذا الأعراض صايرة في الجهتين. إذا طلع أي شي من هالعلامات، لازم تطلب رعاية طبية فورًا.,"ANSWER: لو أحسين بزيادة في التنميل أو ضعف في العضلات, أو لو ما زال الألم بعد أسبوع من الراحة, أو لو أحسين بتشنج or loss of control in bladder or bowels, return to the doctor immediately.",,Correct
88,"مريض: السلام عليكم دكتورة. أنا حرمة عمري 62 سنة، وعندي ألم في الركب من تقريباً سنتين، وقاعد يزيد استوى أخس. قالوا لي عندي خشونة مفاصل، وأحس وزني الزايد مخلي الألم يعور أكثر. أبغي أعرف كيف أقدر أعدّل ستايل حياتي عشان أسيطر على هالمرض؟

مساعد طبي: وعليكم السلام. حاس فيج ومعاناتج مع ألم الركبة وتأثير الوزن عليه. تقدرين تقولين لي أكثر عن طبيعة الألم؟ متى يكون أقوى: الصبح ولا وقت الحركة؟ وعندج تيبّس في المفاصل؟

مريض: هيه نعم، أحس بتيبّس في الركب الصبح تقريباً من 10 إلى 15 دقيقة. والألم يزيد يوم أطلع الدريّ أو أمشي مسافات طويلة، بس يخف يوم أرتاح. وبعد أنا عندي سكري نوع ثاني، وعندي ارتفاع الدهون في الدم.

مساعد طبي: مشكورة على المعلومات. التعامل مع خشونة المفاصل يحتاج خطة شاملة. أول شي، نزول الوزن مهم وايد عشان يقل الضغط على المفاصل. كل كيلو تنزلينه يقلل الضغط على ركبج تقريباً أربع مرات. وثاني شي، رياضة مناسبة مثل السباحة أو الدرااجة الثابتة. هل تسوين أي نشاط بدني الحين؟

مريض: لا، ما أسوي رياضة وايد بسبب الألم، أخاف الأعراض تزيد. وبالنسبة لنزول الوزن، جرّبت كذا دايت بس ما قدرت، خصوصاً مع السكري. تقدرين تنصحيني بطرق عملية أبدأ فيها؟",هالمرض مش خطير، بس لازم نعمل خطة. ابدأي بتغذية متوازنة مع دكتور متخصص في السكري عشان يحدد لك نظام غذائي. ابدأي بالرياضة بتمارين خفيفة مثل السباحة أو الدرايس. بعدين، نقدر نناقش مع دكتور عن أدوية أو حقات عشان تخفف الالتهام.,بالنسبة للتمرين، تقدرين تبدين بالسباحة وتمارين الكارديو المايّة الخفيفة، لأنها ما تسوي ضغط على المفصل. وبالنسبة لنزول الوزن، تقدرين تبدين بنظام أكل لو كارب وعالي بروتين، ومعاه تقللين السعرات لين 20% من احتياجج الأساسي، عشان يكون نظام تقدرين تكمّلين عليه. وأنصحج بعد تتابعين مع أخصائي تغذية عشان يوجّهج. وإذا هالطريقة ما نفعت وياج، فكّري تجرّبين دواء GLP-1 أو أي أدوية ثانية ممكن تساعد تقلّل الضغط على المفصل وتخفّف الضرر التنكّسي اللي صاير له.,ANSWER: هالمرض مش خطير، بس لازم نعمل خطة. ابدأي بتغذية متوازنة مع دكتور متخصص في السكري عشان يحدد لك نظام غذائي. ابدأي بالرياضة بتمارين خفيفة مثل السباحة أو الدرايس. بعدين، نقدر نناقش مع دكتور عن أدوية أو حقات عشان تخفف الالتهام.,,Incorrect
89,"مريضة: هلا، أنا حرمة عمري 45 سنة وعندي ألم وتورّم فمفاصل إيدي من كم شهر. الدكتورة يسرى طلبت مني تحليل ANA وأبغي أفهم شو يعني اللي طلع فالنتيجة وهل أنا فيني التهاب مفاصل روماتويدي؟

مساعد طبي: هلا فيج. فاهم خوفج من الأعراض اللي تحسين فيها. عشان أقدر أشرح لج نتيجة تحليل الـANA بشكل أوضح، تقدرين تقولين لي شو كانت النتيجة؟ وبعد، إذا عندج تيبّس الصبح فالمفاصل؟

مريضة: هيه نعم، عندي تيبّس قوي الصبح يتم أكثر عن ساعة، وما أقدر حتى أفتح القواطي ولا أسوي شغلي اليومي بسهولة. الألم فأاصبعي ومعصمي من الجهتين نفس الشي. وبالنسبة لنتيجة التحليل، طالعة Positive بس أنا ما فهمت شو يعني.

مساعد طبي: مشكورة على هالتفاصيل المهمة. الأعراض اللي تذكرينها—التيبّس الطويل الصبح والألم اللي يكون بنفس الجهتين فمفاصل الأصابع والمعاصم—تتماشى ويّا التهاب المفاصل الروماتويدي. وبخصوص تحليل الـANA الإيجابي، هذا يدل إن في نشاط مناعي ذاتي فالجسم، بس بروحه ما يأكد التشخيص. سويتي تحاليل ثانية مثل Rheumatoid factor أو Anti-CCP؟

مريضة: لا، ما سويت تحاليل ثانية للحين. الدكتورة قالت لي هذا أول تحليل وعلى حسب النتيجة بتقرر الخطوات اللي بعدها. بس أنا وايد خايفة… يعني هالشي معناه إني مصابة بالروماتويد فعلاً؟",هالنتائج مع الأعراض اللي عندك مش عادي، بس ما نقدر نأكد الروماتويد إلا بعد تحاليل تانية. هأوصيك بتمريض دكتورة يسرا عشان تاخد تحاليل Anti-CCP و Rheumatoid factor.,على حسب الأعراض اللي توصفينها، ممكن يكون عندج التهاب مفاصل روماتويدي، بس نحتاج نسوي فحوصات المناعة الذاتية كاملة عشان نأكد التشخيص. عشان جي لازم تراجعين دكتور الروماتيزم مالج، عشان يطلب لج باقي التحاليل ويبدأ لج العلاج اللي لازم.,ANSWER: هالنتائج مع الأعراض اللي عندك مش عادي، بس ما نقدر نأكد الروماتويد إلا بعد تحاليل تانية. هأوصيك بتمريض دكتورة يسرا عشان تاخد تحاليل Anti-CCP و Rheumatoid factor.,,Correct
90,"مريض: السلام عليكم، أحس بعوار قوي وايد في صبع ريلي الكبير اليمين من البارحة فالليل. العوار يا فجأة وما يتحمل.

مساعد طبي: وعليكم السلام، آسف على اللي تمر فيه. تقدر توصف لي شكل الصبع الحين؟ وفيه ورم أو تغيّر باللون؟

مريض: هيه نعم، الصبع وارم وايد ولونه أحمر. والألم في المفصل قوي لدرجة إني ما أقدر ألمسه حتى لو بملابس خفيفة.

مساعد طبي: هذي أعراض لازم تنشاف على طول. من اللي توصفه—ألم قوي فجأة، ورم، احمرار، وحساسية قوية للمس في صبع الريل الكبير—شكلها نوبة نِقْرس حادة. أنصحك تروح الحين للطوارئ عشان تاخذ العلاج المناسب.

مريض: نِقْرس؟ بس هل الموضوع خطير لهالدرجة إني أروح الطوارئ؟ ما أقدر اتريا لين الصبح وأروح دكتور عادي؟

مساعد طبي: هيه نعم، النقرس الحاد يحتاج علاج فوري عشان نخفف الألم الشديد ونمنع الحالة تزيد. كل ما تأخرت بالعلاج، كل ما طول وقت التعافي. الطوارئ بيقدرون يعطونك مسكنات قوية ومضادات التهاب مناسبة على طول.

مريض: تمام، بروح الطوارئ الحين. شكراً لك على النصيحة والمساعدة.",انا عارف ان النقرس عوار، بس مع العلاج الفوري هتتحسن على طول.,لازم تروح قسم الطوارئ الحين لعدة أسباب. أول شي عشان يعطونك مسكنات ومضاد التهاب قوي وسريع المفعول، هالأدوية ما تنصرف إلا تحت إشراف طبي. وثاني شي عشان نستبعد أي احتمالات ثانية مثل التهابات بكتيرية في المفاصل اللي ممكن أعراضها تتشابه مع النقرس. وإذا تنتظر لين باچر ممكن الألم يصير ما ينطاق ويطوّل فترة التعافي وايد.,ANSWER: انا عارف ان النقرس عوار، بس مع العلاج الفوري هتتحسن على طول.,,Incorrect
