id,input,prediction,ground_truth
,ما هو الناقل الكيميائي الذي تحرره جميع العصبونات قبل العقدة؟,ANSWER: Acetylcholine,A
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,ANSWER: norepinephrine,A
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,ANSWER: Automaticity,A
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: Delayed conduction,A
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,ANSWER: Bradycardia,B
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSWER: Repolarization,A
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSWER: Repolarization,B
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,ANSWER: The retroperitoneal lymph nodes,B
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,ANSWER: Glioblastoma,C
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,ANSWER: 40 Gy,C
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,ANSWER: 4 hours,E
,ما الذي يحول مولد الببسين إلى ببسين؟,ANSWER: Pepsinogen,A
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,ANSWER: Lesion of the right optic tract,A
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,ANSWER: More than 15 days,C
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,ANSWER: Tension headache,C
,أين يحدث التكيس للجيارديا اللمبلية؟,ANSWER: Duodenum,D
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,ANSWER: Larvae,C
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,ANSWER: 2 to 3 weeks,B
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,ANSWER: Release of merozoites,A
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,ANSWER: In the liver,C
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,ANSWER: Leishmaniasis,D
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,ANSWER: Giardiasis,D
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,ANSWER: Lymph nodes,B
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,ANSWER: Larva migrans,B
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,ANSWER: Amphotericin B,C
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,ANSWER: In the lungs,D
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,ANSWER: Schistosoma japonicum,B
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,ANSWER: The colon,B
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,ANSWER: The optic nerve,C
,ما هو تعريف الحول المتقارب؟,ANSWER: Strabismus,D
,ما هي أسباب حدوث فيض الدمع Epiphora؟,ANSWER: Obstruction of the nasolacrimal duct,D
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,ANSWER: The fossa,B
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,ANSWER: 1/6,E
,ما هو أكثر تنكسات القرنية شيوعاً؟,ANSWER: Keratoconus,B
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,ANSWER: Paralysis of cranial nerve,B
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,ANSWER: Leprosy,C
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,ANSWER: Surgical debulking,D
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,ANSWER: Loss of sensation,A
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,ANSWER: Occlusion of the central retinal artery,C
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,ANSWER: Ulceration,D
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,ANSWER: Test of near vision,A
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ANSWER: Diplopia,B
,متى ينعدم يوروبيلينوجين البول؟,ANSWER: Hemolytic anemia,C
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,ANSWER: Alkaline phosphatase,A
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,ANSWER: Increased,B
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,ANSWER: Peptides,B
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,"ANSWER: Fatigue, pallor, weakness",B
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,ANSWER: Renal failure,B
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: Cystic fibrosis,B
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: Wilson's disease,C
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,ANSWER: Hyperglycemia,B
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,ANSWER: Impaired fasting glucose,B
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,ANSWER: EDTA,C
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,ANSWER: Colchicine,B
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,ANSWER: Type IV,B
,ما هي آلية تأثير المركب دابيريدامول؟,ANSWER: Inhibition of platelet aggregation,A
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",ANSWER: 17.5 mg,C
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,ANSWER: 125 mL/min,B
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,ANSWER: Cytotoxic T cells,B
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,ANSWER: Solubility increases,B
,ما هو المبدأ الأساسي للتشتت؟,ANSWER: Redistribution of energy,B
,ما هو العامل الذي يسرع العامل السابع تشكله؟,ANSWER: Vitamin K,B
,ما هو السائل الموجود داخل الخلايا؟,ANSWER: Cytoplasm,C
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,ANSWER: Two-point discrimination,B
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,ANSWER: Lack of stem cells,C
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,ANSWER: The zone of clear cells,B
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,ANSWER: Partial pressure of oxygen,A
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,ANSWER: Hypercalcemia,B
,متى يزداد الانحلال في التلاسيميا؟,ANSWER: During hemolysis,A
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,ANSWER: Vitamin K,D
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,ANSWER: Electrophysiology,B
,أين توجد المستقبلات النيكوتينية؟,ANSWER: On the postsynaptic membrane,D
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,ANSWER: Gradient concentration,B
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,ANSWER: Negative feedback,C
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,ANSWER: Conduction of electrical impulses,A
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,ANSWER: Secretin,A
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,ANSWER: The proximal convoluted tubule,A
,ما هو سبب الصوت الأول للقلب؟,ANSWER: Closure of the mitral and tricuspid valves,C
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,ANSWER: Fibers,A
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,ANSWER: Factor III,C
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,ANSWER: The glottis,D
,ما الذي يزداد في الأسناخ الرئوية؟,ANSWER: Surface area,B
,ما يعرف بالموجهة الجسدية؟,ANSWER: The body's ability to sense and respond to changes in position and movement,C
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,ANSWER: Ganglion,C
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,ANSWER: The hypothalamus,D
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,ANSWER: norepinephrine,C
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,ANSWER: Support and nourishment,B
,ما هو الذي يروي النسيج الضام للرئة؟,ANSWER: The pulmonary circulation,C
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,ANSWER: gates,D
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,ANSWER: The hypothalamus,C
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,ANSWER: neurotransmitters,A
,ماذا ينقل الترانسفيرين؟,ANSWER: Iron,B
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,ANSWER: Pain,A
,أين توجد المستقبلات المسكارينية؟,ANSWER: Synaptic junctions,C
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,ANSWER: O,D
,ما هو ناظم القلب؟,ANSWER: Pacemaker,C
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,ANSWER: Prostaglandins,A
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,ANSWER: Diameter,A
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,ANSWER: Nucleus of the tract,C
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,ANSWER: The square of the distance,B
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: Ryanodine receptor activation,A
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,ANSWER: The ability to function independently,A
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,ANSWER: Movement of molecules,B
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,ANSWER: Renal erythropoietin,A
,ما هي أقصى مدة لحفظ الدم؟,ANSWER: 42 days,C
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,ANSWER: Necrosis,B
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,ANSWER: Edema,D
,ما هو الهرمون المطلق للموجهة القشرية؟,ANSWER: Corticotropin,B
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,ANSWER: Potassium,B
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,ANSWER: Anti-A,A
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,ANSWER: Premature birth,A
,ما هو حجم الضربة (Stroke Volume)؟,ANSWER: Volume of blood ejected,A
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,ANSWER: Reserve volume,C
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,ANSWER: Autoregulation,B
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,ANSWER: Cross bridges,B
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,ANSWER: Regulation of contraction,C
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,ANSWER: Astrocytes,C
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,ANSWER: Renin-angiotensin-aldosterone,B
,ما هي المستقبلة الأسرع تلاؤماً؟,ANSWER: Rods,D
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,ANSWER: Lack of stem cells,C
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,ANSWER: Residual volume,C
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: Prevents atrial contraction,A
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,ANSWER: Water and electrolytes,C
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,ANSWER: Methemoglobin,C
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,ANSWER: Carbon dioxide,B
,ما هو الغشاء الكبيبي نفوذ له؟,ANSWER: Glomerular membrane,B
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,ANSWER: Action potential,B
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,ANSWER: physiology,B
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,ANSWER: Methylation,C
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,ANSWER: Glycoprotein IIb/IIIa,A
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,ANSWER: Secretion of digestive enzymes,B
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,ANSWER: Lack of calcium channels,B
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,ANSWER: Thyroid-stimulating hormone,A
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,ANSWER: The postcentral gyrus,A
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,ANSWER: Glycolysis,C
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,ANSWER: Factor VII,D
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,ANSWER: The square root of its molecular weight,B
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,ANSWER: 100 mmHg,C
,أين يحدث الامتصاص بشكل أساسي؟,ANSWER: Small intestine,B
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,ANSWER: Cortisol,B
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: Ryanodine receptor activation,A
,ماذا يسبب التنبيه اللاودي على القلب؟,ANSWER: Tachycardia,B
,ما هو المسؤول عن زوال الاستقطاب؟,ANSWER: Sodium channels,A
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,ANSWER: 6.0,D
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,ANSWER: Swelling,C
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,ANSWER: Flow rate,B
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,ANSWER: Lipase,D
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,ANSWER: Anemia,C
,ما هي وظيفة الصمامات القلبية؟,ANSWER: Regulation of blood flow,A
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,ANSWER: Medulla,D
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,ANSW: Muscle,C
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,ANSWER: Bundle of His,D
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,ANSW: Sinus,B
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,ANSWER: Transcription,C
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,ANSWER: Potassium,C
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,ANSWER: The manubrium,A
,ماذا يحدث في طور الانقباض الأذيني؟,ANSWER: Depolarization,A
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,ANSWER: Residual volume,C
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,ANSWER: Secretin,B
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,ANSWER: Block of conduction,B
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,ANSWER: Renin,A
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,ANSWER: Thrombolysis,A
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,ANSWER: Stretch,C
,ما هو معدل التهوية السنخية؟,ANSWER: 400 mL/min,B
,متى يتوقف التقلص العضلي؟,ANSWER: When the muscle is stretched,D
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,ANSWER: Neurons of the dorsal root ganglion,B
,ما هو القشراني المعدني الرئيسي؟,ANSWER: Osteocytes,B
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,ANSWER: The connective tissue,D
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,ANSWER: prothrombin,B
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,ANSWER: Hyperventilation,A
,ما الذي يحول الببسين إلى مولد ببسين؟,ANSWER: Pepsinogen,B
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,ANSWER: Autonomic reflexes,A
,من أين يتم إفراز الإريثروبويتين؟,ANSWER: Kidney,A
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,ANSWER: Fc,A
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,ANSWER: Increased afterload,B
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,ANSWER: Radiation sickness,C
,ما هو المسؤول عن إعادة الاستقطاب؟,ANSWER: Sodium pump,D
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,ANSWER: Amino acids,D
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,ANSWER: Blockade of neurotransmitter release,B
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,ANSWER: Speed of light,B
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,ANSWER: Fibers,A
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,ANSWER: 100 milliseconds,D
,ماذا ينقص في حال نقص المتناول من الماء؟,ANSWER: Dehydration,D
,ما هو الجزء الذي يملك فعالية ATPase؟,ANSWER: The head,A
,أين يوجد مركز العطش؟,ANSWER: Hypothalamus,B
,أين يحدث الامتصاص بشكل رئيسي؟,ANSWER: Small intestine,B
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,ANSWER: Acetylcholine,B
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,ANSWER: S1,B
,ما الذي يُنقص الإفراز المعدي؟,ANSWER: Hyposecretion,B
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,ANSWER: Phosphorylation,C
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,ANSWER: Digestion,C
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,ANSWER: Hypoxemia,C
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,ANSWER: Reverberation,A
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,ANSWER: Calcium release,B
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,ANSWER: Blocking neurotransmitter release,B
,ما هو نمط المستقبلات الموجودة في العضو؟,ANSWER: Receptors,D
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,ANSWER: Vasodilation,D
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,ANSWER: Hypothyroidism,B
,ما هي الخلايا التي تستجيب للعصبونات بعد العقد اللاودية؟,ANSWER: Cells of Schwann,A
,ما هو الجزء من النفرون الكتيم تماماً للماء؟,ANSWER: The collecting duct,C
,أين يتم تخرب الكريات الحمر بشكل رئيسي؟,ANSWER: Spleen,C
,ما هو العامل الأساسي الذي يحدد ارتباط الخضاب بالأوكسجين؟,ANSWER: pH,A
,ما هو العامل الذي تفرزه الكلية ويؤثر في تشكيل الكريات الحمر؟,ANSWER: Erythropoietin,C
,إلام يؤدي زيحان منحنى تفارق الأكسجين الخضاب نحو اليمين؟,ANSWER: Decreased oxygen affinity,A
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,ANSWER: Oligodendrocytes,A
,ما الذي يثبط إفراز الـ FSH؟,ANSWER: Estrogen,B
,ماذا تمثل الموجة QRS؟,ANSWER: Depolarization of ventricles,B
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,ANSWER: Receptor binding,D
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,ANSWER: T-tubules,D
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,ANSWER: Sounds,B
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,ANSWER: Decreases,C
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,ANSWER: Medulla,B
,ما الذي يثبط فعالية جهاز الهضم؟,ANSWER: Stress,D
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,ANSWER: Defects in the neural tube,B
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,ANSWER: Closure of the aortic valve,C
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,ANSWER: Enteropeptidase,A
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,ANSWER: Delay in conduction,D
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSWER: Repolarization,A
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSWER: The coronary arteries,B
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,ANSWER: Box plot,A
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,ANSWER: ordinal scale,A
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,ANSWER: Strong negative correlation,B
,ما هي مصادر البيانات السكانية؟,ANSWER: Census and surveys,C
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,ANSWER: Data collection,A
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,ANSWER: Continuous,C
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,ANSWER: Scale of interval,A
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,ANSWER: Flowchart,B
,ما هو التوقع الرياضي للعدد الثابت؟,ANSWER: 1.0,B
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,ANSWER: t distribution,C
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,ANSWER: Analysis,A
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,ANSWER: To measure the strength of a linear relationship,B
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,ANSWER: A histogram,B
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,ANSWER: The patient,A
,ما هو الإحصاء؟,ANSWER: The count,B
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,ANSWER: Day surgery,C
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,ANSWER: Interview,D
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,ANSWER: Studies,B
,ما هو الغرض من استخدام الجداول التكرارية؟,ANSWER: To assess the frequency of events,C
,ما هما نوعا البيانات الموجودان؟,ANSWER: Data types,A
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,ANSWER: Probability,C
,كل متى يتكرر التعداد السكاني عادة؟,ANSWER: Every 10 years,B
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,ANSWER: Growth rate,A
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,ANSWER: Record,D
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,ANSWER: Observation,A
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,ANSWER: Smoking status,A
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,ANSWER: Monitoring,B
,ما هي وظائف السجلات الطبية؟,ANSWER: Documentation and communication,C
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,ANSWER: Ordinal,B
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,ANSWER: Chi-squared distribution,A
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,ANSWER: World Health Organization,C
,ما هي الجهة المسؤولة عن السجلات الطبية؟,ANSWER: Department of Health Information Management,C
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,ANSWER: The probability of success,C
,ما هو التصنيف الدولي للأمراض؟,ANSWER: ICD,A
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,ANSWER: The mean,A
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,ANSWER: 100 days,B
,ما هي قيمة معامل التجديد؟,ANSWER: 0.7,A
,ما هي وحدة المعاينة؟,ANSWER: The unit of measurement,C
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,ANSWER: Cumulative frequency,B
