id,input,prediction,ground_truth
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,ANSWER: Larva migrans,B
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,ANSWER: Amphotericin B,C
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,ANSW: In the lungs,D
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,ANSWER: Cysticercus,B
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,ANSW,B
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,ANSW: The,C
,ما هو تعريف الحول المتقارب؟,ANSWER: Strabismus,D
,ما هي أسباب حدوث فيض الدمع Epiphora؟,ANSWER: Obstruction of the nasolacrimal duct,D
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,ANSW,B
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,ANSW: 1/6,E
,ما هو أكثر تنكسات القرنية شيوعاً؟,ANSW: Keratoconus,B
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,ANSWER: Diplopia,B
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,ANSWER: Kayser-Fleischer,C
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,ANSW: Surgical debulking,D
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,ANSW: Loss of sensation,A
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,ANSW: Central retinal artery occlusion,C
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,ANSW: Aphthous,D
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,ANSWER: Counting fingers,A
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ANSW: Diplopia,B
,متى ينعدم يوروبيلينوجين البول؟,ANSWER: Hemolytic anemia,C
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,ANSWER: Gamma-glutamyl transfer,A
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,ANSWER: Increased,B
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,ANSWER: Proteins,B
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,ANSWER: Fatigue,B
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,ANSW: Chronic kidney disease,B
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: Cystic fibrosis,B
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: Hepatitis B,C
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,ANSWER: Hyperglycemia,B
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,ANSWER: Impaired glucose tolerance,B
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,ANSWER: EDTA,C
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,ANSWER: Colchicine,B
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,ANSWER: Type IV,B
,ما هي آلية تأثير المركب دابيريدامول؟,ANSWER: Inhibition of platelet aggregation,A
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",ANSWER: 17.5 mg,C
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,ANSWER: 125,B
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,ANSW: Cytotoxic T cells,B
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,ANSW: Diffuses,B
,ما هو المبدأ الأساسي للتشتت؟,ANSWER: Redirection of energy,B
,ما هو العامل الذي يسرع العامل السابع تشكله؟,ANSWER: Vitamin K,B
,ما هو السائل الموجود داخل الخلايا؟,ANSW: Cytoplas,C
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,ANSW: Two-point discrimination,B
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,ANSWER: Lack of stem cells,C
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,ANSW: The area of the nucleus,B
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,ANSWER: partial pressure of oxygen,A
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,ANSW: Hypocalcemia,B
,متى يزداد الانحلال في التلاسيميا؟,ANSWER: During hemolysis,A
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,ANSWER: Vitamin K,D
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,ANSW: Electrophysiology,B
,أين توجد المستقبلات النيكوتينية؟,ANSWER: At the neuromuscular junction,D
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,ANSWER: Gradient,B
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,ANSW: Negative feedback,C
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,ANSWER: Conduction,A
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,ANSWER: Secretin,A
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,ANSW:,A
,ما هو سبب الصوت الأول للقلب؟,ANSWER: Closure of the AV,C
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,ANSW: Fib,A
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,ANSWER: Factor V,C
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,ANSW: The glottic,D
,ما الذي يزداد في الأسناخ الرئوية؟,ANSW: Surface area,B
,ما يعرف بالموجهة الجسدية؟,ANSW: Somatic,C
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,ANSW: Ganglion,C
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,ANSW: The hypothalamus,D
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,ANSWER: Norepinephrine,C
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,ANSWER: Support,B
,ما هو الذي يروي النسيج الضام للرئة؟,ANSWER: The blood supply,C
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,ANSW: gates,D
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,ANSW: The hypothalamus,C
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,ANSW: neurotransmit,A
,ماذا ينقل الترانسفيرين؟,ANSWER: Iron,B
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,ANSW: Sensation,A
,أين توجد المستقبلات المسكارينية؟,ANSWER: Autonomic ganglia,C
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,ANSWER: O,D
,ما هو ناظم القلب؟,ANSWER: Pacemaker,C
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,ANSW: Prostaglandins,A
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,ANSW: Axon diameter,A
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,ANSW: Nucleus,C
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,ANSWER: temperature,B
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: Calcium-induced calcium release,A
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,ANSWER: Spinal cord,A
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,ANSWER: Facilitated diffusion,B
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,ANSWER: Breathing,A
,ما هي أقصى مدة لحفظ الدم؟,ANSWER: 42 days,C
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,ANSW: Hypoxic,B
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,ANSW: edema,D
,ما هو الهرمون المطلق للموجهة القشرية؟,ANSWER: ACTH,B
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,ANSW: Potassium,B
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,ANSWER: Anti-A,A
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,ANSW: Prematurity,A
,ما هو حجم الضربة (Stroke Volume)؟,ANSWER: Volume of blood,A
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,ANSW: Volume,C
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,ANSWER: Autoregulation,B
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,ANSW: Cross bridges,B
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,ANSW: Regulation of muscle contraction,C
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,ANSWER: Astrocytes,C
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,ANSWER: Renal regulation,B
,ما هي المستقبلة الأسرع تلاؤماً؟,ANSWER: Rod,D
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,ANSWER: Lack of stem cells,C
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,ANSW: 1500,C
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: Allows for atrial contraction,A
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,ANSWER: Water and electroly,C
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,ANSWER: Methemoglobin,C
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,ANSW: Carbon dioxide,B
,ما هو الغشاء الكبيبي نفوذ له؟,ANSW: The membrane,B
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,ANSW: Action potential,B
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,ANSW,B
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,ANSW: Methylation,C
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,ANSWER: von Willebrand factor,A
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,ANSW: Secretion,B
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,ANSW: The absence of a,B
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,ANSW: Growth hormone,A
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,ANSW: The primary somatosensory cortex,A
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,ANSW: Glycolysis,C
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,ANSWER: Factor XII,D
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,ANSW: The square root of its molecular weight,B
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,ANSW: 150,C
,أين يحدث الامتصاص بشكل أساسي؟,ANSW: In the small intestine,B
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,ANSWER: Cortisol,B
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: Calcium-induced calcium release,A
,ماذا يسبب التنبيه اللاودي على القلب؟,ANSWER: Tachycardia,B
,ما هو المسؤول عن زوال الاستقطاب؟,ANSWER: Sodium,A
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,ANSWER: 4.5 to 8,D
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,ANSW: Osmotic swelling,C
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,ANSWER: Flow,B
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,ANSWER: Lipase,D
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,ANSWER: Anemia,C
,ما هي وظيفة الصمامات القلبية؟,ANSWER: Regulation of blood flow,A
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,ANSW: The medulla,D
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,ANSW: Skeletal,C
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,ANSW: Bundle,D
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,ANSW,B
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,ANSWER: Transcription,C
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,ANSW: Potassium,C
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,ANSW: The first rib,A
,ماذا يحدث في طور الانقباض الأذيني؟,ANSWER: Depolarization,A
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,ANSWER: Residual volume,C
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,ANSWER: Secretin,B
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,ANSWER: End of depolarization,B
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,ANSWER: Aldosterone,A
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,ANSWER: Thrombolysis,A
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,ANSW: Stretch,C
,ما هو معدل التهوية السنخية؟,ANSWER: 400,B
,متى يتوقف التقلص العضلي؟,ANSW: When the muscle is no longer stimulated,D
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,ANSW: Second-order neurons,B
,ما هو القشراني المعدني الرئيسي؟,ANSW: Iron,B
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,ANSW: The,D
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,ANSWER: Prothrombin,B
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,ANSWER: Hyperventilation,A
,ما الذي يحول الببسين إلى مولد ببسين؟,ANSWER: Pepsinogen,B
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,ANSW: Autonomic,A
,من أين يتم إفراز الإريثروبويتين؟,ANSW: Kid,A
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,ANSW: Fragment crystall,A
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,ANSWER: Increased afterload,B
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,ANSWER: Radiation sickness,C
,ما هو المسؤول عن إعادة الاستقطاب؟,ANSW: Sodium,D
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,ANSW: Amin,D
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,ANSWER: Blocking neurotransmitter release,B
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,ANSWER: Speed of light,B
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,ANSW: A fibers,A
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,ANSW: 100,D
,ماذا ينقص في حال نقص المتناول من الماء؟,ANSWER: Dehydration,D
,ما هو الجزء الذي يملك فعالية ATPase؟,ANSWER: Myosin,A
,أين يوجد مركز العطش؟,ANSW: The hypothalamus,B
,أين يحدث الامتصاص بشكل رئيسي؟,ANSW: In the small intestine,B
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,ANSWER: Acetylcholine,B
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,ANSWER: S2,B
,ما الذي يُنقص الإفراز المعدي؟,ANSWER: Hyposecretion,B
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,ANSWER: Phosphorylation,C
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,ANSWER: Digestion,C
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,ANSW: Hypoxia,C
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,ANSW: Reverberation,A
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,ANSWER: Calcium,B
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,ANSWER: Blocking neurotransmitter release,B
,ما هو نمط المستقبلات الموجودة في العضو؟,ANSWER: Receptor,D
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,ANSWER: Vasodilation,D
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,ANSW: Hypothyroid,B
,ما هي الخلايا التي تستجيب للعصبونات بعد العقد اللاودية؟,ANSWER: Fibers,A
,ما هو الجزء من النفرون الكتيم تماماً للماء؟,ANSW,C
,أين يتم تخرب الكريات الحمر بشكل رئيسي؟,ANSW: Sple,C
,ما هو العامل الأساسي الذي يحدد ارتباط الخضاب بالأوكسجين؟,ANSWER: pH,A
,ما هو العامل الذي تفرزه الكلية ويؤثر في تشكيل الكريات الحمر؟,ANSW: erythropoiet,C
,إلام يؤدي زيحان منحنى تفارق الأكسجين الخضاب نحو اليمين؟,ANSWER: Increased oxygen delivery,A
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,ANSW: Oligodendrocytes,A
,ما الذي يثبط إفراز الـ FSH؟,ANSWER: Progestin,B
,ماذا تمثل الموجة QRS؟,ANSW: Depolarization,B
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,ANSWER: IGF-1,D
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,ANSW,D
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,ANSWER: Sounds,B
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,ANSW: Decreases,C
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,ANSW: The medulla,B
,ما الذي يثبط فعالية جهاز الهضم؟,ANSWER: Stress,D
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,ANSWER: Abnormal fetal development,B
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,ANSW: Closure of the sem,C
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,ANSWER: Enterokin,A
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,ANSWER: Delay,D
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSW: Repolarization,A
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSW,B
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,ANSW: Box plot,A
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,ANSW: Ordinal,A
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,ANSWER: Strong negative correlation,B
,ما هي مصادر البيانات السكانية؟,ANSWER: Census data,C
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,ANSWER: Data,A
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,ANSWER: Continuous,C
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,ANSWER: Ordinal,A
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,ANSWER: Bar chart,B
,ما هو التوقع الرياضي للعدد الثابت؟,ANSWER: 1.0,B
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,ANSWER: t distribution,C
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,ANSW: Analysis,A
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,ANSWER: Measure linear association,B
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,ANSWER: A histogram,B
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,ANSWER: Internal sources,A
,ما هو الإحصاء؟,ANSW: The count,B
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,ANSWER: Day surgery,C
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,ANSWER: Observation,D
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,ANSWER: Studies,B
,ما هو الغرض من استخدام الجداول التكرارية؟,ANSWER: To assess the frequency of events,C
,ما هما نوعا البيانات الموجودان؟,ANSWER: Data,A
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,ANSWER: Probability,C
,كل متى يتكرر التعداد السكاني عادة؟,ANSWER: Every 10 years,B
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,ANSWER: Growth rate,A
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,ANSWER: Medical record,D
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,ANSWER: Observation,A
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,ANSWER: Smoking status,A
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,ANSWER: Monitoring,B
,ما هي وظائف السجلات الطبية؟,ANSWER: Documentation and communication,C
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,ANSWER: Ordinal,B
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,ANSWER: Chi-square,A
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,ANSWER: WHO,C
,ما هي الجهة المسؤولة عن السجلات الطبية؟,ANSWER: Department of Health Information,C
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,ANSWER: The probability of success,C
,ما هو التصنيف الدولي للأمراض؟,ANSWER: ICD,A
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,ANSW: Symmetry,A
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,ANSWER: 100,B
,ما هي قيمة معامل التجديد؟,ANSWER: 0.7,A
,ما هي وحدة المعاينة؟,ANSWER: 10,C
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,ANSWER: Cumulative frequency,B
,ما هو معدل الوفيات في المشفى؟,ANSWER: Mortality rate,C
,ما هو متوسط التوزيع الاحتمالي في تجربة رمي قطعة نقود 3 مرات متتالية حيث x تدل على عدد ظهور H؟,ANSWER: Binomial distribution,A
,ما هو المجتمع الإحصائي (الجمهرة)؟,ANSWER: A group of individuals,C
,ما هو الرسم البياني الذي يتكون من مجموعة من الأعمدة المتجاورة المقامة على المحور الأفقي الذي تمثل عليه حالات الصفة المدروسة عندما تكون البيانات وصفية وفترات الفئات عندما تكون البيانات كمية ويساوي ارتفاع كل عمود تكرارات الفئة المقام عليها؟,ANSW: Histogram,B
,ما هي طريقة جمع البيانات التي من أمثلتها قياس شدة تأثير نوع من الهرمونات في مجموعة من الفئران؟,ANSWER: Experimental study,A
,ما نوع المتغير الذي يمثله طول شخص بالغ وقياس السكر في الدم؟,ANSWER: Continuous,C
,متى يكون المجتمع غير متجانس في العينة غير العشوائية؟,ANSWER: When sampling bias is present,C
,ما الذي يعتمد عليه توزيع ستيودنت؟,ANSWER: Normality,D
,ما هي محتويات السجل الطبي؟,"ANSWER: Patient history, physical examination, diagnostic test results, treatment plans, medications, progress notes",B
,ما هو التصنيف الدولي للأمراض وما الغرض من الرموز والأرقام المستخدمة فيه؟,ANSWER: ICD,B
,ما نوع العينة التي نسحبها إذا كنا أمام مجتمع غير متجانس؟,ANSWER: Cluster sampling,C
,ما هو الغرض من استخدام الجداول التكرارية في عرض البيانات؟,ANSWER: Visualization,C
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم ونسبة الكوليسترول بالدم لعينة من المرضى خلال فترة زمنية معينة؟,ANSWER: Data mining,D
,ما هي أعلى مستويات القياس؟,ANSW: Analysis,C
,ما هو الهدف من تغيير الطرائق في الدراسات بالنسبة للبيانات؟,ANSWER: Reduce bias,D
,ما هي طريقة جمع البيانات التي تمتاز بالتكلفة العالية؟,ANSWER: Data collection,C
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,ANSWER: Growth rate,B
,ما هو الجزء من الإحصاء الذي يعنى بوصف طبيعة وسلوك الظاهرة المدروسة وعرضها؟,ANSW: Descriptive,B
,ما هي الفئة التي تشكل قاعدة الهرم السكاني؟,ANSWER: Children,A
,ما هي فرضية العدم لاختبار الفرضيات حول معامل الارتباط الخطي لبيرسون؟,ANSW: The null hypothesis,A
,ما هو التكرار المتجمع الهابط لفئة معينة؟,ANSWER: cumulative incidence,B
,ما هو التوزيع الذي تتبعه التجربة الثنائية الوحيدة؟,ANSWER: Binomial,A
,ما هو نتاج العوامل المؤثرة في النمو السكاني من مواليد ووفيات وهجرة؟,ANSWER: Growth rate,C
,ما هو المقياس المستخدم لقياس خضاب الدم؟,ANSWER: Hemoglobin,D
,ما هو نوع المصدر الذي تمثله البيانات التي نحصل عليها من الشركة أو المؤسسة من واقع مستنداتها وسجلاتها وفواتيرها وتقاريرها الدورية؟,ANSWER: Data from secondary sources,A
,ما هي الجهة المسؤولة عن السجلات الطبية؟,ANSWER: Department of Health Information,C
,ما هو نوع الإحصاء الذي يتضمن جمع البيانات وتنظيمها وتوصيفها وتبويبها وتلخيصها؟,ANSWER: Descriptive statistics,A
,ما نوع العينة التي تمثلها مجموعة من المرضى الذين يراجعون طبيباً معيناً عندما يجري عليهم دراسة؟,ANSWER: Convenience sample,B
