id,input,prediction,ground_truth,judge_label
,من أين تشتق قوة المقاومة من اللزوجة عندما تكون السرعة النسبية بين الجسم والمائع كافية لأن يكون الجريان حول الجسم رقائقياً؟,قوة Grenz,B,Incorrect
,ما هي الرابطة التي تبقى صلبة دائماً؟,ANSWER: رابطة كوفالنتية,A,Incorrect
,كم عدد العدسات في مجهر SEM؟,ANSWER: عدسة واحدة,B,Incorrect
,ما هي الحالة التي تتولد فيها الأمواج الصادمة بالنسبة لسرعة منبع الأمواج الصوتية؟,ANSWER: بروز مكبر,B,Incorrect
,ما هو العدد النيوكلوني في نواة ذرة ما؟,ANSWER: عدد الكتلي,D,Correct
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSWER: تراكم السوائل,B,Incorrect
,ما يُستخدم لقياس درجة التشوه؟,ANSWER: درجة التشوه,B,Incorrect
,ما هي الوحدة التي يقيسها الروتنجن؟,ANSWER: جرعة الإشعاع,B,Incorrect
,ما تتألف منه الحلقة البنزنية؟,ANSWER: ستة ذرات كربون,D,Correct
,ماذا يشير انزياح الضوء من المجرات البعيدة نحو الترددات الأخفض؟,ANSWER: تأثير دوبلر,B,Incorrect
,ما هي الوحدة التي يقيسها الرونتجن؟,ANSWER: الكرما,B,Incorrect
,ما هي النظائر؟,ANSWER: نظائر الراديوم,D,Incorrect
,ما هي زاوية الورود التي يكون الضوء المنعكس عندها مستقطبا كليا؟,90,B,Incorrect
,كيف يمكن توليد الأمواج فوق الصوتية؟,ANSWER: تأثير البيزوإلكتريك,D,Correct
,أين تشكل العين مديدة البصر (العين الطامسة) خيال الجسم القريب؟,خارج نقطة الهوادة,B,Incorrect
,ما هو الاضطراب الذي يمثل هذه الحالة؟,ANSWER: مرض أديسون,B,Incorrect
,متى يأخذ احتمال وجود الالكترون قيمة عظمى في الحالة الأساسية في ذرة هيدروجين؟,ANSWER: عند n=1,B,Incorrect
,ما ينص عليه قانون الانعكاس الأول؟,ANSWER: الزاوية الساقطة تساوي الزاوية مرتفعة,C,Correct
,ما هو الانفعال في حالة التشوه التحددي أو الانضغاطي؟,ANSWER: انفعال عصبى,A,Incorrect
,ما هو وزن الحجم المنغمس من الجسم عندما يكون الجسم مغموساً وليس مغموراً كلياً نتيجة كون كثافة المائع أكبر من كثافة الجسم؟,ANSWER: وزن حجم الجسم خارج المائع,B,Incorrect
,ما اسم الجهاز الذي يصور مقاطع في الجسم البشري بالأشعة السينية والاستعانة بالحاسب؟,ANSWER: جهاز التصوير بالطاقات المحوسبة,B,Correct
,ما هو العنصر الأكثر استخداماً في التصوير بالتجاوب المغناطيسي؟,ANSWER: الهيدروجين,B,Correct
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSWER: تراكم السوائل,B,Incorrect
,ما هي الخطوة الأولى في التفاعلات؟,ANSWER: ارتباط الجزيء,A,Incorrect
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,ANSWER: طيف سبيكترال,D,Incorrect
,كيف تعمل الحزم الإلكترونية على معالجة الأورام؟,ANSWER: تدمير الخلايا الورمية,A,Correct
,ما هو السبب وراء تكرار الطراز (الدورية في الجدول الدوري) الناجم عن ترتيب العناصر؟,ANSWER: Configuration electron,B,Incorrect
,ما هو المركب الذي يتشكل عند أكسدة الكيلات البنزن (مثل ميتيل البنزن) ببرمنغنات البوتاسيوم (VII) القلوية أو بأي مؤكسد قوي آخر؟,ANSWER: حمض البنزويك,D,Correct
,ما هي النوى التي لها عدد N ثابت حيث تحوي العدد نفسه من النترونات؟,ANSWER: نوى نظائر,A,Incorrect
,ماذا يحدث إذا كانت الحقول الكهربائية لمنبع الأمواج الكهرطيسية لها اتجاهات عشوائية عند انتشاره؟,ANSWER: إشعاع غير متجانس,B,Incorrect
,ما هو التفاعل الذي تخضع له الألكانات مع الهالوجينات في ضوء الشمس؟,ANSWER: تهاليج الإحلال,A,Correct
,ما هو الشيء الذي تهتز حوله الذرتان في الجزيء ثنائي الذرة؟,ANSWER: نقطة الجذب,B,Incorrect
,ما هي البنية لأكسيد المغنزيوم؟,ANSWER: MgO,B,Incorrect
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,ANSWER: طيف سبيكترال,D,Incorrect
,ما هي وحدة قياس الجرعة المكافئة للإشعاع؟,ANSWER: سيفيرت,B,Correct
,ما هي طريقة التصوير التي يمكن اعتبارها الأقل ضرراً على الجسم؟,ANSWER: التصوير بالرنين المغناطيسي,A,Incorrect
,ما هي أعمار النصف للنظائر المشعة المستخدمة في تقنية الـ PET؟,ANSWER: قصيرة جدا,B,Incorrect
,ما هي المماكبات (الإيزوميرات)؟,إيزوميرات أوتوميريك,D,Incorrect
,ما هو القانون الذي تمثل معادلة برنولي المطبقة على جريان المائع أحد أشكال انحفاظه؟,ANSWER: قانون انحفاظ الطاقة,A,Correct
,ماذا يستخدم قانون ستوكس لقياسه؟,ANSWER: سرعة ترسيب الإريثروسيتات,A,Correct
,ما هو العلم الذي يقوم بحساب البعد بين الذرات عند معرفة الطول الموجي للأشعة السينية وقياس الزاوية؟,ANSWER: علم البيوفيزيا,B,Incorrect
,ما هي الأوساط التي تنتشر فيها الأمواج العرضانية؟,ANSWER: الأوساط التالفة,B,Incorrect
,ما هي الخصائص التي تتمتع بها حزمة الفوتونات من أشعة X عالية الطاقة والتي تجعلها تستخدم في الطب النووي عند المعالجة عن بعد؟,ANSWER: منخفضة الشحنة وعمق اختراق عال,A,Incorrect
,ما هو القانون الذي ينص على أن تشوه مادة يتناسب طرديا مع القوى التي تحدث التشوه؟,ANSWER: قانون هوك,B,Correct
,علام نعتمد لتفسير لثنائية الإصدار في طيف بخار الصوديوم؟,ANSWER: دوبلر,A,Incorrect
,ما هي المعادلة التي تعبر عن انخفاض الطاقة في الموائع؟,ANSWER: معادلة برنولي,A,Correct
,متى يحدث تفاعل اشعاع الليزر مع النسج؟,ANSWER: عند امتصاص الليزر,A,Correct
,ما هي البنية التي تأخذها الشبكات الأيونية لكلوريد الصوديوم وأكسيد المغنزيوم؟,ANSWER: بلورية,B,Incorrect
,ما هو العمل الذي يقوم به المائع على المائع الذي يتقدمه في وحدة الجريان؟,ANSWER: ضغط سحيقي,B,Incorrect
,ما هي الكمية الوسطية للأوزون في الغلاف الجوي؟,ANSWwer: 300 ديبوبس,C,Incorrect
,ما هو النكليد الإشعاعي المماكب الذي يشيع استخدامه في التشخيص الطبي؟,ANSWER: تسينتش 99,A,Correct
,كيف يتغير نصف القطر الذري عبر الدور الثالث من اليسار إلى اليمين؟,ANSWER: ينقص,A,Correct
,إذا كان الإشعاع وحيد الطول الموجي فمن أي نوع من الفوتونات يكون مؤلفاً؟,ANSWER: فوتونات متجانسة,A,Incorrect
,ما هي الأمواج الميكانيكية التي تنشأ عن الوحدات المحركة في الألياف ولا تدركها الأذن؟,ANSWER: تمايات غير مسموعة,C,Incorrect
,ما هو مصدر العنصر المشع الذي يعطى للمريض عند استخدام تقنية التصوير SPECT؟,ANSWER: كوياس,B,Incorrect
,ما نوع الصورة التي نحصل عليها في التصوير الومضاني للجزء المصور من جسم المريض؟,ANSWER: مقطع عرضي,A,Incorrect
,إذا تضيق قطر الشريان إلى ثلث قيمته الأصلية عند مريض مصاب بمرض وعائي وقلبي وبقي هبوط الضغط فيه على حاله، إلى كم ينخفض معدل جريان الدم؟,ANSWER: 8/9,B,Incorrect
,ما هي السكريات التي لا تحتاج أثناء امتصاصها من الأمعاء الدقيقة لوجود الصوديوم؟,ANSWER: سكريات ديساكاريدية,B,Incorrect
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,ANSWER: إنتروبسيدين,A,Correct
,ما هو العامل الهرموني الذي يحرض إفراز عصارة بنكرياسية غنية بالإنزيمات الهاضمة؟,ANSWER: هورمون كوليسيتوكينين,A,Correct
,ما هو الإنزيم الذي يفكك سكر اللبن (اللاكتوز) إلى غلوكوز وغالاكتوز؟,ANSWER: لاكتاز,D,Correct
,ما هو مستودع الصفراء خارج أوقات الهضم والذي يعمل على تكثيفها؟,ANSWER: المرارة,D,Correct
,ما هي الشوارد التي يكون تركيزها أقل في اللعاب منه في البلازما؟,ANSWER: صوديوم,B,Incorrect
,ما هو الهرمون الذي يحفز إفراز عصارة بنكرياسية غنية بالأنزيمات الهاضمة؟,هرمون كوليسيوستوكينين,B,Correct
,ما هو السكر الذي لا يحتاج للصوديوم من أجل عملية امتصاصه؟,ANSWER: سكر البنتوز,C,Incorrect
,ما هو الناقل العصبي الذي يتحرر من العصبونات بعد العقدة في القسم الودي؟,ANSWER: أسيتيل كولين,D,Incorrect
,ما الذي يحدد نمط استجابة العضو المعصب بواسطة الجهاز العصبي المستقل (استثارة أو تثبيط)؟,ANSWER: نوع مستقبلات العضل بعد المشبكي,D,Correct
,ما هو الناقل الكيميائي الذي تحرره جميع العصبونات قبل العقدة؟,ANSWER: الأسيتيل كولين,A,Correct
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,ANSWER: نورإبينفرين,A,Incorrect
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,ANSWER: تلقائية,A,Correct
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: السماح بملء البطينين بكفاءة,A,Correct
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,ANSWER: بطء بطيني,B,Incorrect
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSWER: Plateau caused by calcium influx,A,Correct
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSWER: إعادة تجميع الكالسيوم,B,Incorrect
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,ANSWER: الحوض والاخطار الإلياكية,B,Incorrect
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,ANSWER: سرطانات الصلب,C,Incorrect
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,١٤ غري,C,Incorrect
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,ANSWER: 4 ساعات,E,Correct
,ما الذي يحول مولد الببسين إلى ببسين؟,ANSWER: حمض الهيدروكلوريك,A,Correct
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,ANSWER: انقراض عصبي أيمن,A,Incorrect
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,ANSWER: ثلاثة أشهر,C,Correct
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,صداع نوع ضيق الأوعية غير نابض,C,Incorrect
,أين يحدث التكيس للجيارديا اللمبلية؟,ANSWER: small intestine,D,Incorrect
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,ANSWER: جراثيم خيمرة,C,Incorrect
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,ANSWER: 4 إلى 8 أسابيع,B,Incorrect
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,ANSWER: المرحلة داخل خلوية,A,Incorrect
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,ANSWER: في إريتريا,C,Incorrect
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,ANSWER: داء الشغوب,D,Incorrect
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,ANSWER: خمج جارديا,D,Incorrect
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,ANSWER: تحت الإبطين,B,Incorrect
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,ANSWER: داء هاجر اليرقات,B,Incorrect
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,ANSWER: أمفوتيريسين بي,C,Incorrect
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,ANSWER: في عروق pulmonary,D,Incorrect
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,ANSWER: زواجر إريسيباثيئا,B,Incorrect
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,ANSWER: في منطقة القاع الكبير,B,Incorrect
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,ANSWER: العصب البكراني,C,Incorrect
,ما هو تعريف الحول المتقارب؟,ANSWER: تحور في تحور في تحور في تحور في位ية تحت الحول المتقارب؟,D,Incorrect
,ما هي أسباب حدوث فيض الدمع Epiphora؟,ANSWER: انسداد قنوات الدمع,D,Incorrect
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,ANSWER: فوق قناة البكرة,B,Incorrect
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,ANSWER: واحد السادس,E,Incorrect
,ما هو أكثر تنكسات القرنية شيوعاً؟,ANSWER: كيراتوكونوس,B,Incorrect
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,ANSWER: شلل عصابا خارجيا,B,Incorrect
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,ANSWER: داء زاي-زازر,C,Incorrect
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,ديستيكشن,D,Incorrect
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,ANSWER: فقدان حساس و ضعف عضلات حركية,A,Incorrect
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,ANSWER: انقطاع عصب البصري الخلفي,C,Incorrect
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,ANSWER: إschilden black,D,Incorrect
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,ANSWER: اختبار برومستيد,A,Incorrect
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ANSWER: ضعف هجيني خارج نووي,B,Incorrect
,متى ينعدم يوروبيلينوجين البول؟,ANSWER: عند استسقاء الصفراء,C,Incorrect
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,ANSWER: غاما غلوтамиل ترانسفيراز,A,Incorrect
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,ANSWER: ارتفاع حاد,B,Incorrect
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,ANSWER: الببتيدات,B,Incorrect
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,ANSWER: شحوب، ضيق في التنفس، دوار,B,Correct
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,ANSWER: قصور كلوي مزمن,B,Correct
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: داء كاهلر,B,Incorrect
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: مرض كارولاي,C,Incorrect
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,ANSWER: ارتفاع شكر الدم,B,Incorrect
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,ANSWER: عتبي صوم,B,Incorrect
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,ANSWER: EDTA,C,Incorrect
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,كولشيسين,B,Correct
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,ANSWER: النمط التحسسي الأول,B,Incorrect
,ما هي آلية تأثير المركب دابيريدامول؟,ANSWER: منع تجميع الصفائح,A,Incorrect
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟","جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ",C,Incorrect
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,ANSWER: 133 مل/دقيقة/1.73 م²,B,Incorrect
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,خلايا الاسرة,B,Incorrect
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,ANSWER: يقل قابلية Diffusion,B,Correct
,ما هو المبدأ الأساسي للتشتت؟,ANSWER: تقليل الالتماس,B,Incorrect
,ما هو العامل الذي يسرع العامل السابع تشكله؟,ANSWER: فيتامين ك,B,Correct
,ما هو السائل الموجود داخل الخلايا؟,ANSWER: سائل خلوي,C,Incorrect
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,ANSWER: حسي_two-point,B,Correct
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,ANSWER: عدم وجود الخلايا satélite,C,Incorrect
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,ANSWER: منطقة النسخ الشفافة,B,Incorrect
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,ANSWER: تدرج الضغط,A,Incorrect
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,ANSWER: فرطكالسيمية,B,Incorrect
,متى يزداد الانحلال في التلاسيميا؟,ANSWER: خلال فترة الاجهاد,A,Incorrect
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,ANSWER: فيتامين ك,D,Correct
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,ANSWER: الفيزيولوجيا خلوية,B,Incorrect
,أين توجد المستقبلات النيكوتينية؟,ANSWER: في الواجهات العصبية,D,Incorrect
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,ضغط جزئي,B,Incorrect
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,ANSWER: تثبيط إفراز TRH,C,Correct
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,ANSWER: نقل الإلهام,A,Incorrect
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,ANSWER: هورمون كوليستوكينين,A,Correct
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,ANSWER: العائى,A,Incorrect
,ما هو سبب الصوت الأول للقلب؟,ANSWER: انقباض البطين,C,Correct
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,ANSWER: خلايا باسافنتينية,A,Incorrect
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,ANSWER: عامل تجلط الدم,C,Incorrect
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,ANSWER: مركز تنفسي,D,Incorrect
,ما الذي يزداد في الأسناخ الرئوية؟,الغازات,B,Incorrect
,ما يعرف بالموجهة الجسدية؟,ANSWER: التوجه الجنسي,C,Incorrect
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,ANSWER: العقدة الأروية,C,Incorrect
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,ANSWER: الحُصَيْن,D,Incorrect
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,ANSWER: أسيتيل كولين,C,Incorrect
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,ANSWER: دعم الخلايا المناعية,B,Incorrect
,ما هو الذي يروي النسيج الضام للرئة؟,ANSWER: الشعيبة,C,Incorrect
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,ANSWER: بوابات فولتية,D,Correct
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,ANSWER: نظام عصبي,C,Incorrect
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,ANSWER: ناقلات عصبية,A,Correct
,ماذا ينقل الترانسفيرين؟,ANSWER: الحديد,B,Correct
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,ANSWER: الألم,A,Incorrect
,أين توجد المستقبلات المسكارينية؟,ANSWER: بعد الإزاجي,C,Incorrect
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,ANSWER: زمرة دم Rh-,D,Incorrect
,ما هو ناظم القلب؟,ANSWER: مقلص القلب,C,Incorrect
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,ANSWER: بروستاغلاندين,A,Incorrect
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,ANSWER: قطر الألياف,A,Correct
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,ANSWER: nucleus proprius,C,Incorrect
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,ANSWER: درجة الحرارة,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: عبر قنوات ريسبتورين الديازيبين أزوبتيرون,A,Incorrect
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,ANSWER: تجربة فرانك ستارلنج,A,Incorrect
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,ANSWER: نقل جزيئات ضد تدرج التركيز,B,Correct
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,ANSWER: نظام نقل الهيدروجين,A,Incorrect
,ما هي أقصى مدة لحفظ الدم؟,ANSWER: 42 يومًا,C,Correct
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,ANSWER: انصمام سنخي,B,Incorrect
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,ANSWER: احتباس السوائل,D,Incorrect
,ما هو الهرمون المطلق للموجهة القشرية؟,ANSWER: كورتيكوتروبين,B,Incorrect
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,ANSWER: بوتاسيوم,B,Correct
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,ANSWER: مصل B,A,Incorrect
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,ANSWER: متلازمة تURNER,A,Incorrect
,ما هو حجم الضربة (Stroke Volume)؟,ANSWER: حجم الدم البُعدِري,A,Incorrect
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,ANSWER: الحجم الباتم,C,Incorrect
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,ANSWER: التلقاء ذاتي,B,Incorrect
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,ANSWER: رأس المايوسين,B,Incorrect
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,ANSWER: منع التلاشي,C,Incorrect
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,ANSWER: الخلايا نجمة الشكل,C,Correct
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,ANSWER: تنظيم عصبي bodies,B,Incorrect
,ما هي المستقبلة الأسرع تلاؤماً؟,ANSWER: المستقبلة الأسيتيل كولينية,D,Incorrect
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,ANSWER: عدم وجود الخلايا satélite,C,Incorrect
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,ANSWER: حجم بقايا الهواء,C,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: منع التواتر البطيني السريع,A,Correct
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,ANSWER: الماء والأيونات,C,Incorrect
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,ANSWER: هيموكروم,C,Incorrect
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,ANSWER: بيكربونات,B,Incorrect
,ما هو الغشاء الكبيبي نفوذ له؟,ANSWER: غشاء الكابيتا,B,Incorrect
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,ANSWER: بواسير العصبونات,B,Incorrect
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,ANSWER: فسيولوجيا,B,Incorrect
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,ANSWER: ميثيلציה,C,Correct
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,ANSWER: الغلوبولين 1,A,Incorrect
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,ANSWER: إنتاج البكتا سولين,B,Incorrect
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,ANSWER: الخلاياPeacekeeper,B,Incorrect
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,ANSWER: هرمون محفز thyroidotropin,A,Incorrect
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,ANSWER: القذالي السفلي,A,Incorrect
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,ANSWER: تخمر اللاهوائي,C,Incorrect
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,ANSWER: السبيل الخارجي للتخثر,D,Incorrect
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,ANSWER: جذر الكتلة الجزيئية,B,Correct
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,ANSWER: 150 ملم زئبق,C,Incorrect
,أين يحدث الامتصاص بشكل أساسي؟,ANSWER: الأمعاء الصغيرة,B,Correct
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,ANSWER: كورتيزول,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: عبر قنوات ريسبتورين الديازيبين أزوبتيرون,A,Incorrect
,ماذا يسبب التنبيه اللاودي على القلب؟,ANSWER: تاخير ايجابي,B,Incorrect
,ما هو المسؤول عن زوال الاستقطاب؟,ANSWER: قنوات الصوديوم,A,Correct
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,ANSWER: 6,D,Correct
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,ANSWER: تراكمة مفرطة للNa,C,Incorrect
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,ANSWER: معدل تدفق الدم,B,Correct
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,ليباز,D,Correct
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,ANSWER: فرية كبيرة,C,Incorrect
