id,input,prediction,ground_truth,judge_label
,ما هو الشيء الذي تهتز حوله الذرتان في الجزيء ثنائي الذرة؟,ANSWER:,B,Incorrect
,ما هي البنية لأكسيد المغنزيوم؟,ANSWER: MgO,B,Incorrect
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,ANSWER: Time,D,Incorrect
,ما هي وحدة قياس الجرعة المكافئة للإشعاع؟,ANSWER: Gray,B,Incorrect
,ما هي طريقة التصوير التي يمكن اعتبارها الأقل ضرراً على الجسم؟,ANSWER: Ultrasound,A,Correct
,ما هي أعمار النصف للنظائر المشعة المستخدمة في تقنية الـ PET؟,ANSWER: 2-110 minutes,B,Incorrect
,ما هي المماكبات (الإيزوميرات)؟,ANSWER: Enzymes,D,Incorrect
,ما هو القانون الذي تمثل معادلة برنولي المطبقة على جريان المائع أحد أشكال انحفاظه؟,ANSWER: law of conservation of energy,A,Correct
,ماذا يستخدم قانون ستوكس لقياسه؟,ANSWER: flow rate,A,Incorrect
,ما هو العلم الذي يقوم بحساب البعد بين الذرات عند معرفة الطول الموجي للأشعة السينية وقياس الزاوية؟,ANSWER: crystallography,B,Correct
,ما هي الأوساط التي تنتشر فيها الأمواج العرضانية؟,ANSWER: The medium,B,Incorrect
,ما هي الخصائص التي تتمتع بها حزمة الفوتونات من أشعة X عالية الطاقة والتي تجعلها تستخدم في الطب النووي عند المعالجة عن بعد؟,ANSWER: low attenuation,A,Incorrect
,ما هو القانون الذي ينص على أن تشوه مادة يتناسب طرديا مع القوى التي تحدث التشوه؟,ANSWER: قانون هوك,B,Correct
,علام نعتمد لتفسير لثنائية الإصدار في طيف بخار الصوديوم؟,ANSWER: rule of doubling,A,Incorrect
,ما هي المعادلة التي تعبر عن انخفاض الطاقة في الموائع؟,ANSWER: معادلة برنولي,A,Incorrect
,متى يحدث تفاعل اشعاع الليزر مع النسج؟,ANSWER: during exposure,A,Correct
,ما هي البنية التي تأخذها الشبكات الأيونية لكلوريد الصوديوم وأكسيد المغنزيوم؟,ANSWER: network covalent,B,Incorrect
,ما هو العمل الذي يقوم به المائع على المائع الذي يتقدمه في وحدة الجريان؟,ANSWER: work,B,Incorrect
,ما هي الكمية الوسطية للأوزون في الغلاف الجوي؟,ANSWER: 300,C,Incorrect
,ما هو النكليد الإشعاعي المماكب الذي يشيع استخدامه في التشخيص الطبي؟,ANSWER: Tc-99m,A,Correct
,كيف يتغير نصف القطر الذري عبر الدور الثالث من اليسار إلى اليمين؟,ANSWER: decreases,A,Correct
,إذا كان الإشعاع وحيد الطول الموجي فمن أي نوع من الفوتونات يكون مؤلفاً؟,ANSWER: gamma,A,Incorrect
,ما هي الأمواج الميكانيكية التي تنشأ عن الوحدات المحركة في الألياف ولا تدركها الأذن؟,ANSWER: sound,C,Incorrect
,ما هو مصدر العنصر المشع الذي يعطى للمريض عند استخدام تقنية التصوير SPECT؟,ANSWER: Radionuclide,B,Incorrect
,ما نوع الصورة التي نحصل عليها في التصوير الومضاني للجزء المصور من جسم المريض؟,ANSWER: section,A,Incorrect
,إذا تضيق قطر الشريان إلى ثلث قيمته الأصلية عند مريض مصاب بمرض وعائي وقلبي وبقي هبوط الضغط فيه على حاله، إلى كم ينخفض معدل جريان الدم؟,ANSWER: 8/9,B,Incorrect
,ما هي السكريات التي لا تحتاج أثناء امتصاصها من الأمعاء الدقيقة لوجود الصوديوم؟,ANSWER: Monosaccharides,B,Incorrect
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,ANSWER: enterokinase,A,Correct
,ما هو العامل الهرموني الذي يحرض إفراز عصارة بنكرياسية غنية بالإنزيمات الهاضمة؟,ANSWER: Secretin,A,Incorrect
,ما هو الإنزيم الذي يفكك سكر اللبن (اللاكتوز) إلى غلوكوز وغالاكتوز؟,ANSWER: lactase,D,Correct
,ما هو مستودع الصفراء خارج أوقات الهضم والذي يعمل على تكثيفها؟,ANSWER:,D,Incorrect
,ما هي الشوارد التي يكون تركيزها أقل في اللعاب منه في البلازما؟,ANSWER: HCO3,B,Incorrect
,ما هو الهرمون الذي يحفز إفراز عصارة بنكرياسية غنية بالأنزيمات الهاضمة؟,ANSWER: Secretin,B,Incorrect
,ما هو السكر الذي لا يحتاج للصوديوم من أجل عملية امتصاصه؟,ANSWER: Glucose,C,Incorrect
,ما هو الناقل العصبي الذي يتحرر من العصبونات بعد العقدة في القسم الودي؟,ANSWER: Acetylcholine,D,Incorrect
,ما الذي يحدد نمط استجابة العضو المعصب بواسطة الجهاز العصبي المستقل (استثارة أو تثبيط)؟,ANSWER: The type of receptor,D,Correct
,ما هو الناقل الكيميائي الذي تحرره جميع العصبونات قبل العقدة؟,ANSWER: Acetylcholine,A,Correct
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,ANSWER: Acetylcholine,A,Incorrect
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,ANSWER: automaticity,A,Correct
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: allows atrial contraction,A,Correct
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,ANSWER: Fibrillation,B,Incorrect
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSWER: potential plateau,A,Incorrect
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSWER: period,B,Incorrect
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,ANSWER: retroperitoneal and pelvic,B,Correct
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,ANSWER: Glioblastoma,C,Incorrect
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,ANSWER: 40 غري,C,Incorrect
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,ANSWER: 4 to 6 hours,E,Correct
,ما الذي يحول مولد الببسين إلى ببسين؟,ANSWER: HCl,A,Correct
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,ANSWER: Aneurysm,A,Incorrect
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,ANSWER: 3 months,C,Correct
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,ANSWER: صداع tension,C,Correct
,أين يحدث التكيس للجيارديا اللمبلية؟,ANSWER: small intestine,D,Incorrect
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,ANSWER: Aphid,C,Incorrect
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,ANSWER: 2-3 weeks,B,Correct
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,ANSWER: release,A,Incorrect
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,ANSWER: in the liver,C,Incorrect
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,ANSWER: Leishmaniasis,D,Incorrect
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,ANSWER: Giardiasis,D,Incorrect
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,ANSWER: sites of lymphatic drainage,B,Incorrect
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,ANSWER: Hookworm,B,Correct
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,ANSWER: amphotericin B,C,Correct
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,ANSWER: near the cecum,D,Incorrect
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,ANSWER: Brucella abortus,B,Incorrect
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,ANSWER: colon,B,Incorrect
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,ANSWER: العصب infraorbital,C,Correct
,ما هو تعريف الحول المتقارب؟,ANSWER: deviation of the eyes toward each other,D,Correct
,ما هي أسباب حدوث فيض الدمع Epiphora؟,ANSWER: obstruction of the nasolacrimal duct,D,Incorrect
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,ANSWER: near the optic canal,B,Incorrect
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,ANSWER: 1/6,E,Incorrect
,ما هو أكثر تنكسات القرنية شيوعاً؟,ANSWER: keratoconus,B,Incorrect
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,ANSWER: شلل in the cranial nerves,B,Incorrect
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,ANSWER: داء Addison,C,Incorrect
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,ANSWER: استئصال,D,Incorrect
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,ANSWER: loss of sensation,A,Incorrect
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,ANSWER: occlusion of the posterior cerebral artery,C,Incorrect
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,ANSWER: Necrotic tissue,D,Incorrect
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,ANSWER: using tumbling E chart,A,Incorrect
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ANSWER: diplopia,B,Correct
,متى ينعدم يوروبيلينوجين البول؟,ANSWER: when there is no hemolysis,C,Incorrect
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,ANSWER: γ-GT,A,Correct
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,ANSWER: elevation,B,Incorrect
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,ANSWER: peptides,B,Incorrect
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,ANSWER: fatigue,B,Incorrect
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,ANSWER: failure,B,Incorrect
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: A,B,Incorrect
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,ANSWER: A,C,Incorrect
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,ANSWER: hyperglycemia,B,Incorrect
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,ANSWER: prediabetes,B,Incorrect
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,EDTA,C,Incorrect
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,ANSWER: Colchicine,B,Correct
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,ANSWER: pattern,B,Incorrect
,ما هي آلية تأثير المركب دابيريدامول؟,ANSWER: Antiplatelet,A,Incorrect
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",ANSWER: 17.5 ملغ,C,Incorrect
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,ANSWER: 110,B,Correct
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,ANSWER:,B,Incorrect
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,ANSWER: solubility,B,Incorrect
,ما هو المبدأ الأساسي للتشتت؟,ANSWER: transfer,B,Incorrect
,ما هو العامل الذي يسرع العامل السابع تشكله؟,ANSWER: Factor X,B,Incorrect
,ما هو السائل الموجود داخل الخلايا؟,ANSWER:,C,Incorrect
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,ANSWER: discrimination,B,Incorrect
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,ANSWER: absence of neurogenesis,C,Incorrect
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,ANSWER: The field of cytology,B,Incorrect
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,ANSWER: Partial pressure of oxygen,A,Correct
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,ANSWER: Hypercalcemia,B,Incorrect
,متى يزداد الانحلال في التلاسيميا؟,ANSWER: during hemolysis,A,Incorrect
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,ANSWER: فيتامين K,D,Correct
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,ANSWER: The electrophysiology,B,Incorrect
,أين توجد المستقبلات النيكوتينية؟,ANSWER: postsynaptic membrane,D,Incorrect
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,ANSWER: gradient,B,Incorrect
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,ANSWER: feedback inhibition,C,Correct
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,ANSWER: transfer of electrical impulses,A,Correct
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,ANSWER: Secretin,A,Incorrect
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,ANSWER: The proximal convoluted tubule,A,Correct
,ما هو سبب الصوت الأول للقلب؟,ANSWER: closure of the mitral and tricuspid valves,C,Correct
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,ANSWER: Fibers,A,Incorrect
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,ANSWER: Factor V,C,Incorrect
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,ANSWER: area postrema,D,Incorrect
,ما الذي يزداد في الأسناخ الرئوية؟,ANSWER: Exchange of gases,B,Incorrect
,ما يعرف بالموجهة الجسدية؟,ANSWER: The body's physical orientation,C,Incorrect
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,ANSWER: ganglion cervicale,C,Incorrect
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,ANSWER: Hypothalamus,D,Correct
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,ANSWER: Acetylcholine,C,Incorrect
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,ANSWER: Support,B,Correct
,ما هو الذي يروي النسيج الضام للرئة؟,ANSWER: supply,C,Incorrect
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,ANSWER: Voltage-gated,D,Incorrect
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,ANSWER: The hypothalamus,C,Incorrect
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,ANSWER: neurotransmitters,A,Correct
,ماذا ينقل الترانسفيرين؟,ANSWER:,B,Incorrect
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,ANSWER: الألم,A,Incorrect
,أين توجد المستقبلات المسكارينية؟,ANSWER: postganglionic,C,Incorrect
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,ANSWER: A,D,Incorrect
,ما هو ناظم القلب؟,ANSWER: pacemaker,C,Correct
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,ANSWER: Prostacyclin,A,Correct
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,ANSWER: قطر,A,Correct
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,ANSWER: nucleus gracilis,C,Correct
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,ANSWER: Conductivity,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: through ryanodine receptors,A,Correct
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,ANSWER: experiment of langley,A,Incorrect
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,ANSWER: Active transport,B,Incorrect
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,ANSWER: pH,A,Incorrect
,ما هي أقصى مدة لحفظ الدم؟,ANSWER: 42 day,C,Correct
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,ANSWER: Necrosis,B,Incorrect
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,ANSWER: قصور,D,Incorrect
,ما هو الهرمون المطلق للموجهة القشرية؟,ANSWER: CRH,B,Correct
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,ANSWER: Potassium,B,Correct
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,B,A,Incorrect
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,ANSWER: breech,A,Incorrect
,ما هو حجم الضربة (Stroke Volume)؟,ANSWER: 70 ml,A,Incorrect
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,ANSWER: reserve volume,C,Correct
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,ANSWER: autoregulation,B,Incorrect
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,ANSWER: Cross bridges,B,Incorrect
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,ANSWER: regulation,C,Incorrect
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,ANSWER: Astrocytes,C,Correct
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,ANSWER: feedback,B,Incorrect
,ما هي المستقبلة الأسرع تلاؤماً؟,ANSWER: Afferent,D,Incorrect
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,ANSWER: environment,C,Incorrect
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,ANSWER: 500,C,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: allows atrial contraction,A,Correct
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,ANSWER: water and electrolytes,C,Incorrect
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,ANSWER: methemoglobin,C,Incorrect
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,ANSWER: CO2,B,Incorrect
,ما هو الغشاء الكبيبي نفوذ له؟,ANSWER: The glomerular membrane,B,Incorrect
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,ANSWER: Axon,B,Correct
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,ANSWER: physiology,B,Correct
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,ANSWER: N-methylation,C,Correct
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,ANSWER: von Willebrand factor,A,Correct
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,ANSWER: release of digestive enzymes,B,Incorrect
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,ANSWER: automaticity,B,Correct
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,ANSWER: Thyrotropin,A,Incorrect
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,ANSWER: near the central sulcus,A,Incorrect
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,ANSWER: Glycolysis,C,Incorrect
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,ANSWER: Factor VII,D,Correct
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,ANSWER: coefficient of solubility,B,Incorrect
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,ANSWER: 150 mmHg,C,Incorrect
,أين يحدث الامتصاص بشكل أساسي؟,ANSWER: small intestine,B,Correct
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,ANSWER: Adrenaline,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,ANSWER: through ryanodine receptors,A,Correct
,ماذا يسبب التنبيه اللاودي على القلب؟,ANSWER: Bradycardia,B,Correct
,ما هو المسؤول عن زوال الاستقطاب؟,ANSWER: Na+,A,Correct
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,ANSWER: 4.5 to 8,D,Correct
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,ANSWER: hypernatremia,C,Incorrect
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,ANSWER: flow,B,Incorrect
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,ANSWER: ليباز,D,Correct
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,ANSWER: Anemia,C,Correct
,ما هي وظيفة الصمامات القلبية؟,ANSWER: Control of blood flow,A,Correct
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,ANSWER: Bulb,D,Incorrect
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,ANSWER: عضلات heart,C,Incorrect
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,ANSWER: bundle of His,D,Incorrect
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,ANSWER: Asnakh,B,Incorrect
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,ANSWER: CRISPR,C,Incorrect
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,ANSWER: Potassium,C,Correct
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,ANSWER: عظم key,A,Incorrect
,ماذا يحدث في طور الانقباض الأذيني؟,ANSWER: depolarization,A,Incorrect
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,ANSWER: Total lung capacity,C,Incorrect
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,ANSWER: Secretin,B,Incorrect
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,ANSWER: QRS,B,Correct
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,ANSWER: Renin,A,Correct
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,ANSWER: thrombolysis,A,Correct
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,ANSWER: return to resting length,C,Incorrect
,ما هو معدل التهوية السنخية؟,ANSWER: 400 ml/min,B,Incorrect
,متى يتوقف التقلص العضلي؟,ANSWER: when action potential ends,D,Incorrect
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,ANSWER: neurons of the dorsal root ganglion,B,Incorrect
,ما هو القشراني المعدني الرئيسي؟,ANSWER: Fe,B,Incorrect
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,ANSWER: cartilage,D,Incorrect
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,ANSWER: prothrombin,B,Incorrect
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,ANSWER: hyperventilation,A,Correct
,ما الذي يحول الببسين إلى مولد ببسين؟,ANSWER: HCl,B,Correct
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,ANSWER: Homeostasis,A,Incorrect
,من أين يتم إفراز الإريثروبويتين؟,ANSWER: The kidneys,A,Correct
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,ANSWER: Fc,A,Incorrect
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,ANSWER: regurgitation,B,Incorrect
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,ANSWER: Lichenoid,C,Incorrect
,ما هو المسؤول عن إعادة الاستقطاب؟,ANSWER: Na+/K+ ATPase,D,Incorrect
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,ANSWER: Tyrosine,D,Correct
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,ANSWER: through the spinal cord,B,Incorrect
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,ANSWER: length,B,Incorrect
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,ANSWER: A fibers,A,Correct
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,ANSWER: 90 milliseconds,D,Incorrect
,ماذا ينقص في حال نقص المتناول من الماء؟,ANSWER: نقص,D,Incorrect
,ما هو الجزء الذي يملك فعالية ATPase؟,ANSWER: F1,A,Correct
,أين يوجد مركز العطش؟,ANSWER: hypothalamus,B,Correct
,أين يحدث الامتصاص بشكل رئيسي؟,ANSWER: small intestine,B,Correct
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,ANSWER: Acetylcholine,B,Correct
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,ANSWER: sound of S4,B,Incorrect
,ما الذي يُنقص الإفراز المعدي؟,ANSWER: Hypochlorhydria,B,Incorrect
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,ANSWER: Calcium,C,Incorrect
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,ANSWER: functions of the enteric nervous system,C,Incorrect
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,ANSWER: Hypoxia,C,Incorrect
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,ANSWER: reverberation,A,Correct
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,ANSWER: IP3,B,Correct
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,ANSWER: inhibition of neurotransmitter release,B,Incorrect
,ما هو نمط المستقبلات الموجودة في العضو؟,ANSWER: مستقبلات,D,Incorrect
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,ANSWER: reflex vagal,D,Incorrect
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,ANSWER: Hypothyroidism,B,Incorrect
