id,input,prediction,ground_truth,judge_label
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,الاستيل كولين,A,Incorrect
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,الاستقطاب,A,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,الرتبي,A,Incorrect
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,الانقباض البطيني,B,Incorrect
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,الانقباض,A,Incorrect
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,الملاحظة,B,Incorrect
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,الخصية,B,Incorrect
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,الورم النقيلي,C,Incorrect
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,2000,C,Incorrect
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,24 ساعة,E,Incorrect
,ما الذي يحول مولد الببسين إلى ببسين؟,الملاحظة,A,Incorrect
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,الانصمام,A,Incorrect
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,3 أشهر,C,Correct
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,الصداع العضلي,C,Correct
,أين يحدث التكيس للجيارديا اللمبلية؟,الامعاء الدقيقة,D,Incorrect
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,الملاريا,C,Incorrect
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,الانترنت,B,Incorrect
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,الانقسام الثنائي,A,Incorrect
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,الخلايا النجمية,C,Incorrect
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,الملاريا,D,Incorrect
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,الملاريا,D,Incorrect
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,الخزع,B,Incorrect
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,اليرقات,B,Incorrect
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,الملف,C,Incorrect
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,الشرايين,D,Incorrect
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,الملاريا,B,Incorrect
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,الاستيل كولون,B,Incorrect
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,الثالث,C,Incorrect
,ما هو تعريف الحول المتقارب؟,الانحراف,D,Incorrect
,ما هي أسباب حدوث فيض الدمع Epiphora؟,الانقباض,D,Incorrect
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,الملاحظة,B,Incorrect
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,13%,E,Incorrect
,ما هو أكثر تنكسات القرنية شيوعاً؟,القرني,B,Incorrect
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,الاسترابيزم,B,Incorrect
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,الملاريا,C,Incorrect
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,الاستئصال الجراحي,D,Incorrect
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,الملاحظة,A,Incorrect
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,الانصمام,C,Incorrect
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,القرحة القرنية,D,Incorrect
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,الاستدلالي,A,Incorrect
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,الانحراف,B,Incorrect
,متى ينعدم يوروبيلينوجين البول؟,الولادة,C,Incorrect
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,الاستدلالي,A,Incorrect
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,C-reactive protein,B,Incorrect
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,البروتينات,B,Incorrect
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,A+B,B,Incorrect
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,النزف,B,Incorrect
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,الملاريا,B,Incorrect
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,الملاريا,C,Incorrect
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,B,B,Correct
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,B,B,Correct
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,EDTA,C,Incorrect
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,الكلوروكين,B,Incorrect
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,A,B,Incorrect
,ما هي آلية تأثير المركب دابيريدامول؟,الاستيل كولين,A,Incorrect
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",1.5,C,Incorrect
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,1.33,B,Incorrect
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,الخلايا السامة,B,Correct
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,الانحدار,B,Incorrect
,ما هو المبدأ الأساسي للتشتت؟,الانقباض,B,Incorrect
,ما هو العامل الذي يسرع العامل السابع تشكله؟,A+B,B,Incorrect
,ما هو السائل الموجود داخل الخلايا؟,البلازما,C,Incorrect
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,الاستدلالي,B,Incorrect
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,الاستمارات,C,Incorrect
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,الملاحظة,B,Incorrect
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,الضغط الجزئي,A,Incorrect
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,الملاحظة,B,Incorrect
,متى يزداد الانحلال في التلاسيميا؟,الانحلال,A,Incorrect
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,A,D,Incorrect
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,الفيزيولوجيا,B,Incorrect
,أين توجد المستقبلات النيكوتينية؟,الخلايا العصبية,D,Incorrect
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,الانحدار,B,Incorrect
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,الاستدلالي,C,Incorrect
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,الاستثارة,A,Incorrect
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,الاستمالات,A,Incorrect
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,الملاحظة,A,Incorrect
,ما هو سبب الصوت الأول للقلب؟,الانقباض البطيني,C,Correct
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,الخلايا النجمية,A,Incorrect
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,البروكالسيتين,C,Incorrect
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,المرارة,D,Incorrect
,ما الذي يزداد في الأسناخ الرئوية؟,الانقباض,B,Incorrect
,ما يعرف بالموجهة الجسدية؟,الملاحظة,C,Incorrect
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,الملاحظة,C,Incorrect
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,النسبي,D,Incorrect
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,النسبي,C,Incorrect
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,الرتبي,B,Incorrect
,ما هو الذي يروي النسيج الضام للرئة؟,البرونكيولي,C,Incorrect
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,الوصفي,D,Incorrect
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,النسبي,C,Incorrect
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,الملاحظة,A,Incorrect
,ماذا ينقل الترانسفيرين؟,الحديد,B,Correct
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,اللمس,A,Incorrect
,أين توجد المستقبلات المسكارينية؟,الخلايا النجمية,C,Incorrect
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,A,D,Incorrect
,ما هو ناظم القلب؟,ANSWER: مقياس كهربائي,C,Incorrect
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,البروستاغلاندينات,A,Incorrect
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,القطر,A,Correct
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,الملاحظة,C,Incorrect
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,الانترنت,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,الاستدلالي,A,Incorrect
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,الاستئصال,A,Incorrect
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,الانقباض,B,Incorrect
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,الاستدلالي,A,Incorrect
,ما هي أقصى مدة لحفظ الدم؟,42 يوم,C,Correct
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,النسبي,B,Incorrect
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,الملاريا,D,Incorrect
,ما هو الهرمون المطلق للموجهة القشرية؟,ANSWER: CRH,B,Correct
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,الملح,B,Incorrect
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,B,A,Incorrect
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,الولادة,A,Incorrect
,ما هو حجم الضربة (Stroke Volume)؟,الحد الأعلى للفئة,A,Incorrect
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,الحد الأعلى للفئة,C,Incorrect
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,الاستدلالي,B,Incorrect
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,الملاحظة,B,Incorrect
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,الاستدلالي,C,Incorrect
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,الخلايا النجمية,C,Correct
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,الملاحظة,B,Incorrect
,ما هي المستقبلة الأسرع تلاؤماً؟,A+B,D,Incorrect
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,الاستمارات,C,Incorrect
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,الاسمي,C,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,الرتبي,A,Incorrect
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,الملح,C,Incorrect
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,الملاحظة,C,Incorrect
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,الملاحظة,B,Incorrect
,ما هو الغشاء الكبيبي نفوذ له؟,الاستدلالي,B,Incorrect
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,الملاحظة,B,Incorrect
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,الملاحظة,B,Incorrect
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,B.,C,Incorrect
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,الفيبرين,A,Incorrect
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,النسبي,B,Incorrect
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,الاستدلالي,B,Incorrect
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,البرولاكتين,A,Correct
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,الملاحظة,A,Incorrect
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,الانترنت,C,Incorrect
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,الملاحظة,D,Incorrect
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,الملاحظة,B,Incorrect
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,150,C,Incorrect
,أين يحدث الامتصاص بشكل أساسي؟,الامتصاص,B,Incorrect
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,الاستروجين,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,الاستدلالي,A,Incorrect
,ماذا يسبب التنبيه اللاودي على القلب؟,الرتبي,B,Incorrect
,ما هو المسؤول عن زوال الاستقطاب؟,الملاحظة,A,Incorrect
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,5.0,D,Incorrect
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,الاستقطاب,C,Incorrect
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,الانسياب,B,Incorrect
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,الليباز,D,Correct
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,فقر الدم,C,Correct
,ما هي وظيفة الصمامات القلبية؟,الحد الأعلى للفئة,A,Incorrect
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,النسبي,D,Incorrect
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,العضلات الملس,C,Incorrect
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,الملاحظة,D,Incorrect
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,الاسناخ,B,Incorrect
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,الاستدلالي,C,Incorrect
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,الملاحظة,C,Incorrect
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,المنصف,A,Incorrect
,ماذا يحدث في طور الانقباض الأذيني؟,الانقباض الأذيني,A,Incorrect
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,الحد الأعلى للفئة,C,Incorrect
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,الهرمون السكري,B,Incorrect
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,الاستراحة,B,Incorrect
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,الملح,A,Incorrect
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,الملاحظة,A,Incorrect
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,الانقباض,C,Incorrect
,ما هو معدل التهوية السنخية؟,A+B,B,Incorrect
,متى يتوقف التقلص العضلي؟,الاسترخاء,D,Incorrect
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,الاستدلالي,B,Incorrect
,ما هو القشراني المعدني الرئيسي؟,الحديد,B,Incorrect
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,الملاحظة,D,Incorrect
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,A+B,B,Incorrect
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,الاستدلالي,A,Incorrect
,ما الذي يحول الببسين إلى مولد ببسين؟,الملاحظة,B,Incorrect
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,الاستدلالي,A,Incorrect
,من أين يتم إفراز الإريثروبويتين؟,الكلية,A,Correct
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,B,A,Incorrect
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,الاستيل كولين,B,Incorrect
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,الرتبي,C,Incorrect
,ما هو المسؤول عن إعادة الاستقطاب؟,الملاحظة,D,Incorrect
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,الهرمونات,D,Incorrect
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,الاستدلالي,B,Incorrect
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,الرتبي,B,Incorrect
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,A+B,A,Incorrect
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,ANSWER: 90,D,Incorrect
,ماذا ينقص في حال نقص المتناول من الماء؟,الملح,D,Incorrect
,ما هو الجزء الذي يملك فعالية ATPase؟,النسبي,A,Incorrect
,أين يوجد مركز العطش؟,الخلايا السيسائية,B,Incorrect
,أين يحدث الامتصاص بشكل رئيسي؟,الامتصاص,B,Incorrect
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,الاستيل كولين,B,Correct
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,الانقباض,B,Incorrect
,ما الذي يُنقص الإفراز المعدي؟,الاستئصال,B,Incorrect
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,الاستدلالي,C,Incorrect
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,الوصفي,C,Incorrect
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,الانقباض,C,Incorrect
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,الاستثارة,A,Incorrect
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,الاستيل كولين,B,Incorrect
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,الاستدلالي,B,Incorrect
,ما هو نمط المستقبلات الموجودة في العضو؟,الاستدلالي,D,Incorrect
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,النزف,D,Incorrect
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,الانقباض البطيني,B,Incorrect
,ما هي الخلايا التي تستجيب للعصبونات بعد العقد اللاودية؟,الخلايا النجمية,A,Incorrect
,ما هو الجزء من النفرون الكتيم تماماً للماء؟,الانابيب الكبيبة,C,Incorrect
,أين يتم تخرب الكريات الحمر بشكل رئيسي؟,الطحال,C,Correct
,ما هو العامل الأساسي الذي يحدد ارتباط الخضاب بالأوكسجين؟,الضغط الجزئي للأكسجين,A,Correct
,ما هو العامل الذي تفرزه الكلية ويؤثر في تشكيل الكريات الحمر؟,Erythropoietin,C,Correct
,إلام يؤدي زيحان منحنى تفارق الأكسجين الخضاب نحو اليمين؟,الانقباض,A,Incorrect
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,الخلايا النجمية,A,Incorrect
,ما الذي يثبط إفراز الـ FSH؟,البرولاكتين,B,Incorrect
,ماذا تمثل الموجة QRS؟,الاستقطاب البطيني,B,Correct
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,الاستروجين,D,Incorrect
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,الاستيل كولين,D,Incorrect
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,الملاحظة,B,Incorrect
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,الرتبي,C,Incorrect
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,النسبي,B,Incorrect
,ما الذي يثبط فعالية جهاز الهضم؟,الاستئصال الجراحي.,D,Incorrect
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,الانقباض,B,Incorrect
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,الاسترخاء الأذيني,C,Incorrect
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,الانتروكينين,A,Correct
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,الحد الأعلى للفئة,D,Incorrect
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,الانقباض,A,Incorrect
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,الملاحظة,B,Incorrect
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,الرتبي,A,Incorrect
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,الرتبي,A,Correct
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,الانحدار الخطي,B,Incorrect
,ما هي مصادر البيانات السكانية؟,الملاحظة,C,Incorrect
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,البيانات,A,Correct
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,الاسمي,C,Incorrect
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,الرتبي,A,Incorrect
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,الرتبي,B,Incorrect
,ما هو التوقع الرياضي للعدد الثابت؟,0.0,B,Incorrect
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,A+B,C,Incorrect
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,الوصفي,A,Correct
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,الرتبي,B,Incorrect
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,الرتبي,B,Incorrect
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,الملاحظة,A,Incorrect
,ما هو الإحصاء؟,الوصفي,B,Correct
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,الاستقبال,C,Incorrect
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,الملاحظة,D,Incorrect
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,الدراسات الاستقصائية,B,Incorrect
,ما هو الغرض من استخدام الجداول التكرارية؟,الملاحظة,C,Incorrect
,ما هما نوعا البيانات الموجودان؟,الملاحظة,A,Incorrect
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,الاحتمالية,C,Incorrect
,كل متى يتكرر التعداد السكاني عادة؟,كل 10 سنوات,B,Correct
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,النسبي,A,Incorrect
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,الملاحظة,D,Incorrect
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,الملاحظة,A,Correct
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,الاسمي,A,Correct
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,الملاحظة,B,Incorrect
,ما هي وظائف السجلات الطبية؟,الملاحظة,C,Incorrect
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,البيانات الكمية,B,Incorrect
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,ANSWER: تكراري,A,Incorrect
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,المنظمة العالمية للصحة,C,Correct
,ما هي الجهة المسؤولة عن السجلات الطبية؟,الوصفي,C,Incorrect
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,الانحراف المعياري,C,Incorrect
,ما هو التصنيف الدولي للأمراض؟,ANSWER: ICD,A,Correct
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,الانحراف المعياري,A,Incorrect
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,الاسمي,B,Incorrect
,ما هي قيمة معامل التجديد؟,0.01,A,Incorrect
,ما هي وحدة المعاينة؟,A+B,C,Incorrect
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,الاسمي,B,Incorrect
,ما هو معدل الوفيات في المشفى؟,الوفيات,C,Incorrect
,ما هو متوسط التوزيع الاحتمالي في تجربة رمي قطعة نقود 3 مرات متتالية حيث x تدل على عدد ظهور H؟,A+B,A,Incorrect
,ما هو المجتمع الإحصائي (الجمهرة)؟,النسبي,C,Incorrect
