id,input,prediction,ground_truth,judge_label
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,الإنactivation of sodium channels,B,Incorrect
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,الخصية and retroperitoneal,B,Incorrect
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,سرطانات,C,Incorrect
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,10 grays,C,Incorrect
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,150,E,Incorrect
,ما الذي يحول مولد الببسين إلى ببسين؟,البيبسين,A,Incorrect
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,تخثر,A,Incorrect
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,3 أشهر,C,Correct
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,صداع التوتر,C,Correct
,أين يحدث التكيس للجيارديا اللمبلية؟,الامعاء,D,Incorrect
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,الذب,C,Incorrect
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,10-14,B,Incorrect
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,المرحلة of invasion,A,Incorrect
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,الليmph nodes,C,Incorrect
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,السرطان,D,Incorrect
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,الديدار,D,Incorrect
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,الرقبة,B,Incorrect
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,اليرقات,B,Incorrect
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,أمفوتيرسين B,C,Incorrect
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,الجهاز اللمفا,D,Incorrect
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,المرض,B,Incorrect
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,العمود,B,Incorrect
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,العصب الود,C,Incorrect
,ما هو تعريف الحول المتقارب؟,انحر العين,D,Incorrect
,ما هي أسباب حدوث فيض الدمع Epiphora؟,تضيق قناة,D,Incorrect
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,الثقب,B,Incorrect
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,1/6,E,Correct
,ما هو أكثر تنكسات القرنية شيوعاً؟,الكراتوس,B,Incorrect
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,العم,B,Incorrect
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,الزهايمر,C,Incorrect
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,إزالة,D,Incorrect
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,فقدان الإحساس,A,Incorrect
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,انفارك,C,Incorrect
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,عدوى,D,Incorrect
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,الخط,A,Incorrect
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ضعف,B,Incorrect
,متى ينعدم يوروبيلينوجين البول؟,عدم وجود,C,Incorrect
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,الفا glutamyl transferase,A,Correct
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,بروتين C,B,Incorrect
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,البروتين,B,Incorrect
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,تعب,B,Incorrect
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,التهاب الكلى,B,Incorrect
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,بيله,B,Incorrect
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,تسمم,C,Incorrect
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,السكري,B,Incorrect
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,مستقبل,B,Incorrect
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,إيثيلين glycol tetraacetic acid,C,Incorrect
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,كولشيس,B,Correct
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,الثالب,B,Incorrect
,ما هي آلية تأثير المركب دابيريدامول؟,مثبط فوسفodiesterase,A,Correct
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",1.75 mg,C,Incorrect
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,100,B,Incorrect
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,الخلايا التائية,B,Incorrect
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,تقل,B,Incorrect
,ما هو المبدأ الأساسي للتشتت؟,الانتشار,B,Incorrect
,ما هو العامل الذي يسرع العامل السابع تشكله؟,Factor Xa,B,Incorrect
,ما هو السائل الموجود داخل الخلايا؟,السيتوبلازم,C,Correct
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,التمييز,B,Incorrect
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,الغليال,C,Incorrect
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,المرحلة,B,Incorrect
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,ضغط الأكسجين,A,Correct
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,تخثر,B,Incorrect
,متى يزداد الانحلال في التلاسيميا؟,انفجار,A,Incorrect
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,فيتامين K,D,Incorrect
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,الفيزيولوجيا,B,Incorrect
,أين توجد المستقبلات النيكوتينية؟,الخلايا,D,Incorrect
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,الضغط,B,Incorrect
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,التركيب,C,Incorrect
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,Conduction,A,Correct
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,Secretin,A,Incorrect
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,الجهاز,A,Incorrect
,ما هو سبب الصوت الأول للقلب؟,غلق الصمامات,C,Correct
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,الخلايا cardiac,A,Incorrect
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,Factor III,C,Incorrect
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,العضة,D,Incorrect
,ما الذي يزداد في الأسناخ الرئوية؟,السط,B,Incorrect
,ما يعرف بالموجهة الجسدية؟,الاستماع,C,Incorrect
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,العقدة cervical,C,Incorrect
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,الدماغ stem,D,Incorrect
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,نورadrenaline,C,Correct
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,دعم and protection,B,Correct
,ما هو الذي يروي النسيج الضام للرئة؟,الarteries,C,Incorrect
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,البوابات,D,Incorrect
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,الجهاز العصبي,C,Incorrect
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,النيو transmitters,A,Correct
,ماذا ينقل الترانسفيرين؟,الحديد,B,Correct
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,اللم,A,Incorrect
,أين توجد المستقبلات المسكارينية؟,العض tissue,C,Incorrect
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,AB,D,Incorrect
,ما هو ناظم القلب؟,القلب,C,Incorrect
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,Prostacyclin,A,Correct
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,قطر,A,Correct
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,العمود,C,Incorrect
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,السط,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,تطلي,A,Incorrect
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,الترانsection,A,Incorrect
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,نقل جزيئات,B,Incorrect
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,الrate of respiration,A,Incorrect
,ما هي أقصى مدة لحفظ الدم؟,42 days,C,Correct
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,انفجار,B,Incorrect
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,الانيمia,D,Incorrect
,ما هو الهرمون المطلق للموجهة القشرية؟,ACTH,B,Incorrect
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,Potassium,B,Correct
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,B,A,Incorrect
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,الانيميا,A,Incorrect
,ما هو حجم الضربة (Stroke Volume)؟,50-100 ml,A,Correct
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,الاحتياطي,C,Incorrect
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,الضبط الأيض,B,Correct
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,كالسيوم,B,Incorrect
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,الانقباض,C,Incorrect
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,خلايا astrocytes,C,Correct
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,الجهاز الودي,B,Incorrect
,ما هي المستقبلة الأسرع تلاؤماً؟,العين,D,Incorrect
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,عدم وجود stem cells,C,Incorrect
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,الاحتفاظ,C,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,Allowing time for atrial contraction,A,Correct
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,السكر,C,Incorrect
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,ميتoglobin,C,Incorrect
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,بicarbonate,B,Incorrect
,ما هو الغشاء الكبيبي نفوذ له؟,البروتين,B,Incorrect
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,النيوروترانmitters,B,Incorrect
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,الفيزيولوجيا,B,Incorrect
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,N-methylation,C,Correct
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,الفيبرين,A,Incorrect
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,الخلايا,B,Incorrect
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,ال lack of calcium channels,B,Incorrect
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,هرمون الغدة الدرقية,A,Incorrect
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,المنطقة 1,A,Incorrect
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,الانارobic glycolysis,C,Incorrect
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,الفيبرين,D,Incorrect
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,الضغط,B,Incorrect
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,100 mmHg,C,Incorrect
,أين يحدث الامتصاص بشكل أساسي؟,الامعاء,B,Correct
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,أدرينالين,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,تطلي,A,Incorrect
,ماذا يسبب التنبيه اللاودي على القلب؟,تسارع,B,Incorrect
,ما هو المسؤول عن زوال الاستقطاب؟,البروتين,A,Incorrect
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,4.5 to 8,D,Correct
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,تخثر,C,Incorrect
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,الضخ,B,Incorrect
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,ليباز,D,Correct
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,فقر,C,Incorrect
,ما هي وظيفة الصمامات القلبية؟,توجيه تدفق,A,Correct
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,الدماغ stem,D,Incorrect
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,العضلات skeletal,C,Incorrect
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,الBundle of His,D,Incorrect
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,الاسناخ of Bertini,B,Incorrect
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,البروتين A,C,Incorrect
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,Potassium,C,Correct
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,الclavicle,A,Incorrect
,ماذا يحدث في طور الانقباض الأذيني؟,ضخ,A,Correct
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,الCapacity,C,Incorrect
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,Secretin,B,Incorrect
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,انقباض,B,Incorrect
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,الانجيوتنسين II,A,Correct
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,العلاج الثرومبولي,A,Correct
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,الاسترخاء,C,Incorrect
,ما هو معدل التهوية السنخية؟,100 mL/min,B,Incorrect
,متى يتوقف التقلص العضلي؟,انقضاء,D,Incorrect
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,العصب الدرج,B,Incorrect
,ما هو القشراني المعدني الرئيسي؟,الكالسيوم,B,Incorrect
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,الده,D,Incorrect
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,بروثrombin,B,Incorrect
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,زيادة التنفس,A,Incorrect
,ما الذي يحول الببسين إلى مولد ببسين؟,البيكار,B,Incorrect
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,Functions that are antagonistic,A,Incorrect
,من أين يتم إفراز الإريثروبويتين؟,الكلى,A,Correct
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,الجزء Fab,A,Incorrect
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,تضيق,B,Incorrect
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,Speckle,C,Correct
,ما هو المسؤول عن إعادة الاستقطاب؟,الضخ الصودي-potassium,D,Incorrect
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,أحماض أمينية,D,Incorrect
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,تثبيط of acetylcholine,B,Incorrect
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,الطريق البصرية,B,Correct
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,ألياف A,A,Correct
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,-90,D,Incorrect
,ماذا ينقص في حال نقص المتناول من الماء؟,البلازما,D,Incorrect
,ما هو الجزء الذي يملك فعالية ATPase؟,F1,A,Correct
,أين يوجد مركز العطش؟,الypothalamus,B,Correct
,أين يحدث الامتصاص بشكل رئيسي؟,الامعاء,B,Correct
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,أسيتylcholine,B,Correct
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,S1,B,Incorrect
,ما الذي يُنقص الإفراز المعدي؟,البروتين pump inhibitors,B,Incorrect
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,تروبomyosin,C,Incorrect
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,الوظائف,C,Incorrect
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,انقباض,C,Incorrect
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,الرنين,A,Incorrect
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,الإنositol triphosphate,B,Correct
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,تثبيط release,B,Incorrect
,ما هو نمط المستقبلات الموجودة في العضو؟,العض,D,Incorrect
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,البرادي,D,Incorrect
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,تصلب,B,Incorrect
,ما هي الخلايا التي تستجيب للعصبونات بعد العقد اللاودية؟,الخلايا effectors,A,Incorrect
,ما هو الجزء من النفرون الكتيم تماماً للماء؟,الLoop of Henle,C,Incorrect
,أين يتم تخرب الكريات الحمر بشكل رئيسي؟,الطحال,C,Correct
,ما هو العامل الأساسي الذي يحدد ارتباط الخضاب بالأوكسجين؟,ضغط الأكسجين,A,Correct
,ما هو العامل الذي تفرزه الكلية ويؤثر في تشكيل الكريات الحمر؟,إريثروبويتين,C,Correct
,إلام يؤدي زيحان منحنى تفارق الأكسجين الخضاب نحو اليمين؟,انخفاض affinity,A,Correct
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,الependymal cells,A,Incorrect
,ما الذي يثبط إفراز الـ FSH؟,الإنها,B,Incorrect
,ماذا تمثل الموجة QRS؟,الاستقطاب,B,Correct
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,IGF-1,D,Incorrect
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,الترميز,D,Incorrect
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,صوت,B,Incorrect
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,انخفاض,C,Incorrect
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,الدماغ stem,B,Incorrect
,ما الذي يثبط فعالية جهاز الهضم؟,الهرمones,D,Incorrect
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,الضغط,B,Incorrect
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,دiastole,C,Incorrect
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,انتروكينase,A,Correct
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,Allowing time for atrial contraction,D,Correct
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ال plateau,A,Incorrect
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,القن التاج,B,Incorrect
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,مخطط صندوق,A,Incorrect
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,مقياس ترتيب,A,Correct
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,ارتباط سلبي,B,Incorrect
,ما هي مصادر البيانات السكانية؟,سجلات,C,Incorrect
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,بيانات,A,Correct
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,مستمر,C,Incorrect
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,مقياس نسبة,A,Incorrect
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,مخطط تردد,B,Incorrect
,ما هو التوقع الرياضي للعدد الثابت؟,العدد,B,Incorrect
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,توزيع t,C,Correct
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,البيانات,A,Incorrect
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,قياس الارتباط,B,Correct
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,الخط البياني,B,Incorrect
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,المرضى,A,Incorrect
,ما هو الإحصاء؟,الاحصاء,B,Incorrect
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,يوم,C,Incorrect
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,الملاحظة,D,Incorrect
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,دراسات ميدانية,B,Correct
,ما هو الغرض من استخدام الجداول التكرارية؟,تحديد التواتر,C,Correct
,ما هما نوعا البيانات الموجودان؟,البيانات الكمية,A,Incorrect
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,الاحتميات,C,Incorrect
,كل متى يتكرر التعداد السكاني عادة؟,كل 10 سنوات,B,Correct
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,زيادة السكان,A,Incorrect
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,سجل المرضى,D,Incorrect
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,الملاحظة,A,Correct
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,تاريخ التدخين,A,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,المراقبة,B,Incorrect
,ما هي وظائف السجلات الطبية؟,توثيق، مراجعة، تحليل,C,Incorrect
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,مقياس الفاصل,B,Incorrect
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,توزيع كاي,A,Correct
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,المنظمة العالمية للصحة,C,Correct
,ما هي الجهة المسؤولة عن السجلات الطبية؟,الادارة,C,Incorrect
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,الاحتمال,C,Incorrect
,ما هو التصنيف الدولي للأمراض؟,التصنيف الدولي للأمراض,A,Incorrect
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,الوسيط,A,Incorrect
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,أيام المستشفى,B,Incorrect
,ما هي قيمة معامل التجديد؟,0.7,A,Incorrect
,ما هي وحدة المعاينة؟,العين,C,Incorrect
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,جدول التكرار,B,Incorrect
,ما هو معدل الوفيات في المشفى؟,معدل الوفيات,C,Incorrect
,ما هو متوسط التوزيع الاحتمالي في تجربة رمي قطعة نقود 3 مرات متتالية حيث x تدل على عدد ظهور H؟,0.375,A,Incorrect
,ما هو المجتمع الإحصائي (الجمهرة)؟,مجموعة,C,Incorrect
,ما هو الرسم البياني الذي يتكون من مجموعة من الأعمدة المتجاورة المقامة على المحور الأفقي الذي تمثل عليه حالات الصفة المدروسة عندما تكون البيانات وصفية وفترات الفئات عندما تكون البيانات كمية ويساوي ارتفاع كل عمود تكرارات الفئة المقام عليها؟,مخطط شريط,B,Incorrect
,ما هي طريقة جمع البيانات التي من أمثلتها قياس شدة تأثير نوع من الهرمونات في مجموعة من الفئران؟,الدراسة التجريبية,A,Correct
,ما نوع المتغير الذي يمثله طول شخص بالغ وقياس السكر في الدم؟,مستمر,C,Incorrect
,متى يكون المجتمع غير متجانس في العينة غير العشوائية؟,الاختيار,C,Incorrect
,ما الذي يعتمد عليه توزيع ستيودنت؟,توزيع الت,D,Incorrect
,ما هي محتويات السجل الطبي؟,البيانات الطبية,B,Incorrect
,ما هو التصنيف الدولي للأمراض وما الغرض من الرموز والأرقام المستخدمة فيه؟,التصنيف الدولي للأمراض,B,Incorrect
