id,input,prediction,ground_truth,judge_label
,ما هو العلم الذي يقوم بحساب البعد بين الذرات عند معرفة الطول الموجي للأشعة السينية وقياس الزاوية؟,البلورغرافيا,B,Incorrect
,ما هي الأوساط التي تنتشر فيها الأمواج العرضانية؟,وسائط صلبة,B,Correct
,ما هي الخصائص التي تتمتع بها حزمة الفوتونات من أشعة X عالية الطاقة والتي تجعلها تستخدم في الطب النووي عند المعالجة عن بعد؟,الخصائص المميزة,A,Incorrect
,ما هو القانون الذي ينص على أن تشوه مادة يتناسب طرديا مع القوى التي تحدث التشوه؟,قانون هوك,B,Correct
,علام نعتمد لتفسير لثنائية الإصدار في طيف بخار الصوديوم؟,تأثير ستوكس,A,Incorrect
,ما هي المعادلة التي تعبر عن انخفاض الطاقة في الموائع؟,معادلة برنولي,A,Correct
,متى يحدث تفاعل اشعاع الليزر مع النسج؟,عند امتصاص,A,Correct
,ما هي البنية التي تأخذها الشبكات الأيونية لكلوريد الصوديوم وأكسيد المغنزيوم؟,بنية بلورية,B,Incorrect
,ما هو العمل الذي يقوم به المائع على المائع الذي يتقدمه في وحدة الجريان؟,ضغط,B,Incorrect
,ما هي الكمية الوسطية للأوزون في الغلاف الجوي؟,2-8 جزء في المليون,C,Incorrect
,ما هو النكليد الإشعاعي المماكب الذي يشيع استخدامه في التشخيص الطبي؟,تكنيسيوم-99m,A,Correct
,كيف يتغير نصف القطر الذري عبر الدور الثالث من اليسار إلى اليمين؟,يتناقص,A,Correct
,إذا كان الإشعاع وحيد الطول الموجي فمن أي نوع من الفوتونات يكون مؤلفاً؟,فوتونات,A,Incorrect
,ما هي الأمواج الميكانيكية التي تنشأ عن الوحدات المحركة في الألياف ولا تدركها الأذن؟,الرنين العضلي,C,Incorrect
,ما هو مصدر العنصر المشع الذي يعطى للمريض عند استخدام تقنية التصوير SPECT؟,تكنيسيوم-99m,B,Correct
,ما نوع الصورة التي نحصل عليها في التصوير الومضاني للجزء المصور من جسم المريض؟,تصوير ثلاثي الأبعاد,A,Incorrect
,إذا تضيق قطر الشريان إلى ثلث قيمته الأصلية عند مريض مصاب بمرض وعائي وقلبي وبقي هبوط الضغط فيه على حاله، إلى كم ينخفض معدل جريان الدم؟,90%,B,Incorrect
,ما هي السكريات التي لا تحتاج أثناء امتصاصها من الأمعاء الدقيقة لوجود الصوديوم؟,سكريات نشطة,B,Incorrect
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,انتروكيناز,A,Correct
,ما هو العامل الهرموني الذي يحرض إفراز عصارة بنكرياسية غنية بالإنزيمات الهاضمة؟,سكرتين,A,Incorrect
,ما هو الإنزيم الذي يفكك سكر اللبن (اللاكتوز) إلى غلوكوز وغالاكتوز؟,لاكتاز,D,Correct
,ما هو مستودع الصفراء خارج أوقات الهضم والذي يعمل على تكثيفها؟,المرارة,D,Correct
,ما هي الشوارد التي يكون تركيزها أقل في اللعاب منه في البلازما؟,كالسيوم وبوتاسيوم,B,Incorrect
,ما هو الهرمون الذي يحفز إفراز عصارة بنكرياسية غنية بالأنزيمات الهاضمة؟,كوليسيتوكينين,B,Correct
,ما هو السكر الذي لا يحتاج للصوديوم من أجل عملية امتصاصه؟,الفركتوز,C,Correct
,ما هو الناقل العصبي الذي يتحرر من العصبونات بعد العقدة في القسم الودي؟,نورإبينفرين,D,Correct
,ما الذي يحدد نمط استجابة العضو المعصب بواسطة الجهاز العصبي المستقل (استثارة أو تثبيط)؟,نوع مستقبلات العضو,D,Correct
,ما هو الناقل الكيميائي الذي تحرره جميع العصبونات قبل العقدة؟,أسيتيل كولين,A,Correct
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,نورإبينفرين,A,Incorrect
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,التميز الذاتي,A,Correct
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,تأخير انتقال الإشارات العصبية,A,Incorrect
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,تقلع,B,Incorrect
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,إغلاق الصمامات,A,Incorrect
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,فتح قنوات الكالسيوم البطيئة,B,Correct
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,الابهر والايليا والاحليل,B,Incorrect
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,سرطانات الجلد,C,Incorrect
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,6 جلاسات,C,Incorrect
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,7 أيام,E,Incorrect
,ما الذي يحول مولد الببسين إلى ببسين؟,حمض الهيدروكلوريك,A,Correct
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,نخامة بصيلة داخل الفص الصدغي الأيسر,A,Incorrect
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,ثلاثة أشهر,C,Correct
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,صداع التوتر,C,Correct
,أين يحدث التكيس للجيارديا اللمبلية؟,الامعاء الدقيقة,D,Incorrect
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,اليرقات,C,Incorrect
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,10-14 يوم,B,Incorrect
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,الانقسام الثنائي,A,Incorrect
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,اللمفاويات,C,Incorrect
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,البرو,D,Incorrect
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,الديدان المفلطحة,D,Incorrect
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,المنطقة السداسية,B,Incorrect
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,اليرقات,B,Incorrect
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,ميبندازول,C,Incorrect
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,الشرايين الرئوية,D,Correct
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,الشكل المعدي,B,Incorrect
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,في جدار الأمعاء,B,Incorrect
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,العصب الوجهي,C,Incorrect
,ما هو تعريف الحول المتقارب؟,انحراف العينين نحو الداخل,D,Correct
,ما هي أسباب حدوث فيض الدمع Epiphora؟,"تضيق القنوات الدمعية
عدم تناسق فتحات القنوات الدمعية
العدوى
الانسدادات
الانحراف الأنفي الداخلي",D,Incorrect
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,في الجزء الأمامي من الجدار العلوي للحجاج، بالقرب من الخط المتوسط.,B,Incorrect
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,1/6,E,Correct
,ما هو أكثر تنكسات القرنية شيوعاً؟,كeratoconus,B,Incorrect
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,الشلل الدوار,B,Incorrect
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,داء ليمفوماتوس,C,Incorrect
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,الجراحة,D,Incorrect
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,فقدان الحساسية في منطقة العين و الجبين و الجفون و الأنف و الأجزاء المجاورة,A,Correct
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,انصمام الشريان retinal,C,Incorrect
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,تخثر دموي,D,Incorrect
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,استخدام أحرف أصغر,A,Incorrect
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ضعف في الحركة,B,Incorrect
,متى ينعدم يوروبيلينوجين البول؟,في نقص الكريات البيض,C,Incorrect
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,الفا جلوتاميل ترانسفيراز,A,Correct
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,ألفا 1-جلوبولين,B,Incorrect
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,البروتينات,B,Incorrect
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,تعب، شحوب، ضيق في التنفس,B,Incorrect
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,فشل كلوي مزمن,B,Correct
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,تليف كيسي,B,Incorrect
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,ألمبياسيا,C,Incorrect
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,مريض سكري,B,Incorrect
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,مسبق للسكري,B,Incorrect
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,إديتات ثنائي الصوديوم,C,Incorrect
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,كولشيسين,B,Correct
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,النمط الرابع,B,Incorrect
,ما هي آلية تأثير المركب دابيريدامول؟,مثبط إعادة امتصاص الأدينوسين,A,Correct
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",17.5 ملغ,C,Incorrect
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,100 مل/دقيقة,B,Incorrect
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,الخلايا الطبيعية القاتلة,B,Correct
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,يقل انتشاره,B,Correct
,ما هو المبدأ الأساسي للتشتت؟,انتشار الحرارة,B,Incorrect
,ما هو العامل الذي يسرع العامل السابع تشكله؟,تثليج البلازما,B,Incorrect
,ما هو السائل الموجود داخل الخلايا؟,سائل خلوي,C,Correct
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,الحس الثنائي,B,Correct
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,عدم وجود الخلايا الدبقية الميسخة,C,Incorrect
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,المنطقة تحت الباسيتية,B,Incorrect
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,ضغط جزئي للأكسجين,A,Correct
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,تخثر,B,Incorrect
,متى يزداد الانحلال في التلاسيميا؟,في فترة الالتهابات,A,Incorrect
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,فيتامين ك,D,Correct
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,فيزيولوجيا القلب,B,Incorrect
,أين توجد المستقبلات النيكوتينية؟,في الوصل العصبي العضلي,D,Incorrect
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,تدرج التركيز,B,Incorrect
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,تثبيط إفراز تيترويد ستيمولاتين هرمون,C,Correct
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,توصيل الإشارات الكهربائية,A,Correct
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,السكرتين,A,Incorrect
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,الامعاء الدقيقة,A,Incorrect
,ما هو سبب الصوت الأول للقلب؟,إغلاق الصمامات الأذينية البطينية,C,Correct
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,خلايا البايسال,A,Incorrect
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,عامل تجلط الدم الثالث,C,Incorrect
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,العضلة الهلالية,D,Incorrect
,ما الذي يزداد في الأسناخ الرئوية؟,التباين,B,Incorrect
,ما يعرف بالموجهة الجسدية؟,التوجيه الجسدي,C,Incorrect
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,العقد الشوكية,C,Incorrect
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,الدماغ المتوسط,D,Incorrect
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,نورإبينفرين,C,Correct
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,دعم الخلايا الجرثومية,B,Correct
,ما هو الذي يروي النسيج الضام للرئة؟,الشرايين bronchiale,C,Correct
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,البوابات الصماء,D,Incorrect
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,جهاز العصبي,C,Incorrect
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,المواد الكيميائية,A,Correct
,ماذا ينقل الترانسفيرين؟,حديد,B,Correct
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,اللمس,A,Incorrect
,أين توجد المستقبلات المسكارينية؟,العضلات الملساء,C,Incorrect
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,زمر AB,D,Incorrect
,ما هو ناظم القلب؟,اللاي,C,Incorrect
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,بروستاغلاندين,A,Incorrect
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,قطر الألياف,A,Correct
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,الميدولا,C,Incorrect
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,تركيز، المسافة، مساحة السطح,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,تحرير الكالسيوم من الشبكة الإندوبلازمية,A,Incorrect
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,الاستجابة الأوتونومية بعد قطع الحبل الشوكي,A,Correct
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,الانتقال ضد التدرج,B,Correct
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,إفراز الرينين,A,Incorrect
,ما هي أقصى مدة لحفظ الدم؟,10 أيام,C,Incorrect
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,ضغط جوي,B,Incorrect
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,تورم,D,Incorrect
,ما هو الهرمون المطلق للموجهة القشرية؟,ACTH,B,Incorrect
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,بوتاسيوم,B,Correct
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,مصل مضاد A,A,Correct
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,الثلاسيميا,A,Incorrect
,ما هو حجم الضربة (Stroke Volume)؟,حجم الدم الذي يطرحه كل بطين في كل انقباض,A,Correct
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,القدرة الحيوية,C,Incorrect
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,الآلية المحلية,B,Incorrect
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,شوارد الكالسيوم,B,Incorrect
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,تثبيت الأكتين والميوسين,C,Correct
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,خلايا الظهارة,C,Incorrect
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,الجهاز العصبي السمبثاوي,B,Incorrect
,ما هي المستقبلة الأسرع تلاؤماً؟,العين,D,Incorrect
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,عدم وجود الخلايا الدبقية,C,Incorrect
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,الحجم المتبقي,C,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,تأخير التوصيل,A,Incorrect
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,المواد القابلة للذوبان,C,Incorrect
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,خلوغلوبين,C,Incorrect
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,الكلوريد,B,Incorrect
,ما هو الغشاء الكبيبي نفوذ له؟,البلازما,B,Incorrect
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,النيورون,B,Incorrect
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,فيزيولوجيا,B,Incorrect
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,ميثيلاز N,C,Correct
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,الفيبرينوجين,A,Incorrect
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,إفراز اللعاب,B,Incorrect
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,نظام التوصيل السريع,B,Incorrect
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,هرمون محفز الدرقية,A,Incorrect
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,في الفص الجداري,A,Incorrect
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,التخليقي اللاهوائي,C,Incorrect
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,الصفائح الدموية,D,Incorrect
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,سمك الغشاء,B,Correct
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,150 ملم زئبق,C,Incorrect
,أين يحدث الامتصاص بشكل أساسي؟,الامعاء الدقيقة,B,Correct
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,هرمون الأدرينالين,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,تحرير الكالسيوم من الشبكة الإندوبلازمية,A,Incorrect
,ماذا يسبب التنبيه اللاودي على القلب؟,زيادة تواتر وسرعة ضربات القلب,B,Incorrect
,ما هو المسؤول عن زوال الاستقطاب؟,"البروتينات الج

(بروتينات ج)",A,Incorrect
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,4.5-8,D,Correct
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,تقلص,C,Incorrect
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,الانسياب الدموي,B,Correct
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,ليباز,D,Correct
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,فقر دم كبيري,C,Correct
,ما هي وظيفة الصمامات القلبية؟,منع تدفق الدم في الاتجاه المعاكس,A,Correct
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,الدماغ المتوسط,D,Incorrect
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,العضلات الهيكلية,C,Incorrect
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,الBundle of His,D,Incorrect
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,الأسناخ الكبيبية,B,Incorrect
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,الترانسكريبتاز,C,Incorrect
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,بوتاسيوم,C,Correct
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,الغضروف الدويلي,A,Incorrect
,ماذا يحدث في طور الانقباض الأذيني؟,انقباض الأذين,A,Incorrect
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,الCapacity Residual Functional,C,Incorrect
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,كوليسيتوكينين,B,Correct
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,مرحلة الاسترخاء,B,Incorrect
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,انخفاض صوديوم البلازما,A,Incorrect
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,العلاج الثروميبوليتيكي,A,Correct
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,الامتلاء,C,Incorrect
,ما هو معدل التهوية السنخية؟,معدل التهوية السنخية,B,Incorrect
,متى يتوقف التقلص العضلي؟,انقطاع الإشارات العصبية,D,Incorrect
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,العقد الجانبية,B,Incorrect
,ما هو القشراني المعدني الرئيسي؟,الكالسيترول,B,Incorrect
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,السمن,D,Incorrect
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,بروثرومبين,B,Incorrect
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,زيادة معدل التنفس,A,Incorrect
,ما الذي يحول الببسين إلى مولد ببسين؟,القلوية,B,Incorrect
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,التآزر,A,Incorrect
,من أين يتم إفراز الإريثروبويتين؟,الكلية,A,Correct
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,الجزء Fab,A,Incorrect
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,نقص مقاومة الوعائية الجهازية,B,Incorrect
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,الترنيم المتحدث,C,Incorrect
,ما هو المسؤول عن إعادة الاستقطاب؟,الخلايا الصماء,D,Incorrect
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,الأحماض الأمينية,D,Correct
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,تثبيط الإفراز العصبي,B,Incorrect
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,طول المسار البصري,B,Correct
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,الألياف A,A,Correct
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,-90 مللي فولت,D,Correct
,ماذا ينقص في حال نقص المتناول من الماء؟,ماء,D,Incorrect
,ما هو الجزء الذي يملك فعالية ATPase؟,الرأس,A,Correct
,أين يوجد مركز العطش؟,التهاب السحايا,B,Incorrect
,أين يحدث الامتصاص بشكل رئيسي؟,الامعاء الدقيقة,B,Correct
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,أسيتيل كولين,B,Correct
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,صوت أول,B,Incorrect
,ما الذي يُنقص الإفراز المعدي؟,أتروبين,B,Correct
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,الكالسيوم,C,Incorrect
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,التآزر الوظيفي,C,Incorrect
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,تخثر الدم,C,Incorrect
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,تضخيم حيوية,A,Incorrect
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,الكالسيوم,B,Incorrect
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,تثبيط إعادة امتصاص النورإبينفرين,B,Incorrect
,ما هو نمط المستقبلات الموجودة في العضو؟,مستقبلات حسية حرارية,D,Incorrect
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,براديكارديا,D,Incorrect
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,تصلب الشرايين,B,Incorrect
,ما هي الخلايا التي تستجيب للعصبونات بعد العقد اللاودية؟,خلايا دبقية,A,Incorrect
,ما هو الجزء من النفرون الكتيم تماماً للماء؟,الAscending limb of loop of Henle,C,Correct
,أين يتم تخرب الكريات الحمر بشكل رئيسي؟,في الطحال,C,Correct
,ما هو العامل الأساسي الذي يحدد ارتباط الخضاب بالأوكسجين؟,ضغط جزئي للأكسجين,A,Correct
,ما هو العامل الذي تفرزه الكلية ويؤثر في تشكيل الكريات الحمر؟,إريثروبويتين,C,Correct
,إلام يؤدي زيحان منحنى تفارق الأكسجين الخضاب نحو اليمين؟,انخفاض affinity of hemoglobin for oxygen,A,Correct
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,خلايا الدبق المايكينية,A,Incorrect
,ما الذي يثبط إفراز الـ FSH؟,إنهايتين,B,Correct
,ماذا تمثل الموجة QRS؟,دفع البطين,B,Incorrect
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,مستقبلات هرمون النمو,D,Correct
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,التشعب,D,Incorrect
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,ضجعات القلب,B,Incorrect
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,ينخفض,C,Incorrect
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,الدماغ المتوسط,B,Incorrect
,ما الذي يثبط فعالية جهاز الهضم؟,الكلوكاغون,D,Incorrect
