id,input,prediction,ground_truth
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,A,A
,أين توجد المستقبلات المسكارينية؟,D1D3,C
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,A,D
,ما هو ناظم القلب؟,A: NavaAID,C
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,C21A,A
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,A,A
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,A,C
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,A,B
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,BMC,A
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,A4,A
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,A,B
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,B,A
,ما هي أقصى مدة لحفظ الدم؟,A6 weeks,C
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,Bouverdment's area,B
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,B,D
,ما هو الهرمون المطلق للموجهة القشرية؟,CORTICOTROPIN,B
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,A,B
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,B,A
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,A,A
,ما هو حجم الضربة (Stroke Volume)؟,A,A
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,B1,C
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,A20D,B
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,CROSSBridges,B
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,B,C
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,B2A,C
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,A: baroreflex,B
,ما هي المستقبلة الأسرع تلاؤماً؟,B,D
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,A,C
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,B12,C
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,CALDWELL ISD,A
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,"A: water, alcohol, and some medications",C
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,Diatheme,C
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,Dysphagia,B
,ما هو الغشاء الكبيبي نفوذ له؟,BABA,B
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,A,B
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,A,B
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,"C

C",C
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,CA1B3B3B,A
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,A,B
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,A:A1 adenosine receptor,B
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,A,A
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,A,A
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,A,C
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,C3B,D
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,B,B
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,A,C
,أين يحدث الامتصاص بشكل أساسي؟,A,B
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,CORTISOL,B
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,BMC,A
,ماذا يسبب التنبيه اللاودي على القلب؟,A: tachycardia,B
,ما هو المسؤول عن زوال الاستقطاب؟,B,A
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,A,D
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,A,C
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,B: تدفق الدم,B
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,"CRABB

C",D
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,C. D. A. D. A. D. A.,C
,ما هي وظيفة الصمامات القلبية؟,CBD,A
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,A,D
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,A,C
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,A1,D
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,C,B
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,C,C
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,A,C
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,A,A
,ماذا يحدث في طور الانقباض الأذيني؟,A,A
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,BVC,C
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,"CCK

CCK",B
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,Biventricular desynchronization,B
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,B927A,A
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,Cathartic therapy,A
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,"A: A:C

C",C
,ما هو معدل التهوية السنخية؟,A: 12-20 breaths per minute,B
,متى يتوقف التقلص العضلي؟,B,D
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,"D
D",B
,ما هو القشراني المعدني الرئيسي؟,A,B
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,B,D
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,C and D,B
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,Bohr effect,A
,ما الذي يحول الببسين إلى مولد ببسين؟,A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A) A),B
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,A,A
,من أين يتم إفراز الإريثروبويتين؟,A: kidney,A
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,B2B,A
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,B2C,B
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,Cirque A,C
,ما هو المسؤول عن إعادة الاستقطاب؟,A,D
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,D |C|B,D
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,A,B
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,D,B
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,A,A
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,A,D
,ماذا ينقص في حال نقص المتناول من الماء؟,B2,D
,ما هو الجزء الذي يملك فعالية ATPase؟,A,A
,أين يوجد مركز العطش؟,A,B
,أين يحدث الامتصاص بشكل رئيسي؟,A,B
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,"D4A3E9

D4A3E9",B
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,D4,B
,ما الذي يُنقص الإفراز المعدي؟,"C.6/C.17/C.18 D.3

C.6: The stomach’s acid secretion is directly controlled by the gastric A/C like C.6 (Gastrin) which is a peptide hormone. C.17: The stomach’s acid secretion is also controlled by the stomach’s acid like C.17 (A/G) which is a peptide hormone. C.18: The stomach’s acid secretion is also controlled by the stomach’s acid like C.18 (Gastrin-releasing peptide) which is a peptide hormone.D.3: The stomach’s acid secretion is",B
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,B12A,C
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,A,C
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,A,C
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,BABBINO,A
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,CADD94C,B
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,B:B,B
,ما هو نمط المستقبلات الموجودة في العضو؟,A,D
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,A: increased blood flow,D
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,A: low cardiac output,B
,ما هي الخلايا التي تستجيب للعصبونات بعد العقد اللاودية؟,"D1 and D2

D1D2",A
,ما هو الجزء من النفرون الكتيم تماماً للماء؟,B,C
,أين يتم تخرب الكريات الحمر بشكل رئيسي؟,A: spleen,C
,ما هو العامل الأساسي الذي يحدد ارتباط الخضاب بالأوكسجين؟,A: partial pressure of oxygen,A
,ما هو العامل الذي تفرزه الكلية ويؤثر في تشكيل الكريات الحمر؟,B.,C
,إلام يؤدي زيحان منحنى تفارق الأكسجين الخضاب نحو اليمين؟,DIC (Disseminated Intravascular Coagulation),A
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,A2B5,A
,ما الذي يثبط إفراز الـ FSH؟,"B4D (Benzodiazepine, Alcohol, Dopa, Dacarbazine)",B
,ماذا تمثل الموجة QRS؟,A: depolarization of the ventricles,B
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,B,D
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,A node of Ranvier,D
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,A,B
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,A,C
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,A,B
,ما الذي يثبط فعالية جهاز الهضم؟,B3,D
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,A,B
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,A3,C
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,C6D10A2,A
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,CALD (CURRENT AVERAGE LENGTH DURATION),D
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,A,A
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,B1Ducts,B
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,D,A
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,C,A
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,"A: -0.92

B: -0.92

C: -0.92

D: -0.92

B",B
,ما هي مصادر البيانات السكانية؟,Census,C
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,DISTRIBUTION,A
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,DISCRETE,C
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,A,A
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,BAR CHART,B
,ما هو التوقع الرياضي للعدد الثابت؟,A,B
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,D,C
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,Bivariate,A
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,Demonstrating the strength of a linear relationship,B
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,A,B
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,A,A
,ما هو الإحصاء؟,A,B
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,"D

A",C
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,A,D
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,A,B
,ما هو الغرض من استخدام الجداول التكرارية؟,A,C
,ما هما نوعا البيانات الموجودان؟,A,A
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,D,C
,كل متى يتكرر التعداد السكاني عادة؟,DOCUMENTATION:,B
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,B.C,A
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,DMR,D
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,Direct Observation,A
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,A: pack years,A
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,A: Ambulatory cardiac outpatient,B
,ما هي وظائف السجلات الطبية؟,D. D. D.,C
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,A,B
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,C,A
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,D,C
,ما هي الجهة المسؤولة عن السجلات الطبية؟,A,C
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,B = p,C
,ما هو التصنيف الدولي للأمراض؟,D,A
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,A,A
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,A: 1000,B
,ما هي قيمة معامل التجديد؟,A:B,A
,ما هي وحدة المعاينة؟,A,C
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,A,B
,ما هو معدل الوفيات في المشفى؟,A: hospital mortality rate,C
,ما هو متوسط التوزيع الاحتمالي في تجربة رمي قطعة نقود 3 مرات متتالية حيث x تدل على عدد ظهور H؟,"B(n, p)",A
,ما هو المجتمع الإحصائي (الجمهرة)؟,A,C
,ما هو الرسم البياني الذي يتكون من مجموعة من الأعمدة المتجاورة المقامة على المحور الأفقي الذي تمثل عليه حالات الصفة المدروسة عندما تكون البيانات وصفية وفترات الفئات عندما تكون البيانات كمية ويساوي ارتفاع كل عمود تكرارات الفئة المقام عليها؟,BAR CHART,B
,ما هي طريقة جمع البيانات التي من أمثلتها قياس شدة تأثير نوع من الهرمونات في مجموعة من الفئران؟,A,A
,ما نوع المتغير الذي يمثله طول شخص بالغ وقياس السكر في الدم؟,A,C
,متى يكون المجتمع غير متجانس في العينة غير العشوائية؟,Bias,C
,ما الذي يعتمد عليه توزيع ستيودنت؟,D,D
,ما هي محتويات السجل الطبي؟,A,B
,ما هو التصنيف الدولي للأمراض وما الغرض من الرموز والأرقام المستخدمة فيه؟,"DICD

DICD",B
,ما نوع العينة التي نسحبها إذا كنا أمام مجتمع غير متجانس؟,DiversityMaximizingSample,C
,ما هو الغرض من استخدام الجداول التكرارية في عرض البيانات؟,A,C
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم ونسبة الكوليسترول بالدم لعينة من المرضى خلال فترة زمنية معينة؟,A: CARDIOVASCULAR HEALTH DATABASE,D
,ما هي أعلى مستويات القياس؟,A,C
,ما هو الهدف من تغيير الطرائق في الدراسات بالنسبة للبيانات؟,Causality,D
,ما هي طريقة جمع البيانات التي تمتاز بالتكلفة العالية؟,DATASD,C
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,B.C,B
,ما هو الجزء من الإحصاء الذي يعنى بوصف طبيعة وسلوك الظاهرة المدروسة وعرضها؟,B,B
,ما هي الفئة التي تشكل قاعدة الهرم السكاني؟,A,A
,ما هي فرضية العدم لاختبار الفرضيات حول معامل الارتباط الخطي لبيرسون؟,D,A
,ما هو التكرار المتجمع الهابط لفئة معينة؟,A,B
,ما هو التوزيع الذي تتبعه التجربة الثنائية الوحيدة؟,A,A
,ما هو نتاج العوامل المؤثرة في النمو السكاني من مواليد ووفيات وهجرة؟,"B: ديموغرفي

A",C
,ما هو المقياس المستخدم لقياس خضاب الدم؟,D: Hgb A1C,D
,ما هو نوع المصدر الذي تمثله البيانات التي نحصل عليها من الشركة أو المؤسسة من واقع مستنداتها وسجلاتها وفواتيرها وتقاريرها الدورية؟,A,A
,ما هي الجهة المسؤولة عن السجلات الطبية؟,A,C
,ما هو نوع الإحصاء الذي يتضمن جمع البيانات وتنظيمها وتوصيفها وتبويبها وتلخيصها؟,Déscriptive statistics,A
,ما نوع العينة التي تمثلها مجموعة من المرضى الذين يراجعون طبيباً معيناً عندما يجري عليهم دراسة؟,"B
C",B
,ما نوع العلاقة إذا كانت قيمة بيرسون R=0.92؟,B,A
,ما هي وحدة المعاينة؟,A,C
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكولسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,A: Ambulatory cardiac outpatient,D
,ما نوع الارتباط بين المتغير العشوائي X والمتغير التابع Y إذا كان تزايد X يؤدي إلى تزايد Y؟,A,C
,"ماذا تعبر عنه العبارة ""احتمال أي حدث لا يزيد عن الواحد""؟",A,B
,ما تسمى الظاهرة التي يحدث فيها انحدار معدل أطوال الأبناء من معامل المجتمع؟,B,A
,ما هي التقديرات التي تستخدم لتقدير نسبة النجاح لمجتمع؟,A,C
,ما نوع المتغير العشوائي الذي يدل على عدد القذفات عند قذف قطعة نقود حتى يظهر الوجه H للمرة الأولى؟,D,A
,ما هو متوسط عدد الأطفال الذي يمكن أن تنجبهم المرأة أحياء إذا أمضت حياتها منذ ميلادها بما يتماشى مع معدلات الخصوبة العمرية في سنة معينة؟,DTD,C
,ما هي الطريقة التي تمكننا من مراقبة رد الفعل على بعض الأسئلة والحصول على إجابات دقيقة؟,A,B
,ما هو نوع البيانات المستخدمة لإنشاء الجدول التكراري؟,Dichotomous,D
,ما هي طبيعة الأفراد أو العناصر التي تشكل المجتمع الإحصائي؟,DATAPOINT,A
,ما هو عدد الكريات الحمر في الجسم؟,A,B
,ما هو معدل وفيات الأمهات الذي يحسب بقسمة عدد الوفيات لدى النساء الحوامل التي حدثت أثناء الحمل أو الولادة أو النفاس على عدد المواليد الأحياء خلال نفس السنة مضروباً في 100000؟,DHS,D
,ما هي المعدلات التي يكون تركيزها على معدلات الخصوبة لفئة معينة من العمر لغرض المقارنة على امتداد زمن ما ودراسة الفروق في ظاهرة الخصوبة بمختلف الأعمار؟,DUDH,A
,ما هي العلاقة بين المتغيرين عندما يؤدي تزايد المتغير العشوائي x إلى تناقص المتغير التابع y؟,A,A
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن / غير مدخن)؟,A: pack years,A
,ما هي الشروط التي يجب توفرها في مجموعة من المتغيرات العشوائية لتشكل عينة عشوائية؟,D. independently and identically distributed,B
,ما هو المستوى الذي يمكن حساب فيه المتوسطات والانحرافات المعيارية ومقاييس العلاقة الخطية؟,D'Agostino-Pearson,C
,كم يتراوح عدد الفئات غالباً؟,A,A
,ما هي فرضية العدم لاختبار الفرضيات حول معامل الارتباط الخطي لبيرسون؟,D,B
,ما هو معدل الوفيات الخام؟,A,B
,ما هي الجهة المسؤولة عن السجلات الطبية؟,A,C
,ما هو الغرض من استخدام مخطط الانتشار في الدراسة الإحصائية بين خاصتين؟,A: relationship between two variables,A
,ما هو التوقع الرياضي لمجموع متغيرين عشوائيين؟,D,B
,ما هو التكرار المتجمع الصاعد لفئة معينة؟,A,A
,ما هي المنطقة التي تتألف من قيم دالة الاختبار قليلة الاحتمال عندما Ho صحيحة؟,D,B
,ما هو المجتمع الإحصائي؟,B00,A
,ما الذي يقوم عليه الإحصاء الاستنتاجي؟,Census data,B
,ما هي الجهة التي تصدر التصنيف الدولي للأمراض؟,D,A
,ما الذي تختلف تبعاً له دلالات قيم المتغيرات العشوائية؟,A,C
,ما هي الطريقة التي تستخدم فيها بعض التقنيات الإلكترونية للمراقبة والعد وتسجيل الملاحظات؟,A,A
,ما الذي يحدد زمن حفظ السجلات الطبية؟,A: laws and regulations,C
,ما هو التوزيع الذي يتبعه مجموع متغيرات عينة عشوائية حجمها n من توزيع برنولي بالوسيط P؟,"B(n, p",B
,ما هي مجموعة قيم المتغير العشوائي x الذي يدل على عدد أخوات طالب ما؟,D)A,B
,ما هو معدل المواليد الخام؟,A,B
,ما هي الفئة العمرية المهمة جداً من الناحية الصحية والتنموية؟,A,B
,ما هي الطريقة التي تمتاز بوصول الإجابات خلال وقت قصير وتتميز ببساطتها وقلة تكاليفها وسرعتها؟,A,B
,ما هو المخطط الذي يساعد بدراسة العلاقة بين متغيرين وطبيعتها؟,Dispersion diagram,D
,ما الذي يحدد زمن حفظ السجلات الطبية في المشفى؟,A: laws and regulations,C
,ما هو التوزيع الذي يستخدم في اختبار الفرضيات حول ميل خط الانحدار؟,DISTRIBUTION: B,A
,ما هي أسباب تفضيل أسلوب العينة على أسلوب الحصر الشامل؟,A,A
,ما هو السجل الذي يهدف إلى تجميع المعلومات عن المريض؟,D. I. C. D,D
,ما هو نوع التوزيع الإحصائي إذا علمت أن احتمال شفاء مريض مصاب بالزكام خلال أسبوع دون اللجوء للطبيب هو 0.6 وكان لدينا 10 مرضى بالزكام ولم يراجعوا الطبيب؟,BINOMIAL,B
,ما هو الشريان الذي ينزف غالباً من قرحة اثني عشرية؟,A.616 (DIEULAFAOY),B
,ما هي الأورام التي تعالج في القسم البعيد للمعدة؟,C62,D
,ما هو التشخيص للآفة التي قد تسبب فقراً دموياً والنزف الحاد منها غير شائع والتي تم اكتشافها بالتنظير الهضمي العلوي لرجل عمره 55 سنة؟,A61: Angiodysplasia,B
,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,A: stabilize the patient,C
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 45 سنة تشكو من ألم في ثديها الأيسر لمدة أسبوعين مع وجود خيط يشبه الحبل مؤلم وأودة بارزة فوقه بالفحص السريري؟,DD: Ductal Carcinoma In Situ,D
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 40 عاماً من أصول آسيوية وصلت إلى بريطانيا تشكو من كتلة غير مؤلمة في ثديها الأيمن منذ عدة أشهر مع نز الخراج في إبطها الأيمن الذي يشفى ويعاود من جديد؟,Ductal Carcinoma In Situ,B
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 25 سنة راجعت بكتلة شاهدتها صدفة منذ 3 أسابيع في ثديها الأيسر ويمكن تحريك الكتلة من قبل المريضة ضمن نسيج الثدي؟,DCIS,D
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 50 عاماً تعاني من ألم واحمرار في الثدي الأيمن منذ شهر وقد عولجت بالصادات لمدة أسبوعين دون تحسن وازدادت الحالة سوءاً؟,Ductal Carcinoma In Situ,C
,ما هو التشخيص المحتمل لمريضة مسنة مشخص لديها سابقاً داء هاشيموتو وتراجع بعقدة قاسية غير منتظمة في الفص الدرقي الأيمن؟,Cancer Ductal Invasive,C
,ما هو التشخيص المحتمل لطفل يبلغ من العمر 12 سنة يراجع بعقدة درقية مع ضخامة عقد لمفية ناحية؟,D,D
,ما هو التشخيص المحتمل لمريضة في منتصف العمر تعاني من سلعة درقية لفترة طويلة مع تضخم الفص الأيمن أكبر من الأيسر وهي سريرياً في حالة سواء درقي؟,A,C
,ما هو التشخيص الأكثر احتمالاً لفتاة في الربيع الخامس تشكو من عسرة تنفس مع وجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان؟,D3,B
,ما هو العلاج غير المرغوب به في حالة شابة في ربيعها الأربعين تشكو من نقص وزن مع خفقان وجحوظ في العينين مع وجود سلعة درقية متوسطة الحجم منتشرة ومتجانسة وفرط نشاط درق بدني؟,D.,C
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,A: د. diet,B
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية Sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,A: د. diet,C
,ما هو التشخيص المحتمل لمريض عمره 25 سنة يعاني من عدم ارتياح عام ونقصان في الوزن وترفع حروري وبراز ملطخ بالدم على نحو متقطع خلال الست أسابيع الأخيرة بعد عودته من شبه القارة الهندية حيث عمل هناك لمدة ستة أشهر، مع وجود كبدية ومضض في الربع العلوي الأيمن وإيكو يظهر جوفا ناقص الصدى في الفص الكبدي الأيمن ذو حوا,D: Amebic liver abscess,B
,ما هو التشخيص المحتمل لمريض عمره 50 سنة يعاني من أصمية حديثة وألم في الربع العلوي الأيمن لمدة 3-4 أشهر مع فحص سريري سلبي ووظائف كبد طبيعية وتنظير هضمي علوي طبيعي بينما أظهر الإيكو وجود آفة كيسية وحيدة تبلغ 6 سم؟,CystbiliarisD,D
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 30 سنة تعاني من ألم مستمر في الربع العلوي الأيمن من البطن مع إقياء وارتفاع حرارة وإيجابية علامة مورفي؟,A,B
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 60 سنة لديه سابقة حصيات مرارية يراجع بقصة ألم بطني شديد ومستمر لمدة 6 ساعات وبالفحص السريري كان المريض غير مرتاح ومصدوم مع انتفاخ البطن ومضض راجع معممين؟,CBD obstruction,D
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 56 سنة يعاني من ألم شديد في أعلى البطن منذ أسبوع مع حمى متقطعة وعدم راحة شديدة مع وجود علامات لتخريش بريتواني في الربع العلوي الأيمن مع جس كتلة؟,CBD (Biliary Duct Cancer),A
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 60 سنة يراجع بقصة ألم بطني ويرقان وحرارة مع عروءات؟,A: cholangitis,D
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 40 سنة عولجت لالتهاب مرارة حاد حيث لوحظ وجود مرارة مجسوسة غير ممضة، لم يكن هناك ترفع حروري وكانت المريضة بشكل عام بصحة جيدة؟,CBAC,C
