id,input,prediction,ground_truth,judge_label
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,Opening of calcium channels,A,Correct
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,Na+ channels inactivation,B,Incorrect
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,الخصر,B,Incorrect
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,سرطانات,C,Incorrect
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,10 Gray,C,Incorrect
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,15 minutes,E,Incorrect
,ما الذي يحول مولد الببسين إلى ببسين؟,حمض,A,Correct
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,نخر in the left optic tract,A,Incorrect
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,3 أشهر,C,Correct
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,صداع التوتر,C,Correct
,أين يحدث التكيس للجيارديا اللمبلية؟,small intestine,D,Incorrect
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,العدوى,C,Incorrect
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,after 2 weeks,B,Incorrect
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,المرحلة داخل الخل,A,Incorrect
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,اللمفا,C,Incorrect
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,السرطان,D,Incorrect
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,الديد,D,Incorrect
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,الرقبة,B,Incorrect
,ما هو المسبب لداء هجرة اليرقات الجلدي؟,اليرقات,B,Incorrect
,ما هو العلاج المناسب للمتحولة العصبية naegleria fowleri؟,Amphotericin B,C,Correct
,أين تتوضع يرقات الأسطوانية الوعائية عند الإنسان؟,الجهاز اللمفا,D,Incorrect
,ما هو الشكل المعدي للإنسان من متفرعة الخصية الصينية؟,الديد,B,Incorrect
,أين تتوضع الأسطوانية البرازية عند الإنسان؟,near the base of the tongue,B,Incorrect
,ما هو العصب الذي يصاب في متلازمة قاع الحجاج؟,العصب البصي,C,Incorrect
,ما هو تعريف الحول المتقارب؟,انحر of the eyes toward each other,D,Correct
,ما هي أسباب حدوث فيض الدمع Epiphora؟,انسداد,D,Incorrect
,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,near the optic canal,B,Incorrect
,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,one-sixth,E,Correct
,ما هو أكثر تنكسات القرنية شيوعاً؟,keratoconus,B,Incorrect
,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,الشلل,B,Incorrect
,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,Ringworm,C,Incorrect
,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,الاستئصال,D,Incorrect
,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,فقدان الإحساس in the forehead,A,Correct
,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,انفصال الشبكية,C,Incorrect
,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,عدوى,D,Incorrect
,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,الخطوة,A,Incorrect
,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,ضعف,B,Incorrect
,متى ينعدم يوروبيلينوجين البول؟,ANSWER: في نقص الكريات,C,Incorrect
,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,الفا-جلوكورونيداز,A,Incorrect
,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,زيادة,B,Incorrect
,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,بروتين,B,Incorrect
,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,تعب,B,Incorrect
,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,acute kidney injury,B,Incorrect
,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,التهاب الكبد,B,Incorrect
,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,عدوى,C,Incorrect
,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,Hyperglycemia,B,Incorrect
,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,Impaired fasting glucose,B,Incorrect
,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,EDTA,C,Incorrect
,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,كولشيسين,B,Correct
,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,Type IV,B,Incorrect
,ما هي آلية تأثير المركب دابيريدامول؟,مثبط فوسفodiesterase,A,Correct
,"ما هي جرعة الدواء عند طفل وزنه 17,5 كغ إذا كانت جرعة البالغ 100 ملغ؟",10 mg,C,Incorrect
,ما هو معدل التصفية الكلوية للكرياتينين عند رجل عمره 40 سنة ومستوى كرياتينين الدم 1 ملغ/دل ووزنه 72 كغ؟,ANSWER: 120,B,Incorrect
,ما هي الخلايا التي تقوم بإفراز بروتين برفورين الذي يفتح ثقوب في غشاء الخلية الهدف؟,الخلايا natural killer,B,Correct
,كيف يتأثر الغاز كلما زاد وزنه الجزيئي؟,ANSWER: يذوب,B,Incorrect
,ما هو المبدأ الأساسي للتشتت؟,الانتشار,B,Incorrect
,ما هو العامل الذي يسرع العامل السابع تشكله؟,Factor VIIa,B,Incorrect
,ما هو السائل الموجود داخل الخلايا؟,سائل خلوي,C,Correct
,ما هي مقدرة شخص على إدراك منبهين لمسيين مطبقين على منطقة من سطح الجسم على أنهما منفصلان؟,Two-point discrimination,B,Correct
,ما هو سبب عدم قدرة ألياف الجهاز العصبي المركزي على التجدد؟,الغلية,C,Incorrect
,ما هو المجال الذي تكون فيه النسخ السيتولوجية شفافة نسبياً؟,الخلية,B,Incorrect
,ما هو العامل الرئيسي الذي يحدد ارتباط الأكسجين بخضاب الدم؟,Partial pressure of oxygen,A,Correct
,ما الذي يؤدي إليه العامل ٣ مع الكالسيوم؟,تخثر,B,Incorrect
,متى يزداد الانحلال في التلاسيميا؟,During hemolysis,A,Incorrect
,ما هو الفيتامين الأساسي في عملية تشكيل عوامل التخثر؟,فيتامين K,D,Correct
,ما هو المستوى من الفيزيولوجيا الذي تنتمي إليه دراسة آلية وتوليد ونقل كوامن الفعل في القلب؟,Physiology,B,Incorrect
,أين توجد المستقبلات النيكوتينية؟,الخلايا العصبية,D,Incorrect
,ما الذي تعتمد عليه سرعة انتشار الأوكسجين عبر غشاء الخلية؟,الفرق في الضغط,B,Incorrect
,ماذا يحدث عندما يصل التيروكسين إلى المستوى الدوراني المطلوب؟,feedback inhibition,C,Correct
,ما هي الوظيفة الرئيسية للعقدة الأذينية البطينية في الحالات السوية؟,نقل الإشارات,A,Correct
,ما هي العوامل التي تحرض إفراز عصارة بنكرياسية غنية بالإنزيمات؟,Secretin,A,Incorrect
,أين يتم إعادة امتصاص القسم الأعظم من الماء المرتشح؟,ال small intestine,A,Incorrect
,ما هو سبب الصوت الأول للقلب؟,Closure of the mitral and tricuspid valves,C,Correct
,ما هي الخلايا التي تمتلك أسرع معدل لزوال الاستقطاب؟,الخلايا العصبية,A,Incorrect
,ما هو الذي وظيفته تسريع عملية تشكل الترومبوبلاستين الصفيحي؟,Factor V,C,Incorrect
,ما الذي يعمل على تسهيل الانتقال بين الشهيق والزفير؟,العضلة الحجاب,D,Incorrect
,ما الذي يزداد في الأسناخ الرئوية؟,الغاز exchange,B,Incorrect
,ما يعرف بالموجهة الجسدية؟,الجهاز,C,Incorrect
,ما هي العقدة الرأسية للجهاز العصبي المستقل؟,ال العقدة,C,Incorrect
,ما هي المحطة الرئيسية الدماغية التي تتكامل فيها وظائف الجهاز العصبي المستقل مع وظائف البنى العصبية الأخرى؟,ال hypothalamus,D,Correct
,ما هو الناقل العصبي المحرر من طرفيات الألياف بعد العقدية في القسم الودي؟,norepinephrine,C,Correct
,ما هو الدور المهم الذي تؤديه خلايا سيرتولي في الخصية؟,Support,B,Correct
,ما هو الذي يروي النسيج الضام للرئة؟,الarteries,C,Incorrect
,ما هي البوابات التي تتحكم بنفوذية القنوات للشوارد التي تسهم في تشكيل كامن الفعل؟,البوابات,D,Incorrect
,ما هي أجهزة التحكم والضبط والمراقبة في الجسم؟,الجهاز العصبي,C,Incorrect
,ما هي المواد التي تحررها نهايات المحاوير العصبية في المشابك والموصلات المشبكية؟,ANSWER: Neurotransmitters,A,Correct
,ماذا ينقل الترانسفيرين؟,حديد,B,Correct
,ما هو الإحساس الذي يمكن أن يُدرك كلياً في المهاد؟,Pain,A,Incorrect
,أين توجد المستقبلات المسكارينية؟,العض,C,Incorrect
,ما هي الزمرة الدموية إذا كانت الكرية الحمراء لا تحوي مولد ارتصاص؟,O,D,Incorrect
,ما هو ناظم القلب؟,مستحث,C,Incorrect
,ما الذي يشكله الجهاز الانزيمي في الخلايا البطانية السليمة اعتباراً من حمض الاراشيدونيك؟,Prostaglandins,A,Incorrect
,ما الذي تتناسب معه سرعة النقل في الألياف العصبية اللانخاعينية؟,قطر,A,Correct
,أين تقع أجسام عصبونات المرتبة الثانية للإحساسات المنقولة بمسلك العمود الظهري؟,النخاع,C,Incorrect
,ما هي العوامل التي تتناسب معها سرعة الانتشار البسيط؟,المسافة,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,تحرير الكالسيوم,A,Incorrect
,ما الذي يؤكد الدور الأهم للمراكز الشوكية والبصلية في وظيفة الجهاز العصبي المستقل؟,المركز,A,Incorrect
,ما هو الهدف الأساسي للنقل الفاعل عبر الغشاء؟,نقل جزيئات,B,Incorrect
,ما الذي يتأثر بتغير كمية الأوكسجين في الأسناخ؟,الغدد,A,Incorrect
,ما هي أقصى مدة لحفظ الدم؟,10 years,C,Incorrect
,ماذا يحدث عندما تكون تهوية السنخ أعلى من ترويته الدموية؟,necrosis,B,Incorrect
,ما هي الحالات التي تزداد فيها كمية الماء الموجودة في الأحياز الخاصة؟,الوذمة,D,Incorrect
,ما هو الهرمون المطلق للموجهة القشرية؟,ACTH,B,Incorrect
,ما هي الشاردة الإيجابية الأساسية في السائل داخل الخلوي؟,Potassium,B,Correct
,ما هو نوع المصل الذي يحمله شخص من الزمرة الدموية B؟,B,A,Incorrect
,ما هي الحالة التي يكون فيها انقلاب الصيغة أكثر شيوعاً؟,الخثار,A,Incorrect
,ما هو حجم الضربة (Stroke Volume)؟,حجم الدم pumped by the heart in one beat,A,Correct
,ما هي أقصى كمية هواء يمكن استنشاقها زيادة على كمية الحجم الجاري السوية؟,القدرة,C,Incorrect
,ما هي الآلية التي يتم من خلالها التنظيم المديد للجريان الموضعي؟,feedback,B,Incorrect
,ما هي الشوارد التي تسبب قوى الجذب بين خيوط الاكتين والميوزين مما يؤدي إلى انزلاق بعضها على بعض؟,Cross-bridges,B,Incorrect
,ما هو الهدف من آلية المزلاج في العضلات الملساء؟,الاسترخاء,C,Incorrect
,ما هي الخلايا الدبقية التي تشكل جزء من الحاجز الوعائي الدموي؟,خلايا astrocytes,C,Correct
,ما هي الآلية التي يتم من خلالها التنظيم المديد للضغط الشرياني؟,الجهاز العصبي,B,Incorrect
,ما هي المستقبلة الأسرع تلاؤماً؟,العين,D,Incorrect
,لماذا لا تتمكن الألياف العصبية المركزية من التجديد؟,عدم وجود الخلايا الدبق,C,Incorrect
,ما هي كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي؟,الRemaining volume,C,Incorrect
,ما هي الفائدة الوظيفية من التأخير الزمني لكامن الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,allow atrial contraction,A,Correct
,ما هي المواد التي يقتصر عليها الامتصاص المعدي؟,"Water, glucose, amino acids",C,Incorrect
,ما هو المركب الذي يتشكل من تفاعل الهيموغلوبين مع حمض أو قلوي؟,ميتيموغلوبين,C,Incorrect
,ما الذي يتناسب إفراغه عكسياً مع إفراغ الهيدروجين؟,sodium,B,Incorrect
,ما هو الغشاء الكبيبي نفوذ له؟,البروتين,B,Incorrect
,ما هو المسؤول عن إرسال السيالات في العصبونات؟,النيوروترانسميت,B,Incorrect
,ما هو المستوى الذي يعتبر ضخ الدم مثالاً على دراسته؟,الفيزيولوجيا,B,Incorrect
,ما هي العملية التي يتم بها تحويل النورادرينالين إلى أدرينالين؟,methylation,C,Correct
,ما الذي يشكل جسراً بين ألياف الكولاجين والصفيحات الدموية؟,fibronectin,A,Incorrect
,ما هي الفائدة الوظيفية من وجود الكليونات المجاورة للّب؟,تخزين,B,Incorrect
,ما هو السبب الذي يحمي العضلة القلبية من التكزز؟,The refractory period,B,Correct
,ما هو الهرمون الذي يخضع لتأثير مزدوج منبه ومثبط من الوطاء؟,هرمون النمو,A,Incorrect
,أين تقع المساحة الصغرى في ساحة الحس الأولية عند الإنسان؟,الدماغ,A,Incorrect
,ما هو مصدر الATP الذي تحتاجه الليفات العضلية بشدة؟,glycolysis,C,Incorrect
,ما هو الذي يفعل السبيل الخارجي للتخثر؟,الفيبرين,D,Incorrect
,ما الذي تتناسب معه سرعة انتشار الغاز عبر الغشاء التنفسي عكسياً؟,ال thickness,B,Correct
,ما هي القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية؟,100 mmHg,C,Incorrect
,أين يحدث الامتصاص بشكل أساسي؟,small intestine,B,Correct
,ما هو الهرمون الذي يتم إفرازه نتيجة الشدة (الكروب)؟,Adrenaline,B,Incorrect
,ما هي آلية تحرر شوارد الكالسيوم من الشبكة الهيولية في العضلات الهيكلية؟,تحرير الكالسيوم,A,Incorrect
,ماذا يسبب التنبيه اللاودي على القلب؟,تبطئ,B,Correct
,ما هو المسؤول عن زوال الاستقطاب؟,Na+ channels,A,Correct
,ما هو الرقم الهيدروجيني الطبيعي للبول؟,5.0 to 7.0,D,Correct
,ماذا يحدث عند وصول كمية كبيرة من NaCl إلى اللطخة الكثيفة؟,توقف,C,Incorrect
,ما هي كمية الدم التي تمر في نقطة معينة من الدوران خلال فترة محددة من الزمن؟,التردد,B,Incorrect
,ما هو الانزيم المعوي الذي يقوم بهضم الدسم في الأمعاء؟,lipase,D,Correct
,ماذا يسبب نقص فيتامين B12 وحمض الفوليك؟,فقر,C,Incorrect
,ما هي وظيفة الصمامات القلبية؟,توجيه تدفق,A,Correct
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,الدماغ,D,Incorrect
,ما هو نوع العضلات الذي يمتاز بخاصية الارتخاء بعد الكرب؟,العضلات skeletal,C,Incorrect
,ما هو أسرع أجزاء الجهاز الناقل في القلب في توصيل السيالة؟,الBundle of His,D,Incorrect
,ما هو اسم الأسناخ التي يصلها دم ولا يصلها هواء؟,الأسناخ,B,Incorrect
,ما هي الطريقة التي يمكن بها تحرير النص الفعال حيوياً بتقنية الأسر الصوتي؟,الاستنساخ,C,Incorrect
,ما هي الشاردة ذات التركيز الأكبر داخل العصبون؟,Potassium,C,Correct
,ما هو العظم الذي يتمفصل معه الغضروف الطرجهالي؟,الclavicle,A,Incorrect
,ماذا يحدث في طور الانقباض الأذيني؟,ANSWER: انقباض الأذين,A,Incorrect
,ما هو الحجم الرئوي الذي يزداد مع التقدم بالعمر؟,Residual volume,C,Correct
,ما الذي يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس؟,Secretin,B,Incorrect
,ما الذي يتمثل به زوال استقطاب البطينات على مخطط القلب؟,T wave,B,Incorrect
,ما هو العامل المحرض على زيادة إفراز الألدوستيرون؟,انخفاض الصودي,A,Incorrect
,ما هي الطريقة المستخدمة لحل الخثرة إذا تشكلت في أوعية القلب والرئتين؟,العلاج بالثرومب,A,Incorrect
,ما الذي تسمح به خاصية الارتخاء بعد الكرب للأعضاء الجوفاء التي تحوي عضلات ملساء؟,التمدد,C,Incorrect
,ما هو معدل التهوية السنخية؟,ANSWER: 100-200 mL/min,B,Incorrect
,متى يتوقف التقلص العضلي؟,When the muscle is stretched,D,Incorrect
,ما هي عصبونات المرتبة الثانية في المسلك الظهري؟,الخلايا العصبية in the nucleus gracilis,B,Correct
,ما هو القشراني المعدني الرئيسي؟,الكالسيوم,B,Incorrect
,ما هي أقل أنسجة الجسم البشري احتواءً على الماء؟,الده,D,Incorrect
,ما هو طليعة الانزيم الذي يتحول إلى شكله الفعال تحت تأثير الخنثرين؟,بروثرombin,B,Incorrect
,ما هي الآلية التي يستطيع من خلالها الجهاز التنفسي تأمين كميات كبيرة من الأكسجين أثناء التمارين المجهدة؟,زيادة التنفس,A,Incorrect
,ما الذي يحول الببسين إلى مولد ببسين؟,البيكرbonate,B,Incorrect
,ما هي الوظائف التي يتآزر فيها الجهازان الودي واللاودي؟,Functions that are antagonistic,A,Incorrect
,من أين يتم إفراز الإريثروبويتين؟,kidney,A,Correct
,ما الجزء من الأجسام الضدية من IgG التي يتم قطعها وأخذها في المراكز الحديثة؟,Fab,A,Incorrect
,ما الذي يؤدي إلى نقصان حجم الدفقة بزيادته؟,الانسداد,B,Incorrect
,ما تدعى الترنجات العشوائية لشدة الإشعاع المترابط المنتشرة انتشاراً متعدداً؟,Speckle,C,Correct
,ما هو المسؤول عن إعادة الاستقطاب؟,Na+/K+ pump,D,Incorrect
,ما هي المادة التي تشتق منها الهرمونات الأمينية؟,أحماض أمينية,D,Incorrect
,كيف يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل؟,ANSWER: عن طريق منع إفراز الأسيتيل كولين,B,Incorrect
,ما هو الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط؟,الطول البؤ,B,Incorrect
,ما هي الألياف العصبية التي تتميز بالنقل القفزي؟,الألياف A,A,Correct
,ما هو الكمون تقريباً عندما يتكون الليف نفوذ لشوارد البوتاسيوم فقط؟,-70,D,Incorrect
,ماذا ينقص في حال نقص المتناول من الماء؟,البلازما,D,Incorrect
,ما هو الجزء الذي يملك فعالية ATPase؟,F1,A,Correct
,أين يوجد مركز العطش؟,hypothalamus,B,Correct
,أين يحدث الامتصاص بشكل رئيسي؟,small intestine,B,Correct
,ما هو الناقل العصبي الذي تحرره الألياف قبل العقدية في القسمين الودي ونظير الودي؟,acetylcholine,B,Correct
,ما هو الصوت الذي يسمع عند بدء الانبساط البطيني؟,S1,B,Incorrect
,ما الذي يُنقص الإفراز المعدي؟,الغاسترين,B,Incorrect
,كيف يتم إلغاء التأثير التثبيطي للتروبونين؟,Ca2+ binding,C,Correct
,ما هي الوظائف التي يتآزر فيها القسمين الودّي ونظير الودّي للجهاز العصبي المستقل؟,الوظائف,C,Incorrect
,ماذا يؤدي نقص تركيز الأوكسجين في الأسناخ؟,نقص الأكس,C,Incorrect
,ما هي الظاهرة التي تحدث عندما تتجمع المراكز المثارة ويستطيع الإشعاع أن ينتشر مرات كثيرة؟,الرنين,A,Incorrect
,ما هو المسؤول عن تحفيز تحرر الكالسيوم من الشبكة الهيولية؟,Calcium ions,B,Incorrect
,ما هي آلية عمل الحاصرات الغير مباشرة في الجهاز العصبي المستقل؟,تثبيط استرداد,B,Incorrect
,ما هو نمط المستقبلات الموجودة في العضو؟,مستقبلات,D,Incorrect
,ما الذي يؤدي إلى انخفاض ضغط الدم عند زيادته؟,الضغط,D,Incorrect
,ما هي الحالات التي تنقص فيها سرعة موجة النبض؟,Heart block,B,Incorrect
,ما هي الخلايا التي تستجيب للعصبونات بعد العقد اللاودية؟,الخلايا الغدية,A,Incorrect
,ما هو الجزء من النفرون الكتيم تماماً للماء؟,ال loop of Henle,C,Incorrect
,أين يتم تخرب الكريات الحمر بشكل رئيسي؟,الطحال,C,Correct
,ما هو العامل الأساسي الذي يحدد ارتباط الخضاب بالأوكسجين؟,Partial pressure of oxygen,A,Correct
,ما هو العامل الذي تفرزه الكلية ويؤثر في تشكيل الكريات الحمر؟,Erythropoietin,C,Correct
,إلام يؤدي زيحان منحنى تفارق الأكسجين الخضاب نحو اليمين؟,انخفاض affinity,A,Correct
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,الخلايا الدبق,A,Incorrect
,ما الذي يثبط إفراز الـ FSH؟,ال هرمون,B,Incorrect
,ماذا تمثل الموجة QRS؟,Depolarization of the ventricles,B,Correct
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,مستقبلات,D,Correct
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,T tubules,D,Correct
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,الضج,B,Incorrect
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,↓,C,Incorrect
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,الدماغ,B,Incorrect
,ما الذي يثبط فعالية جهاز الهضم؟,الهرمون,D,Incorrect
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,عدوى,B,Incorrect
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,Closure of the aortic and pulmonary valves,C,Correct
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,Enteropeptidase,A,Correct
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,delayed conduction,D,Incorrect
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,Opening of calcium channels,A,Correct
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,T-tubules,B,Incorrect
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,Box plot,A,Correct
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,ترتيب,A,Incorrect
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,There is a strong negative correlation,B,Correct
,ما هي مصادر البيانات السكانية؟,سجلات,C,Incorrect
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,بيانات,A,Correct
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,Count,C,Incorrect
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,مقياس interval,A,Correct
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,خريطة,B,Incorrect
,ما هو التوقع الرياضي للعدد الثابت؟,ANSWER: 1,B,Incorrect
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,t-distribution,C,Correct
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,توصيف,A,Correct
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,قياس العلاقة,B,Correct
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,الخط المتقطع,B,Incorrect
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,المرضى,A,Incorrect
,ما هو الإحصاء؟,تعداد,B,Incorrect
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,Day,C,Incorrect
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,الملاحظة,D,Incorrect
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,Field studies,B,Correct
,ما هو الغرض من استخدام الجداول التكرارية؟,تحديد التواتر,C,Correct
,ما هما نوعا البيانات الموجودان؟,البيانات النوعية and the quantitative,A,Correct
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,The probability of an event occurring,C,Incorrect
,كل متى يتكرر التعداد السكاني عادة؟,every 10 years,B,Correct
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,الزيادة السكانية,A,Correct
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,سجل,D,Incorrect
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,الملاحظة,A,Correct
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,مقياس التدخين,A,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,ANSWER: استبيان,B,Incorrect
,ما هي وظائف السجلات الطبية؟,"تسجيل, Communication, Legal, Research",C,Correct
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,Ordinal,B,Correct
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,chi-squared,A,Correct
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,المنظمة العالمية,C,Incorrect
,ما هي الجهة المسؤولة عن السجلات الطبية؟,الجهاز,C,Incorrect
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,متوسط,C,Incorrect
,ما هو التصنيف الدولي للأمراض؟,ICD,A,Correct
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,axis of symmetry,A,Correct
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,Days of care,B,Incorrect
,ما هي قيمة معامل التجديد؟,1,A,Incorrect
,ما هي وحدة المعاينة؟,وحدة,C,Incorrect
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,جدول التواتر,B,Incorrect
,ما هو معدل الوفيات في المشفى؟,معدل الوفيات,C,Incorrect
,ما هو متوسط التوزيع الاحتمالي في تجربة رمي قطعة نقود 3 مرات متتالية حيث x تدل على عدد ظهور H؟,0.375,A,Incorrect
,ما هو المجتمع الإحصائي (الجمهرة)؟,مجموعة,C,Incorrect
,ما هو الرسم البياني الذي يتكون من مجموعة من الأعمدة المتجاورة المقامة على المحور الأفقي الذي تمثل عليه حالات الصفة المدروسة عندما تكون البيانات وصفية وفترات الفئات عندما تكون البيانات كمية ويساوي ارتفاع كل عمود تكرارات الفئة المقام عليها؟,الرسمة الشريطية,B,Incorrect
,ما هي طريقة جمع البيانات التي من أمثلتها قياس شدة تأثير نوع من الهرمونات في مجموعة من الفئران؟,الدراسة,A,Incorrect
,ما نوع المتغير الذي يمثله طول شخص بالغ وقياس السكر في الدم؟,continuous,C,Correct
,متى يكون المجتمع غير متجانس في العينة غير العشوائية؟,when the sample is not representative,C,Incorrect
,ما الذي يعتمد عليه توزيع ستيودنت؟,The sample size,D,Incorrect
